"","headline","headline.type","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3"
"5301","Campbell Soup Reports Sale Of Garden Fresh Gourmet To Affiliate Of Fountain Of Health USA, No Terms Disclosed","neutral",0.2,0.7,11454,"CAMPBELL SOUP CO",4,NA,137,28,1,"2019-02-26",25320,2.01488398015499,10.0273452699184,9.69309855413256,6.50258122064407,-1.73622742295265,-8.97291304724157,-8.3001760004922
"5302","Campbell Soup shares are trading lower in sympathy to Kraft Heinz which announced worse than expected 2019 guidance and lowered its dividend.","neutral",0.3,0.7,11462,"CAMPBELL SOUP CO",4,NA,141,28,1,"2019-02-22",25320,-7.36455097794533,-1.73622742295265,10.7218902026465,9.71671813699322,0.7390514947474,1.22822144297781,1.86834635759261
"5303","Campbell Soup Reports Deal To Sell Campbell Fresh Plan To Joshua Green, No Terms Disclosed","positive",0.6,0.8,11470,"CAMPBELL SOUP CO",4,NA,133,28,2,"2019-02-21",25320,0.7390514947474,-7.36455097794533,1.63657447433401,1.35440098957191,0.485581252723932,1.12101002152487,2.11901168759927
"5304","'Garden Fresh founder bids to buy company back from Campbell Soup Co. -Crain's Detroit Business","positive",0.6,0.8,11478,"CAMPBELL SOUP CO",4,NA,136,28,2,"2019-02-11",25320,-0.37912237457931,1.17096463218331,2.48828587962606,-3.65925048825005,0.263158325105905,0.292489878862701,-1.91647073532919
"5305","Campbell Soup Company Sells Habit To Viome; Terms Not Disclosed","neutral",0.2,0.7,11486,"CAMPBELL SOUP CO",4,NA,130,28,1,"2019-02-06",25320,-2.20251847058535,0.0292545679258182,1.3746745455012,3.65603986262815,-0.142814160790294,-0.142814160790294,-1.32656285129562
"5306","Callon Petroleum Q4 EPS $0.68, Sales $161.895M Miss $162.28M Estimate","negative",0.6,0.8,11494,"CALLON PETROLEUM CO DEL",4,NA,139,28,0,"2019-02-26",80926,-3.18559594452381,10.4434914886951,7.72532867729654,3.43348051480177,0.557102542370558,1.1204471059937,-3.73333628079984
"5307","Callon Petroleum Sees FY19 Annual Production 39.5-41.5 MBoe/d","positive",0.8,0.9,11502,"CALLON PETROLEUM CO DEL",4,NA,136,28,2,"2019-02-12",80926,-8.53960439562798,2.97699961811304,1.48849981273347,4.46549294737901,1.12640997394919,-0.369910351287095,-4.60449020936171
"5308","Cumberland Q4 EPS $0.10 Beats $(0.16) Estimate, Sales $13.5M Beat $10.98M Estimate","positive",0.8,0.9,11510,"CUMBERLAND PHARMACEUTICALS INC",4,NA,153,28,2,"2019-02-26",93004,-2.87769511342049,5.55555000901222,9.62962907304277,2.77777930742582,0.724636996164918,2.01835117664786,0.72463699458265
"5309","Chesapeake Utilities Q4 EPS $1.10 Misses $1.20 Estimate, Sales $201.19M Beat $196.7M Estimate","neutral",0.3,0.7,11518,"CHESAPEAKE UTILITIES CORP",4,NA,149,28,1,"2019-02-26",23182,-0.548305734992027,-0.374907883815467,1.5768002427597,3.42926483584645,-0.988052133470774,-0.0767035401059157,0.230818993019954
"5310","Copart shares are trading higher after the company beat Q2 EPS estimates.","positive",0.8,0.9,11526,"COPART INC",4,NA,121,28,2,"2019-02-21",80320,5.70306517183781,3.11339497566223,3.78559961247289,3.07801483584991,0.300074741244316,-1.01795160452695,-0.834416402305926
"5311","Copart Q2 Adj. EPS $0.52 Beats $0.51 Estimate, Sales $484.9M Miss $491.52M Estimate","neutral",0.2,0.7,11534,"COPART INC",4,NA,138,28,1,"2019-02-20",80320,0.300074741244316,5.70306517183781,9.349289571987,7.96559875501432,-1.3140831142664,-1.13109700713286,-0.168508115180632
"5312","Catalyst Pharma Highlights Publication Of Phase 3 Trial Data For Firdapse For Treatment OF Lambert-Eaton Myasthenic Syndrome","positive",0.8,0.9,11542,"CATALYST PHARMACEUTICALS INC",4,NA,148,28,2,"2019-02-26",91606,5.90277202427387,1.31147420033813,-6.55737851750439,-0.655736837928611,-1.03092677891254,1.05263901428729,4.34783072041505
"5313","Bernie Sanders Says ""If Catalyst Is Unwilling To Address The Concerns I Have Raised"", Will Ask FDA Commissioner Gottlieb To Act Immediately'","negative",0.9,0.8,11550,"CATALYST PHARMACEUTICALS INC",4,NA,151,28,0,"2019-02-21",91606,3.26086655259132,2.10526958107948,2.10526990419741,0.701754116742537,1.09890000894666,-0.361010483026991,1.84501660477554
"5314","Catalyst Pharmaceuticals Responds To Letter From Senator Bernie Sanders","neutral",0.3,0.7,11558,"CATALYST PHARMACEUTICALS INC",4,NA,133,28,1,"2019-02-21",91606,3.26086655259132,2.10526958107948,2.10526990419741,0.701754116742537,1.09890000894666,-0.361010483026991,1.84501660477554
"5315","'Today, I am demanding that Catalyst explain why they raised the price of this drug by $375,000. No one in the United States of America should die because they cannot afford the medication they need.' -Bernie Sanders Tweets","negative",0.8,0.9,11566,"CATALYST PHARMACEUTICALS INC",4,NA,168,28,0,"2019-02-04",91606,-5.57769350707531,-4.21940535306931,7.17299927581618,15.1898795348553,-0.39682500064373,1.61943170526597,5.02091546482502
"5316","Adam Feuerstein Tweet $CPRX Firdapse pricing scrutiny.   @megkesh wrote about the high cost of the drug in November. https://www.statnews.com/2018/12/13/catalyst-pharma-drug-price/ …","negative",0.9,0.8,11574,"CATALYST PHARMACEUTICALS INC",4,NA,174,28,0,"2019-02-04",91606,-5.57769350707531,-4.21940535306931,7.17299927581618,15.1898795348553,-0.39682500064373,1.61943170526597,5.02091546482502
"5317","Cooper-Standard Holding shares are trading lower after the company reported Q4 EPS of $1.53, missing the $2.06 analyst estimate, with sales of $871.987 million, missing the $894.55 million estimate; the company issued FY19 sales guidance below estimates.","negative",0.9,0.8,11582,"COOPER STANDARD HOLDINGS INC",4,NA,171,28,0,"2019-02-15",14185,-12.9332482814789,-4.3370496481657,-2.07558267029071,-2.63320457316261,0.324716349132359,0.379042602538782,3.8369942492176
"5318","Cooper-Standard Holdings Sees FY19 Sales $3.4B-$3.6B vs $3.62B Est.","negative",0.6,0.8,11590,"COOPER STANDARD HOLDINGS INC",4,NA,140,28,0,"2019-02-15",14185,-12.9332482814789,-4.3370496481657,-2.07558267029071,-2.63320457316261,0.324716349132359,0.379042602538782,3.8369942492176
"5319","Cooper-Standard Holdings Inc. Late Thursday Reported Q4 Adj. EPS $1.53 Missed $2.06 Estimate, Sales $871.987M Miss $894.55M Estimate","negative",0.7,0.8,11598,"COOPER STANDARD HOLDINGS INC",4,NA,153,28,0,"2019-02-15",14185,-12.9332482814789,-4.3370496481657,-2.07558267029071,-2.63320457316261,0.324716349132359,0.379042602538782,3.8369942492176
"5320","Seaport Global Initiates Coverage On Cooper-Standard Holdings with Neutral Rating","neutral",0.2,0.8,11606,"COOPER STANDARD HOLDINGS INC",4,NA,128,28,1,"2019-02-13",14185,0.054150418145582,0.324716349132359,-16.1006689602266,-18.6713597347672,3.44489403069019,5.75519569445919,2.34137208782963
"5321","Computer Programs and Systems shares are trading higher after the company reported Q4 EPS of $0.78, beating the $0.57 consensus estimate.","positive",0.8,0.9,11614,"COMPUTER PROGRAMS & SYSTEMS INC",4,NA,144,28,2,"2019-02-15",89387,14.4640997052193,0.393942650407553,1.21212585830239,-3.00947580519361,2.05309707671404,3.70503845679697,5.41133278160702
"5322","Computer Programs Q4 EPS $0.78 Beats $0.57 Estimate, Sales $72.3M Miss $74.15M Estimate","neutral",0.3,0.7,11622,"COMPUTER PROGRAMS & SYSTEMS INC",4,NA,144,28,1,"2019-02-15",89387,14.4640997052193,0.393942650407553,1.21212585830239,-3.00947580519361,2.05309707671404,3.70503845679697,5.41133278160702
"5323","Consumer Portfolio Late Tuesday Reported Q4 EPS $0.13, Inline, Sales $91.218M Missed $94.42M Estimate","negative",0.6,0.8,11630,"CONSUMER PORTFOLIO SVCS INC",4,NA,148,28,0,"2019-02-13",78018,-4.58936765789986,4.05063517391682,7.8481058920858,6.58227809514758,1.22248688712716,1.97044154033279,4.02009673542165
"5324","Camden Property Trust Prices 3,375M Share Offering for Gross Proceeds of ~$330,2M; ~$97.84/Share","positive",0.8,0.9,11638,"CAMDEN PROPERTY TRUST",4,NA,142,28,2,"2019-02-20",79452,-2.32793819159269,0.839375704526901,1.16062459401833,2.14507741537633,0.101323309354484,0.192680702767345,0.0303800844798418
"5325","Camden Property Trust Reports 3.375M Share Common Stock Offering","neutral",0.3,0.7,11646,"CAMDEN PROPERTY TRUST",4,NA,125,28,1,"2019-02-19",79452,0.101323309354484,-2.32793819159269,-1.35627923884726,0.313762746491397,0.0912649207748472,-0.0708714156109735,0.775979651627812
"5326","Barclays Upgrades Camden Prop Trust to Overweight, Raises Price Target to $106","positive",0.8,0.9,11654,"CAMDEN PROPERTY TRUST",4,NA,129,28,2,"2019-02-04",79452,0.475746253505349,0.864638481289148,2.16160408989565,1.69840596730537,-0.268173823133111,0.124265054082473,0.708259860752514
"5327","Cheniere Energy Partners Q4 EPS $0.69 Beats $0.60 Estimate, Sales $1.897B Beat $1.65B Estimate","positive",0.8,0.9,11662,"CHENIERE ENERGY PARTNERS L P",4,NA,153,28,2,"2019-02-26",91850,1.30213908851147,5.26065938174725,1.52345451084896,4.45132788382179,1.89189296215773,-0.168511646014846,-2.2855737864633
"5328","JP Morgan Downgrades Cheniere Energy Partners, LP Cheniere Energy Partners, LP Common Units to Neutral, Lowers Price Target to $44","negative",0.9,0.8,11670,"CHENIERE ENERGY PARTNERS L P",4,NA,149,28,0,"2019-02-22",91850,-2.02214773744345,1.89189296215773,5.92137538686859,7.37100723830253,-2.12063565850258,-4.9645349288175,-3.95375507356652
"5329","CRA International Sees FY19 Sales $430M-$445M vs $428.9M Est.","positive",0.6,0.8,11678,"C R A INTERNATIONAL INC",4,NA,132,28,2,"2019-02-28",85972,13.0316704511643,0.40032179094851,-0.0400327474528783,1.31357561644549,-0.0452294363640248,2.00784424457983,-1.00784029886534
"5330","CRA International Earlier Reported Q4 EPS $0.84 Beats $0.63 Estimate, Sales $108.763M Beat $103.2M Estimate","positive",0.8,0.9,11686,"C R A INTERNATIONAL INC",4,NA,143,28,2,"2019-02-28",85972,13.0316704511643,0.40032179094851,-0.0400327474528783,1.31357561644549,-0.0452294363640248,2.00784424457983,-1.00784029886534
"5331","China Recycling Energy Corp Announces Completion Of Transfer Of Assets","positive",0.6,0.8,11694,"SMART POWERR CORP",4,NA,122,28,2,"2019-02-20",93302,2.10150089114904,6.79612159729004,7.76699465866404,3.88350301912244,1.92153695970774,2.00202298729442,0.880003020436848
"5332","China Recycling Energy 8-K Shows Securities Purchase Deal With Great Essential Investment For Private Placement Of 1.6M Shares At $1.013/Share","positive",0.8,0.9,11702,"SMART POWERR CORP",4,NA,142,28,2,"2019-02-19",93302,1.92153695970774,2.10150089114904,9.040443200765,4.08405241827376,0.0789686164353042,-1.02189779544105,-3.68032560163413
"5333","Comstock Resources Q4 EPS $0.35 Beats $0.33 Estimate, Sales $153.498M Beat $142.55M Estimate","positive",0.7,0.8,11710,"COMSTOCK RESOURCES INC",4,NA,143,28,2,"2019-02-21",11644,3.00300735980272,4.51894961297512,4.08162873657334,1.74926932302959,-0.745159341022372,5.04731351780758,7.41935558531659
"5334","Comstock Resources Says it Has 23.6M Barrels of Proved Oil Reserves","positive",0.7,0.8,11718,"COMSTOCK RESOURCES INC",4,NA,132,28,2,"2019-02-04",11644,6.76567405462265,-1.70014929026365,-5.1004625916239,3.70943215146593,0.831941980868578,-0.492614243039813,3.58974424942473
"5335","Charles River Laboratories shares are trading higher after the company reported Q4 EPS of $1.49, beating the $1.40 estimate and Q4 sales of $601.5 million, beating the $590.75 million estimate; the company reported it sees FY19 sales growth of 10%-15%.","positive",0.8,0.9,11726,"CHARLES RIVER LABS INTL INC",4,NA,180,28,2,"2019-02-13",88281,7.67801702022552,0.41690762154758,2.35049200435649,2.19235434048592,2.482745423913,3.00565774762116,3.04673764306256
"5336","Charles River Laboratories Signs Binding Offer To Acquire Citoxlab For ~$510M In Cash","positive",0.8,0.9,11734,"CHARLES RIVER LABS INTL INC",4,NA,138,28,2,"2019-02-13",88281,7.67801702022552,0.41690762154758,2.35049200435649,2.19235434048592,2.482745423913,3.00565774762116,3.04673764306256
"5337","Charles River Sees FY19 Adj. EPS $6.25-$6.40 vs $6.35 Est., Sees Sales Growth 10%-15%","neutral",0.2,0.7,11742,"CHARLES RIVER LABS INTL INC",4,NA,151,28,1,"2019-02-13",88281,7.67801702022552,0.41690762154758,2.35049200435649,2.19235434048592,2.482745423913,3.00565774762116,3.04673764306256
"5338","Charles River Q4 Adj. EPS $1.49 Beats $1.40 Estimate, Sales $601.5M Beat $590.75M Estimate","positive",0.8,0.9,11750,"CHARLES RIVER LABS INTL INC",4,NA,150,28,2,"2019-02-13",88281,7.67801702022552,0.41690762154758,2.35049200435649,2.19235434048592,2.482745423913,3.00565774762116,3.04673764306256
"5339","Salesforce.com's Q4 Report Should Trigger Higher Valuation, Says Bullish Oppenheimer","positive",0.8,0.9,11758,"SALESFORCE INC",4,NA,128,28,2,"2019-02-22",90215,1.05242915451527,0.0309981114696711,1.99615723243767,-3.87452755621155,0.687531009316444,-0.610170997627957,0.36466640049968
"5340","Salesforce shares are trading higher after the company earlier unveiled new health cloud tools.","positive",0.8,0.9,11766,"SALESFORCE INC",4,NA,124,28,2,"2019-02-11",90215,2.0680446177721,1.80100649595261,0.437744295077835,1.93233463399574,1.12309148535132,-0.923295145272907,-1.45921580301106
"5341","CorMedix 8-K Shows 'Cleared to Request Approval under LPAD; FDA to Review LOCK-IT-100 Clinical Data'","positive",0.8,0.9,11774,"CORMEDIX INC",4,NA,138,28,2,"2019-02-14",93371,-27.9352247714996,-5.05617521703243,6.7415736752586,-4.49437797185644,-6.79245516657829,15.9624361320677,25.3807100474527
"5342","Cormedix shares are trading lower after the FDA requested additional data from the company's LOCK-IT-100 study to support Cormedix's new drug application.","negative",0.8,0.9,11782,"CORMEDIX INC",4,NA,144,28,0,"2019-02-14",93371,-27.9352247714996,-5.05617521703243,6.7415736752586,-4.49437797185644,-6.79245516657829,15.9624361320677,25.3807100474527
"5343","America's Car-Mart Q3 EPS $1.55 Beats $1.03 Estimate, Sales $161.054M Miss $163.96M Estimate","neutral",0.2,0.7,11790,"AMERICAS CAR MART INC",4,NA,144,28,1,"2019-02-19",11174,0.0730430474504828,3.29684540629387,8.92859119971945e-08,1.19221832972118,2.6621637865901,3.75142265802742,4.8908210994447
"5344","Ceragon Networks Names Ran Vered CFO Replacing Deputy CEO Doron Arazi","positive",0.6,0.8,11798,"CERAGON NETWORKS LTD",4,NA,130,28,2,"2019-02-20",88526,-16.0896122455597,0.970872864127159,-8.00970721771961,-10.1941710300457,3.80549319088459,1.65631322409223,8.62831537171584
"5345","Ceragon Networks Q4 EPS $0.06 Beats $0.05 Estimate, Sales $85.74M Beat $84.01M Estimate","positive",0.7,0.8,11806,"CERAGON NETWORKS LTD",4,NA,144,28,2,"2019-02-20",88526,-16.0896122455597,0.970872864127159,-8.00970721771961,-10.1941710300457,3.80549319088459,1.65631322409223,8.62831537171584
"5346","Ceragon Names Ran Vered Chief Financial Officer","positive",0.6,0.8,11814,"CERAGON NETWORKS LTD",4,NA,123,28,2,"2019-02-20",88526,-16.0896122455597,0.970872864127159,-8.00970721771961,-10.1941710300457,3.80549319088459,1.65631322409223,8.62831537171584
"5347","Crocs Sees Q1 $280M-$290M vs $293.25M Est., Sales $1.088B vs $1.14B Est.","negative",0.7,0.8,11822,"CROCS INC",4,NA,142,28,0,"2019-02-28",91090,-9.9579244852066,-2.18068324029446,-1.20716327231952,-3.30997054027622,2.47934069484472,0.140452568971772,0.884329586826138
"5348","Crocs Q4 Adj. EPS $(0.10) Beats $(0.24) Estimate, Sales $216M Beat $213.18M Estimate","positive",0.7,0.9,11830,"CROCS INC",4,NA,140,28,2,"2019-02-28",91090,-9.9579244852066,-2.18068324029446,-1.20716327231952,-3.30997054027622,2.47934069484472,0.140452568971772,0.884329586826138
"5349","Crocs Announces That It Will Relocate Its Corporate Headquarters In 2020, From Niwot, Colo., To Broomfield, Colo.","positive",0.6,0.8,11838,"CROCS INC",4,NA,139,28,2,"2019-02-05",91090,0.253622070886195,-1.51788964867592,-2.09613268771186,1.84315217946336,1.28440503031015,-3.89971770235527,-3.12390090606065
"5350","Criteo shares are trading higher after the company reported Q4 EPS of $0.84, beating the $0.73 consensus estimate and Q4 sales of $272 million, beating the $261.04 consensus estimate; the company also issued Q1 sales guidance above estimates.","positive",0.8,0.9,11846,"CRITEO S A",4,NA,167,28,2,"2019-02-13",14240,8.4177702665329,-1.86916049569845,-4.02587680367331,-2.44428558379738,3.67676690220833,-2.83983373740531,-2.24761993992935
"5351","Criteo Sees Q1 Sales $233M-$235M vs $230.78M Est., Adj. EBITDA $59M-$61M","positive",0.6,0.8,11854,"CRITEO S A",4,NA,144,28,2,"2019-02-13",14240,8.4177702665329,-1.86916049569845,-4.02587680367331,-2.44428558379738,3.67676690220833,-2.83983373740531,-2.24761993992935
"5352","CRITEO Q4 Adj. EPS $0.84 Beats $0.73 Estimate, Sales $272M Beat $261.04M Estimate","positive",0.8,0.9,11862,"CRITEO S A",4,NA,141,28,2,"2019-02-13",14240,8.4177702665329,-1.86916049569845,-4.02587680367331,-2.44428558379738,3.67676690220833,-2.83983373740531,-2.24761993992935
"5353","Crown Crafts Q3 EPS $0.15 Up From $0.10 YoY, Sales $18.668M Miss $20.54M Estimate","neutral",0.3,0.6,11870,"CROWN CRAFTS INC",4,NA,145,28,1,"2019-02-07",59256,-5.98290450870991,1.09090805053711,3.63636014447364,0.909094281954093,1.73912886530161,-0.679116503323818,-0.679116503323818
"5354","Analysts Say Cisco Has Limited Upside Following Earnings Beat","neutral",0.2,0.7,11878,"CISCO SYSTEMS INC",4,NA,123,28,1,"2019-02-14",76076,1.89474001526833,2.12809666991234,3.5330558992658,6.21900461193838,-0.814365036785603,-0.168141756644125,0.656921768674379
"5355","UPDATE: Credit Suisse Reiterates Neutral On Cisco As Firm Believes 'the company is fairly valued at current levels of ~16x our FY19 EPS estimate of $3.08, at a premium compared to direct networking peers'","neutral",0.2,0.8,11886,"CISCO SYSTEMS INC",4,NA,158,28,1,"2019-02-14",76076,1.89474001526833,2.12809666991234,3.5330558992658,6.21900461193838,-0.814365036785603,-0.168141756644125,0.656921768674379
"5356","Credit Suisse Earlier Reiterated Neutral on Cisco Systems, Raised Price Target to $47","positive",0.6,0.8,11894,"CISCO SYSTEMS INC",4,NA,128,28,2,"2019-02-14",76076,1.89474001526833,2.12809666991234,3.5330558992658,6.21900461193838,-0.814365036785603,-0.168141756644125,0.656921768674379
"5357","UPDATE: Citi Encourages 'investors to Buy Cisco stock as the company has transitioned to a higher profitable model with strong cash flows and returning cash to shareholders all evidenced by this quarter's better than expected results and outlook'","positive",0.8,0.9,11902,"CISCO SYSTEMS INC",4,NA,157,28,2,"2019-02-14",76076,1.89474001526833,2.12809666991234,3.5330558992658,6.21900461193838,-0.814365036785603,-0.168141756644125,0.656921768674379
"5358","KeyBanc Maintains Overweight on Cisco Systems, Raises Price Target to $55","positive",0.8,0.9,11910,"CISCO SYSTEMS INC",4,NA,128,28,2,"2019-02-14",76076,1.89474001526833,2.12809666991234,3.5330558992658,6.21900461193838,-0.814365036785603,-0.168141756644125,0.656921768674379
"5359","Citigroup Maintains Buy on Cisco Systems, Raises Price Target to $56","positive",0.8,0.9,11918,"CISCO SYSTEMS INC",4,NA,126,28,2,"2019-02-14",76076,1.89474001526833,2.12809666991234,3.5330558992658,6.21900461193838,-0.814365036785603,-0.168141756644125,0.656921768674379
"5360","Wells Fargo Maintains Outperform on Cisco Systems, Raises Price Target to $57","positive",0.8,0.9,11926,"CISCO SYSTEMS INC",4,NA,128,28,2,"2019-02-14",76076,1.89474001526833,2.12809666991234,3.5330558992658,6.21900461193838,-0.814365036785603,-0.168141756644125,0.656921768674379
