headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,Mkt-RF,SMB,HML,RF,Mkt-RF_1,SMB_1,HML_1,RF_1,date_1,Mkt-RF_2,SMB_2,HML_2,RF_2,date_2,Mkt-RF_3,SMB_3,HML_3,RF_3,date_3,Mkt-RF_4,SMB_4,HML_4,RF_4,date_4,Mkt-RF_5,SMB_5,HML_5,RF_5,date_5,Mkt-RF_6,SMB_6,HML_6,RF_6,date_6,Mkt-RF_7,SMB_7,HML_7,RF_7,date_7,Mkt-RF_8,SMB_8,HML_8,RF_8,date_8,Mkt-RF_9,SMB_9,HML_9,RF_9,date_9,Mkt-RF_10,SMB_10,HML_10,RF_10,date_10,index,b_mkt,b_smb,b_hml,er_FF3,ar_FF3,er_FF3_1,ar_FF3_1,er_FF3_2,ar_FF3_2,er_FF3_3,ar_FF3_3,er_FF3_4,ar_FF3_4,er_FF3_5,ar_FF3_5,er_FF3_6,ar_FF3_6,er_FF3_7,ar_FF3_7,er_FF3_8,ar_FF3_8,er_FF3_9,ar_FF3_9,er_FF3_10,ar_FF3_10,FF3_CAR_1,FF3_CAR_2,FF3_CAR_3,FF3_CAR_5,FF3_CAR_10
Elbit Systems Awarded $73M Contract to Supply J-MUSIC DIRCM Systems for the German Air Force,2019-06-19,ESLT,2019-06-19 08:26:00+00:00,ELBIT SYSTEMS LTD,84207.0,M3760D10,0.02445900626480579,0.02367148548364639,-0.01840496808290482,0.007211612071841955,-0.002147974912077188,0.0138722313567996,0.01745699159801006,-0.01233424711972475,-0.003770024748519063,-0.008987636305391788,-0.01026253681629896,2019-06-20,2019-06-21,2019-06-24,2019-06-25,2019-06-26,2019-06-27,2019-06-28,2019-07-01,2019-07-02,2019-07-03,0.32,0.11,-0.6,0.009,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,-0.98,0.34,0.71,0.009,2019-06-25,-0.06,-0.05,0.25,0.009,2019-06-26,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,0.78,-0.04,-0.33,0.009,2019-07-03,841419.0,0.8296,0.1842,0.2359,0.153194,-0.1287349937351942,0.626775,-0.6031035145163536,-0.25886699999999996,0.24046203191709514,-0.419972,0.42718361207184197,-0.5738909999999999,0.5717430250879227,0.008988999999999997,0.004883231356799604,0.747093,-0.7296360084019899,0.8349150000000001,-0.8472492471197248,0.501065,-0.504835024748519,-0.211453,0.2024653636946082,0.570873,-0.5811355368162989,-0.7318385082515477,-0.36264148259925844,0.6676456439889371,1.0038098685165644,-2.4555072220351253
Foresight Signs First Commercial Agreement with Elbit Systems,2019-06-19,ESLT,2019-06-19 08:23:00+00:00,ELBIT SYSTEMS LTD,84207.0,M3760D10,0.02445900626480579,0.01644984073936939,0.02367148548364639,-0.01840496808290482,0.007211612071841955,-0.002147974912077188,0.0138722313567996,0.01745699159801006,-0.01233424711972475,-0.003770024748519063,-0.008987636305391788,2019-06-20,2019-06-21,2019-06-24,2019-06-25,2019-06-26,2019-06-27,2019-06-28,2019-07-01,2019-07-02,2019-07-03,0.32,0.11,-0.6,0.009,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,-0.98,0.34,0.71,0.009,2019-06-25,-0.06,-0.05,0.25,0.009,2019-06-26,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,0.78,-0.04,-0.33,0.009,2019-07-03,841419.0,0.8296,0.1842,0.2359,0.153194,-0.1287349937351942,0.626775,-0.6103251592606306,-0.25886699999999996,0.28253848548364635,-0.419972,0.4015670319170952,-0.5738909999999999,0.5811026120718419,0.008988999999999997,-0.011136974912077185,0.747093,-0.7332207686432004,0.8349150000000001,-0.81745800840199,0.501065,-0.5133992471197247,-0.211453,0.20768297525148094,0.570873,-0.5798606363053918,-0.7390601529958247,-0.3277866737769842,0.6841055174007415,0.9715326690768599,-2.4473926601309035
"Esperion Shares Now Open For Trade, But Not Yet Seeing Updated Last Price",2019-06-26,ESPR,2019-06-26 20:41:00+00:00,ESPERION THERAPEUTICS INC NEW,13954.0,29664W10,-0.007753463927656412,-0.001741752261295915,-0.002520377282053232,-0.008940701372921467,0.02726023457944393,-0.004200099501758814,0.008627315051853657,0.0138756800442934,0.01031119655817747,-0.009463691152632236,-0.02585239894688129,2019-06-27,2019-06-28,2019-07-01,2019-07-02,2019-07-03,2019-07-05,2019-07-08,2019-07-09,2019-07-10,2019-07-11,-0.06,-0.05,0.25,0.009,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,0.78,-0.04,-0.33,0.009,2019-07-03,-0.1,0.16,0.91,0.009,2019-07-05,-0.58,-0.45,0.05,0.009,2019-07-08,0.18,-0.15,-0.43,0.009,2019-07-09,0.4,-0.15,-0.36,0.009,2019-07-10,0.19,-0.79,0.04,0.009,2019-07-11,873520.0,1.1063,2.1791,-0.5329,-0.299558,0.2918045360723436,3.815063,-3.816804752261296,1.830839,-1.8333593772820533,-0.26871199999999995,0.2597712986270785,-1.1259579999999998,1.1532182345794437,0.9606070000000001,-0.9648070995017589,-0.23791300000000004,0.2465403150518537,-1.639894,1.6537696800442934,0.11041600000000001,-0.10010480344182254,0.31649900000000003,-0.32596269115263227,-1.5236079999999999,1.4977556010531186,-3.5250002161889524,-5.650164129543349,-1.573588078654975,0.4481824337047632,2.0071910020530517
Esperion Shares To Resume Trade At 4:40 p.m. EDT,2019-06-26,ESPR,2019-06-26 20:15:00+00:00,ESPERION THERAPEUTICS INC NEW,13954.0,29664W10,-0.007753463927656412,0.004861921537667513,-0.001741752261295915,-0.002520377282053232,-0.008940701372921467,0.02726023457944393,-0.004200099501758814,0.008627315051853657,0.0138756800442934,0.01031119655817747,-0.009463691152632236,2019-06-27,2019-06-28,2019-07-01,2019-07-02,2019-07-03,2019-07-05,2019-07-08,2019-07-09,2019-07-10,2019-07-11,-0.06,-0.05,0.25,0.009,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,0.78,-0.04,-0.33,0.009,2019-07-03,-0.1,0.16,0.91,0.009,2019-07-05,-0.58,-0.45,0.05,0.009,2019-07-08,0.18,-0.15,-0.43,0.009,2019-07-09,0.4,-0.15,-0.36,0.009,2019-07-10,0.19,-0.79,0.04,0.009,2019-07-11,873520.0,1.1063,2.1791,-0.5329,-0.299558,0.2918045360723436,3.815063,-3.8102010784623324,1.830839,-1.832580752261296,-0.26871199999999995,0.2661916227179467,-1.1259579999999998,1.1170172986270783,0.9606070000000001,-0.9333467654205562,-0.23791300000000004,0.23371290049824123,-1.639894,1.6485213150518536,0.11041600000000001,-0.09654031995570661,0.31649900000000003,-0.30618780344182256,-1.5236079999999999,1.5141443088473676,-3.518396542389989,-5.642781830723628,-1.5663891295433494,0.44986215592446877,2.060303635579377
Esperion Says Initial Mid-Single Digit Repayment Rate On US Sales To Step Down To Less Than 1% Upon Certain Sales Milestones,2019-06-26,ESPR,2019-06-26 20:13:00+00:00,ESPERION THERAPEUTICS INC NEW,13954.0,29664W10,-0.007753463927656412,0.0003962055779993534,0.01821778528392315,0.004861921537667513,-0.001741752261295915,-0.002520377282053232,-0.008940701372921467,0.02726023457944393,-0.004200099501758814,0.008627315051853657,0.0138756800442934,2019-06-27,2019-06-28,2019-07-01,2019-07-02,2019-07-03,2019-07-05,2019-07-08,2019-07-09,2019-07-10,2019-07-11,-0.06,-0.05,0.25,0.009,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,0.78,-0.04,-0.33,0.009,2019-07-03,-0.1,0.16,0.91,0.009,2019-07-05,-0.58,-0.45,0.05,0.009,2019-07-08,0.18,-0.15,-0.43,0.009,2019-07-09,0.4,-0.15,-0.36,0.009,2019-07-10,0.19,-0.79,0.04,0.009,2019-07-11,873520.0,1.1063,2.1791,-0.5329,-0.299558,0.2918045360723436,3.815063,-3.8146667944220005,1.830839,-1.812621214716077,-0.26871199999999995,0.27357392153766746,-1.1259579999999998,1.1242162477387039,0.9606070000000001,-0.9631273772820533,-0.23791300000000004,0.22897229862707857,-1.639894,1.667154234579444,0.11041600000000001,-0.11461609950175883,0.31649900000000003,-0.3078716849481464,-1.5236079999999999,1.5374836800442933,-3.522862258349657,-5.627288009138077,-1.5390472931784096,0.4346627919943179,2.047995051518857
Esperion Has Reacquired 100% Of Sales Rights Upon Repayment Completion,2019-06-26,ESPR,2019-06-26 20:12:00+00:00,ESPERION THERAPEUTICS INC NEW,13954.0,29664W10,-0.007753463927656412,0.0003962055779993534,0.01821778528392315,0.004861921537667513,-0.001741752261295915,-0.002520377282053232,-0.008940701372921467,0.02726023457944393,-0.004200099501758814,0.008627315051853657,0.0138756800442934,2019-06-27,2019-06-28,2019-07-01,2019-07-02,2019-07-03,2019-07-05,2019-07-08,2019-07-09,2019-07-10,2019-07-11,-0.06,-0.05,0.25,0.009,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,0.78,-0.04,-0.33,0.009,2019-07-03,-0.1,0.16,0.91,0.009,2019-07-05,-0.58,-0.45,0.05,0.009,2019-07-08,0.18,-0.15,-0.43,0.009,2019-07-09,0.4,-0.15,-0.36,0.009,2019-07-10,0.19,-0.79,0.04,0.009,2019-07-11,873520.0,1.1063,2.1791,-0.5329,-0.299558,0.2918045360723436,3.815063,-3.8146667944220005,1.830839,-1.812621214716077,-0.26871199999999995,0.27357392153766746,-1.1259579999999998,1.1242162477387039,0.9606070000000001,-0.9631273772820533,-0.23791300000000004,0.22897229862707857,-1.639894,1.667154234579444,0.11041600000000001,-0.11461609950175883,0.31649900000000003,-0.3078716849481464,-1.5236079999999999,1.5374836800442933,-3.522862258349657,-5.627288009138077,-1.5390472931784096,0.4346627919943179,2.047995051518857
"UPDATE: Esperion To Receive $125M Upfront Payment, $25M Upon FDA Approval, $50M At Esperion's Option After Launch",2019-06-26,ESPR,2019-06-26 20:12:00+00:00,ESPERION THERAPEUTICS INC NEW,13954.0,29664W10,-0.007753463927656412,0.0003962055779993534,0.01821778528392315,0.004861921537667513,-0.001741752261295915,-0.002520377282053232,-0.008940701372921467,0.02726023457944393,-0.004200099501758814,0.008627315051853657,0.0138756800442934,2019-06-27,2019-06-28,2019-07-01,2019-07-02,2019-07-03,2019-07-05,2019-07-08,2019-07-09,2019-07-10,2019-07-11,-0.06,-0.05,0.25,0.009,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,0.78,-0.04,-0.33,0.009,2019-07-03,-0.1,0.16,0.91,0.009,2019-07-05,-0.58,-0.45,0.05,0.009,2019-07-08,0.18,-0.15,-0.43,0.009,2019-07-09,0.4,-0.15,-0.36,0.009,2019-07-10,0.19,-0.79,0.04,0.009,2019-07-11,873520.0,1.1063,2.1791,-0.5329,-0.299558,0.2918045360723436,3.815063,-3.8146667944220005,1.830839,-1.812621214716077,-0.26871199999999995,0.27357392153766746,-1.1259579999999998,1.1242162477387039,0.9606070000000001,-0.9631273772820533,-0.23791300000000004,0.22897229862707857,-1.639894,1.667154234579444,0.11041600000000001,-0.11461609950175883,0.31649900000000003,-0.3078716849481464,-1.5236079999999999,1.5374836800442933,-3.522862258349657,-5.627288009138077,-1.5390472931784096,0.4346627919943179,2.047995051518857
Esperion Reports $200M Funding Deal With Oberland,2019-06-26,ESPR,2019-06-26 20:11:00+00:00,ESPERION THERAPEUTICS INC NEW,13954.0,29664W10,-0.007753463927656412,0.0003962055779993534,0.01821778528392315,0.004861921537667513,-0.001741752261295915,-0.002520377282053232,-0.008940701372921467,0.02726023457944393,-0.004200099501758814,0.008627315051853657,0.0138756800442934,2019-06-27,2019-06-28,2019-07-01,2019-07-02,2019-07-03,2019-07-05,2019-07-08,2019-07-09,2019-07-10,2019-07-11,-0.06,-0.05,0.25,0.009,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,0.78,-0.04,-0.33,0.009,2019-07-03,-0.1,0.16,0.91,0.009,2019-07-05,-0.58,-0.45,0.05,0.009,2019-07-08,0.18,-0.15,-0.43,0.009,2019-07-09,0.4,-0.15,-0.36,0.009,2019-07-10,0.19,-0.79,0.04,0.009,2019-07-11,873520.0,1.1063,2.1791,-0.5329,-0.299558,0.2918045360723436,3.815063,-3.8146667944220005,1.830839,-1.812621214716077,-0.26871199999999995,0.27357392153766746,-1.1259579999999998,1.1242162477387039,0.9606070000000001,-0.9631273772820533,-0.23791300000000004,0.22897229862707857,-1.639894,1.667154234579444,0.11041600000000001,-0.11461609950175883,0.31649900000000003,-0.3078716849481464,-1.5236079999999999,1.5374836800442933,-3.522862258349657,-5.627288009138077,-1.5390472931784096,0.4346627919943179,2.047995051518857
"Morgan Stanley Maintains Overweight on Essex Property Trust, Raises Price Target to $320",2019-06-27,ESS,2019-06-27 13:58:00+00:00,ESSEX PROPERTY TRUST INC,80681.0,29717810,0.007006616331636906,0.01226992718875408,0.05681818351149559,-0.002867380855605006,-0.0007189237512648106,0.00503601785749197,0.001431603683158755,-0.0007148126605898142,0.0071531031280756,0.007457421626895666,0.002467384329065681,2019-06-28,2019-07-01,2019-07-02,2019-07-03,2019-07-05,2019-07-08,2019-07-09,2019-07-10,2019-07-11,2019-07-12,0.6,1.42,-0.09,0.009,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,0.78,-0.04,-0.33,0.009,2019-07-03,-0.1,0.16,0.91,0.009,2019-07-05,-0.58,-0.45,0.05,0.009,2019-07-08,0.18,-0.15,-0.43,0.009,2019-07-09,0.4,-0.15,-0.36,0.009,2019-07-10,0.19,-0.79,0.04,0.009,2019-07-11,0.53,0.18,0.41,0.009,2019-07-12,884630.0,0.2734,-0.3745,-0.1397,-0.346177,0.3531836163316369,-0.129985,0.14225492718875407,0.43444099999999997,-0.3776228164885044,0.456288,-0.45915538085560503,0.283333,-0.2840519237512648,-0.205387,0.21042301785749196,0.011968000000000053,-0.010536396316841298,0.17445799999999997,-0.1751728126605898,0.224827,-0.2176738968719244,0.35121300000000005,-0.3437555783731044,0.02921500000000002,-0.026747615670934338,0.49543854352039096,-0.2353678892997503,-0.8367781973441094,-0.5327842867493779,-0.5634632820359022
"Baird Downgrades Essex Property Trust to Neutral, Raises Price Target to $302",2019-06-18,ESS,2019-06-18 10:51:00+00:00,ESSEX PROPERTY TRUST INC,80681.0,29717810,-0.004002454224973917,0.01101695839315653,0.02682310901582241,0.00244895787909627,-0.006514651700854301,-0.00573768001049757,0.009480607695877552,-0.005308255087584257,-0.01559938676655293,0.01417848840355873,0.001644774456508458,2019-06-19,2019-06-20,2019-06-21,2019-06-24,2019-06-25,2019-06-26,2019-06-27,2019-06-28,2019-07-01,2019-07-02,1.04,0.16,0.33,0.009,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,-0.98,0.34,0.71,0.009,2019-06-25,-0.06,-0.05,0.25,0.009,2019-06-26,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,833869.0,0.27,-0.406,-0.1368,0.17969600000000002,-0.18369845422497394,0.13282,-0.12180304160684347,0.426924,-0.4001008909841776,0.147224,-0.14477504212090372,0.27165600000000006,-0.27817065170085437,-0.490768,0.4850303199895024,-0.0211,0.030580607695877553,-0.393208,0.38789974491241574,-0.150688,0.13508861323344706,0.44852400000000003,-0.4343455115964413,0.47834800000000005,-0.4767032255434916,-0.3055014958318174,-0.5219039325910211,-0.5448759331050813,0.06208462616774435,0.12755054869130983
Eaton Option Alert: Fri $80.5 Calls Sweep (47) near the Ask: 1835 @ $0.3 vs 28 OI; Earnings 7/30 Before Open [est] Ref=$79.68,2019-06-19,ETN,2019-06-19 16:41:00+00:00,EATON CORP PLC,11762.0,G2918310,0.006039961241185665,0.004424210172146559,0.009209856390953064,0.005290325731039047,-0.007499008905142546,0.001458120415918529,0.009530027396976948,0.01416024472564459,0.002327088732272387,-0.008770802058279514,-0.002602432621642947,2019-06-20,2019-06-21,2019-06-24,2019-06-25,2019-06-26,2019-06-27,2019-06-28,2019-07-01,2019-07-02,2019-07-03,0.32,0.11,-0.6,0.009,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,-0.98,0.34,0.71,0.009,2019-06-25,-0.06,-0.05,0.25,0.009,2019-06-26,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,0.78,-0.04,-0.33,0.009,2019-07-03,836510.0,1.0878,0.1263,0.3149,0.18204900000000002,-0.17600903875881435,0.8592470000000001,-0.8548227898278535,-0.288246,0.29745585639095307,-0.44933000000000006,0.4546203257310391,-0.7905230000000001,0.7830239910948575,0.016142000000000004,-0.014683879584081475,0.8126850000000001,-0.8031549726030232,1.0216250000000002,-1.0074647552743556,0.7157110000000001,-0.7133839112677277,-0.193554,0.1847831979417205,0.7485150000000002,-0.7511174326216431,-1.0308318285866678,-0.5573669334369005,0.7520761821219921,1.222960437241815,-3.105021753409111
"Morgan Stanley Maintains Overweight on Entergy, Raises Price Target to $109",2019-06-14,ETR,2019-06-14 12:02:00+00:00,ENTERGY CORP NEW,24010.0,29364G10,0.01009705290198326,-0.0503234937787056,0.01211202517151833,-0.001121940440498292,-0.004867059644311666,-0.006019557826220989,-0.006434522103518248,0.004571460653096437,-0.01365189999341965,0.003844689810648561,-0.0003830037894658744,2019-06-17,2019-06-18,2019-06-19,2019-06-20,2019-06-21,2019-06-24,2019-06-25,2019-06-26,2019-06-27,2019-06-28,-0.27,-0.79,0.32,0.009,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,-0.98,0.34,0.71,0.009,2019-06-25,-0.06,-0.05,0.25,0.009,2019-06-26,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,818238.0,0.0745,-0.5252,-0.2346,0.32872100000000004,-0.3186239470980168,-0.047948999999999964,-0.002374493778705633,-0.07497000000000001,0.08708202517151833,0.115828,-0.11694994044049829,0.318335,-0.32320205964431165,0.24723699999999996,-0.2532565578262209,0.43758199999999997,-0.4440165221035182,-0.409144,0.41371546065309645,-0.02786,0.014208100006580349,-0.6709700000000001,0.6748146898106486,-0.419574,0.41919099621053413,-0.3209984408767224,0.0847075313928127,-0.029867915268979958,-0.6934085579110308,0.8246561667511205
"UBS Maintains Buy on Entergy, Raises Price Target to $112",2019-06-07,ETR,2019-06-07 12:38:00+00:00,ENTERGY CORP NEW,24010.0,29364G10,-0.003763169748708606,0.01703162118792534,0.005809981841593981,-0.00407750066369772,-0.000682311540003866,0.002048462396487594,-0.05212949588894844,-0.0503234937787056,0.01211202517151833,-0.001121940440498292,-0.004867059644311666,2019-06-10,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-17,2019-06-18,2019-06-19,2019-06-20,2019-06-21,1.04,0.05,-1.2,0.009,0.53,-0.04,0.08,0.009,2019-06-10,-0.12,-0.25,0.55,0.009,2019-06-11,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,781992.0,0.0872,-0.5305,-0.2113,0.326723,-0.3304861697487086,0.059532,-0.04250037881207466,0.014946000000000001,-0.00913601815840602,-0.016757999999999995,0.012680499336302276,-0.292639,0.2919566884599961,0.336935,-0.3348865376035124,-0.07547899999999999,0.02334950411105155,-0.054921,0.004597506221294401,0.10532899999999998,-0.09321697482848165,0.32618699999999995,-0.32730894044049824,0.246362,-0.25122905964431164,-0.3729865485607833,-0.05163639697048068,0.0035444811778962554,-0.030249349807214,-0.978694502184458
Entergy Earlier Reported Pilgrim Nuclear Power Station Was Permanently Shut Down; Shares Appear Unaffected In Pre-Market Action,2019-06-03,ETR,2019-06-03 12:54:00+00:00,ENTERGY CORP NEW,24010.0,29364G10,0.009786720387637615,-0.00614545214921236,0.0006869992939755321,0.005149383097887039,0.003073775675147772,-0.01600276492536068,0.005190298426896334,-0.009638512507081032,-0.004518632777035236,0.0206005647778511,0.003763277782127261,2019-06-04,2019-06-05,2019-06-06,2019-06-07,2019-06-10,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-17,-0.4,0.35,1.66,0.009,2.33,0.42,-0.03,0.009,2019-06-04,0.7,-0.98,-0.97,0.009,2019-06-05,0.55,-1.04,0.01,0.009,2019-06-06,1.04,0.05,-1.2,0.009,2019-06-07,0.53,-0.04,0.08,0.009,2019-06-10,-0.12,-0.25,0.55,0.009,2019-06-11,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,753050.0,0.0731,-0.4864,-0.1934,-0.511524,0.5213107203876376,-0.019162999999999986,0.013017547850787625,0.72444,-0.7237530007060244,0.553127,-0.547977616902113,0.292784,-0.2897102243248522,0.05172700000000001,-0.06772976492536069,0.015457999999999986,-0.010267701573103652,-0.013578000000000007,0.003939487492918975,-0.27114,0.26662136722296476,0.31163100000000005,-0.29103043522214894,-0.06985899999999998,0.07362227778212724,0.5343282682384252,-0.7107354528552368,-1.2717306176081373,-0.9054176061523259,-0.024844769222602314
Evoke Pharma shares are trading higher after the company requested a Type A FDA meeting to plan for the resubmission of Gimoti NDA.,2019-06-27,EVOK,2019-06-27 14:54:00+00:00,EVOKE PHARMA INC,14158.0,30049G20,0.0797811895608902,0.005313516594469547,0.003171219024807215,-0.01369857043027878,0.005470375996083021,-0.004352553281933069,-0.02841522172093391,0.0146231846883893,-0.01441242918372154,0.01012364402413368,0.0,2019-06-28,2019-07-01,2019-07-02,2019-07-03,2019-07-05,2019-07-08,2019-07-09,2019-07-10,2019-07-11,2019-07-12,0.6,1.42,-0.09,0.009,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,0.78,-0.04,-0.33,0.009,2019-07-03,-0.1,0.16,0.91,0.009,2019-07-05,-0.58,-0.45,0.05,0.009,2019-07-08,0.18,-0.15,-0.43,0.009,2019-07-09,0.4,-0.15,-0.36,0.009,2019-07-10,0.19,-0.79,0.04,0.009,2019-07-11,0.53,0.18,0.41,0.009,2019-07-12,880874.0,0.8842,1.1993,0.2838,2.2169839999999996,-2.1372028104391094,1.550926,-1.5456124834055305,-0.012366000000000009,0.015537219024807224,-1.044537,1.0308384295697213,0.55705,-0.551579624003917,0.370726,-0.37507855328193307,-1.0293310000000002,1.0009157782790663,-0.133773,0.1483961846883893,0.08061700000000001,-0.09502942918372155,-0.759097,0.7692206440241337,0.809858,-0.809858,-3.68281529384464,-1.5300752643807232,1.0463756485945286,0.10418025228387118,0.6385666245259347
Evoke Pharma Reports Requested Type-A FDA Meeting To Plan For Resubmission Of Gimoti New Drug Application,2019-06-27,EVOK,2019-06-27 12:36:00+00:00,EVOKE PHARMA INC,14158.0,30049G20,0.0797811895608902,0.005382151808589697,0.01391864195466042,0.004223860800266266,0.008412189781665802,0.008342014625668526,0.001090537523850799,0.001089245663024485,-0.006528778001666069,0.003285841550678015,-0.007641888223588467,2019-06-28,2019-07-01,2019-07-02,2019-07-03,2019-07-05,2019-07-08,2019-07-09,2019-07-10,2019-07-11,2019-07-12,0.6,1.42,-0.09,0.009,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,0.78,-0.04,-0.33,0.009,2019-07-03,-0.1,0.16,0.91,0.009,2019-07-05,-0.58,-0.45,0.05,0.009,2019-07-08,0.18,-0.15,-0.43,0.009,2019-07-09,0.4,-0.15,-0.36,0.009,2019-07-10,0.19,-0.79,0.04,0.009,2019-07-11,0.53,0.18,0.41,0.009,2019-07-12,880874.0,0.8842,1.1993,0.2838,2.2169839999999996,-2.1372028104391094,1.550926,-1.5455438481914103,-0.012366000000000009,0.02628464195466043,-1.044537,1.0487608608002663,0.55705,-0.5486378102183342,0.370726,-0.3623839853743315,-1.0293310000000002,1.030421537523851,-0.133773,0.1348622456630245,0.08061700000000001,-0.08714577800166608,-0.759097,0.762382841550678,0.809858,-0.8174998882235884,-3.6827466586305198,-1.5192592062367498,1.0750455027549268,0.1377390652076006,0.6606369731379675
