headline type,magnitude,confidence,custom_id,company_name,headline,prompt_type,explanation,input_tokens,output_tokens,headline type num,date,permno,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3,ret,exret,b_mkt,mkt-rf,smb,hml,rf,sum_exret_1,sum_exret_5,sum_exret_10
decrease,0.6,0.8,644,CROWN CASTLE INC,Crown Castle International shares are trading lower after the stock fell below the $140 support level. Not seeing any company-specific news.,1,,131,12,0.0,2019-09-27,86339.0,0.8268654346466064,0.036268233280623,-0.8631337842707087,1.3634119182825089,-0.2458771099947188,0.3959258760479978,-2.9085,-2.6822,0.384,-0.62,-0.34,0.88,0.009,-2.0563,-2.5274,-3.7348
decrease,0.4,0.7,647,CROWN CASTLE INC,Crown Castle International shares are trading lower on seemingly no company-specific news. NOTE: The company earns more than 70% of its revenue from the big four U.S. mobile carriers.,1,,143,12,0.0,2019-09-10,86339.0,-0.473732128739357,3.096993926773628,3.00293482580396,-2.021310292184353,-2.441022348837285,-3.7499238097274623,-2.8994,-2.9745,0.3869,0.17,1.06,1.13,0.009,-3.7977,-0.28839999999999977,0.21980000000000022
increase,0.5,0.7,633,CROWN CASTLE INC,Crown Castle Intl Option Alert: Apr 18 $120 Calls Sweep (3) near the Ask: 521 @ $3.51 vs 5262 OI; Earnings 4/17 After Close [est] Ref=$120.18,1,,156,11,2.0,2019-02-20,86339.0,-0.183978269342333,-1.0536896823684416,0.9198850225661026,0.0166521873325109,1.178948614507691,1.4437681659795532,-0.4744,-0.5552,0.3724,0.19,0.21,0.55,0.01,-0.6114,-1.7861000000000002,0.5385
increase,0.5,0.7,736,CROWN CASTLE INC,Crown Castle Intl Option Alert: Aug 16 $130 Calls Sweep (21) near the Ask: 560 @ $1.862 vs 1957 OI; Ref=$128.55,1,,146,11,2.0,2019-07-25,86339.0,0.8573419414460659,3.375295558000091,8.85919618969757,1.182466559112072,2.2069361147995847,2.9725879291393476,0.2012,0.4375,0.389,-0.63,-0.66,-0.12,0.009,0.9669,4.4347,9.8311
uncertain,0.4,0.6,612,CROWN CASTLE INC,Crown Castle Intl Option Alert: Jan 18 $110 Calls at the Ask: 1150 @ $0.801 vs 1296 OI; Earnings 1/23 After Close [est] Ref=$105.97,1,,153,12,1.0,2019-01-02,86339.0,0.5002420395612717,-0.2642745128050183,1.302505830411982,0.4716929979622364,0.695216894204731,0.929108976680526,-2.4671,-2.5731,0.4176,0.23,0.59,1.11,0.01,-1.0599,-4.331799999999999,-3.283699999999999
uncertain,0.3,0.5,598,CROWN CASTLE INC,Crown Castle Intl Option Alert: May 17 $125 Calls at the Ask: 587 @ $1.25 vs 5665 OI; Ref=$122.065,1,,142,12,1.0,2019-04-22,86339.0,0.6934234406799078,0.8321068515612762,1.7865840876055694,-1.248284988105297,-1.5969808916169836,-3.751961375889412,-0.0326,-0.0862,0.3887,0.11,-0.46,-0.56,0.01,0.2202,0.18819999999999998,1.2220999999999997
increase,0.6,0.8,600,CROWN CASTLE INC,"Crown Castle Intl Q1 EPS $0.44 Beats $0.40 Estimate, Sales $1.426B Beat $1.39B Estimate",1,,137,11,2.0,2019-04-17,86339.0,-1.248284988105297,-1.2160703734910294,-0.1127481809717889,-2.189953625202179,-3.3056527850463424,-3.2004935385062994,-0.3531,-0.2344,0.3971,-0.32,-0.7,0.83,0.01,-1.5364,-1.8164,-0.5960000000000001
uncertain,0.4,0.6,739,CROWN CASTLE INC,"Crown Castle Intl Q2 EPS $0.52 Beats $0.41 Estimate, Adj. FFO $1.48 vs $1.31 In Same Qtr. Last Year, Site Rental Sales $1.238B Miss $1.42B Estimate",1,,160,12,1.0,2019-07-17,86339.0,-3.608868271112442,-1.831019825087876,1.2460110646237863,-0.3528802655637264,0.150918295294189,-1.1102044488956242,-0.8288,-0.5918,0.3858,-0.64,-0.15,-0.65,0.009,-4.3447,-2.9199999999999995,0.6847000000000008
increase,0.6,0.8,599,CROWN CASTLE INC,"Crown Castle Sees FY19 Site Rental Sales $4.939B-$4.984B, Net Income $781M-$861M, Adj. EBITDA $3.344B-$3.389B",1,,149,11,2.0,2019-04-17,86339.0,-1.248284988105297,-1.2160703734910294,-0.1127481809717889,-2.189953625202179,-3.3056527850463424,-3.2004935385062994,-0.3531,-0.2344,0.3971,-0.32,-0.7,0.83,0.01,-1.5364,-1.8164,-0.5960000000000001
uncertain,0.3,0.6,987,CROWN CRAFTS INC,Crown Crafts Q1 Earnings Preview,1,,115,12,1.0,2019-08-13,59256.0,4.878044128417969,6.7073155460492195,5.081300792217136,0.9249758906662464,3.3684177232054413,3.3684177232054413,0.2037,-0.011,0.1478,1.47,-0.17,-0.53,0.007,5.2962,6.8157,5.447799999999999
uncertain,0.3,0.6,913,CROWN CRAFTS INC,"Crown Crafts Q3 EPS $0.15 Up From $0.10 YoY, Sales $18.668M Miss $20.54M Estimate",1,,140,12,1.0,2019-02-07,59256.0,1.0909080505371094,3.636360144473638,0.9090942819540926,1.739128865301609,-0.6791165033238178,-0.6791165033238178,-5.9829,-5.7328,0.3077,-0.93,-0.14,0.4,0.01,-4.679600000000001,-2.5539000000000005,-5.5548
uncertain,0.3,0.6,677,CROWN CRAFTS INC,"Crown Crafts Q4 EPS $0.14 Down From $0.2 YoY, Sales $21.717M Beat $20.4M Estimate",1,,140,12,1.0,2019-06-13,59256.0,-6.302524358034134,-6.092445388822664,-6.4075685980958035,2.5641104206442833,-0.4149374040091969,-1.840484292890432,0.8333,0.7374,0.1671,0.52,0.67,-0.04,0.009,-5.529,-5.749,-5.8603
increase,0.7,0.8,747,CROWN HOLDINGS INC,Crown Holdings Announces Co. Has Achieved 94% Of Its Scope 1 And Scope 2 Greenhouse Gas Emissions Reduction Target Three Years Into Its Five-Year Initiative To Reduce Energy Consumption And Greenhouse Gas Emissions,1,,151,11,2.0,2019-07-15,17726.0,-0.5285756196826696,1.8334992959046836,6.062104357454801,-1.3473994098603723,-0.3933746866183196,-1.4274145453698428,-0.3785,-0.353,0.8679,-0.04,-0.35,-1.07,0.009,-0.6129,2.2929000000000004,5.369200000000001
decrease,0.6,0.8,744,CROWN HOLDINGS INC,Crown Holdings Cuts FY19 Adj. EPS Guidance From $5.20-$5.40 To $5.05-$5.20 vs $5.28 Est.,1,,140,12,0.0,2019-07-17,17726.0,0.3368150210008025,8.538221107790012,7.797239656507315,-0.5285756196826696,-0.9050505453389036,-2.240255309492445,-1.3949,-0.8478,0.8705,-0.64,-0.15,-0.65,0.009,-0.8246,6.238700000000001,6.800300000000001
increase,0.5,0.7,616,CROWN HOLDINGS INC,Crown Holdings Option Alert: Mar 15 $50 Calls Sweep (2) near the Ask: 2500 @ $1.175 vs 4 OI; Earnings 2/6 After Close Ref=$48.345,1,,152,11,2.0,2019-01-24,17726.0,1.2497372925281525,4.486782532470968,7.559923178735795,-0.4390610381960869,-1.3465952770912335,0.0420177145263211,2.499,2.3012,0.8176,0.23,0.44,-0.01,0.01,2.8051000000000004,4.7635000000000005,7.4971000000000005
increase,0.5,0.7,932,CROWN HOLDINGS INC,Crown Holdings Option Alert: Nov 15 $75 Calls Sweep (37) near the Ask: 707 @ $0.7 vs 149 OI; Ref=$72.9,1,,144,11,2.0,2019-11-04,17726.0,3.548833355307579,3.1774486072111863,2.4759326044649477,0.5079664755612612,-0.3945590646932784,0.5355663616812167,-0.6966,-1.0599,0.8737,0.4,0.01,1.35,0.006,2.5091,1.7488000000000001,0.15820000000000012
increase,0.5,0.7,697,CROWN HOLDINGS INC,Crown Holdings Option Alert: Oct 18 $70 Calls at the Ask: 2379 @ $1.351 vs 641 OI; Ref=$65.33,1,,141,11,2.0,2019-08-01,17726.0,-0.245291506871581,0.490571243729021,-0.3066147398181451,-1.3713395223021507,-0.3114731481526966,-0.7596865295941835,1.906,2.8435,0.8976,-1.04,-0.42,-1.9,0.007,3.3721,3.899,6.3506
decrease,0.6,0.8,745,CROWN HOLDINGS INC,Crown Holdings Q3 Adj. EPS $1.50-$1.60 vs $1.70 Est.,1,,128,12,0.0,2019-07-17,17726.0,0.3368150210008025,8.538221107790012,7.797239656507315,-0.5285756196826696,-0.9050505453389036,-2.240255309492445,-1.3949,-0.8478,0.8705,-0.64,-0.15,-0.65,0.009,-0.8246,6.238700000000001,6.800300000000001
increase,0.5,0.7,931,CROWN HOLDINGS INC,"Crown Holdings, Inc. Announces Comprehensive Review Of Portfolio And Capital Allocation/Return",1,,122,11,2.0,2019-11-05,17726.0,0.3320935182273388,-0.6774736960795003,-1.1556790202908784,-0.6966290529817343,-0.1922012194686351,-1.0884395045991813,3.5488,3.569,0.8763,-0.03,0.24,0.45,0.006,3.9389,2.3437,1.0736000000000003
uncertain,0.4,0.6,1635,ISHARES TRUST,"Crude Oil Volatile Here Amid Report Iranian Revolution Guards Have Captured UK Oil Tank, Stena Imperio, In Strait Of Hormuz",1,,132,12,1.0,2019-07-19,14907.0,-0.0311495998175814,-0.2179996472239431,-4.360017145464967,0.4999995231628418,0.3119103880210083,-0.2481446377371576,-0.1555,0.1744,0.6048,-0.56,0.15,0.86,0.009,-0.016999999999999987,-1.1395999999999997,-3.2689999999999997
decrease,0.5,0.7,1556,ISHARES TRUST,"Cruise Ships, Recreational & Pleasure Vessels Prohibited From Departing US On Temporary Sojourn To Cuba Effective Wednesday",1,,129,12,0.0,2019-06-04,89190.0,-1.570986956357956,2.2658611717969013,1.812646764561454,0.6794237066060305,0.2459963545643484,1.116615305107671,1.5337,-0.3399,0.7992,2.33,0.42,-0.03,0.009,-2.4793000000000003,-0.2524000000000002,-1.6765999999999999
uncertain,0.1,0.2,3830,PAPA JOHNS INTL INC,Crypto Industry Celebrates Bitcoin Whitepaper 11th Anniversary,1,,121,12,1.0,2019-11-01,79299.0,-1.2418095953762531,6.902467635111087,3.3367481370246255,-0.7963422685861588,-1.4641517312126373,1.0179436614307091,-0.9735,-1.5157,0.4861,1.08,0.48,0.83,0.006,-2.958,4.917000000000001,1.2189000000000005
increase,0.5,0.7,894,HERZFELD CARIBBEAN BASIN FD INC,"Cuba's Economy Is Doing Better, But Still Has A Long Way To Go",1,,136,11,2.0,2019-04-03,80520.0,-0.6779654417186975,0.5084700746647686,2.033896427321902,-0.9298364631831646,0.1709440809878559,1.2089839932765356,0.6826,0.4265,0.9151,0.27,0.22,-0.4,0.01,-0.4353,0.32819999999999994,1.4501
increase,0.5,0.8,630,CULLEN FROST BANKERS INC,Cullen/Frost Bankers Q1 EPS $1.79 Beats $1.74 Estimate,1,,133,11,2.0,2019-04-25,27888.0,1.6675133258104324,3.6807349367034448,2.7046300605697127,-0.8687273599207401,1.2221543771115062,0.1755757919276845,-4.2356,-4.1338,0.8115,-0.14,-0.75,-0.19,0.01,-2.9063999999999997,-0.2445999999999997,-0.04279999999999978
increase,0.7,0.8,797,CUMBERLAND PHARMACEUTICALS INC,Cumberland Pharma 8-K Shows Co. Received Notice Of Approval From FDA For Application Related To Next-Gen Caldolor,1,,143,11,2.0,2019-01-28,93004.0,0.0592844968196004,-2.096397557534335,4.9095545093935655,-3.4188002347946167,-4.216185458915456,-3.253425592758119,-1.4743,-1.4308,0.0714,-0.8,-0.16,0.63,0.01,-1.368,-3.6935000000000002,3.7863999999999987
decrease,0.7,0.8,888,CUMBERLAND PHARMACEUTICALS INC,Cumberland Pharma 8-K Shows FDA Informed Co. Submission For Caldolor New Drug Application Approval Was Not Accepted For Review Because 'A Number Of New Claims',1,,151,12,0.0,2019-09-10,93004.0,-3.698211908340454,-7.6870440742049855,-0.2127364233410311,11.589744687080383,10.34483253342966,15.01057170340665,-3.2224,-3.2217,-0.0622,0.17,1.06,1.13,0.009,-6.8742,-11.065999999999999,-3.1630999999999982
increase,0.7,0.8,821,CUMBERLAND PHARMACEUTICALS INC,Cumberland Pharma Recieves FDA Approval of its RediTrex,1,,131,11,2.0,2019-12-02,93004.0,-2.0057309418916702,-0.4775566937431974,-3.342887931599192,0.0,-1.0330617427825928,0.1316966956505183,9.2902,9.2704,-0.0496,-0.87,-0.25,0.48,0.007,7.2249,8.8208,6.2362
increase,0.7,0.8,886,CUMBERLAND PHARMACEUTICALS INC,Cumberland Pharma Reports FDA Orphan Drug Grant Award For New Phase 2 Clinical Program,1,,135,11,2.0,2019-09-24,93004.0,1.5513477846980095,8.879790420446,10.212238930422869,1.3011095114052296,3.0245717367044955,8.565733742930082,-3.6055,-3.6905,-0.0614,-1.01,-0.73,0.0,0.009,-2.1058000000000003,5.191699999999999,6.491999999999999
uncertain,0.4,0.6,709,CUMBERLAND PHARMACEUTICALS INC,Cumberland Pharma Reports Strategic Review,1,,124,12,1.0,2019-03-29,93004.0,-0.8347687311470509,3.2702251303787344,6.540449867997333,-3.0612295493483543,-4.3624198411429616,-3.0612295479881535,1.9298,1.9642,-0.0607,0.66,-0.22,-0.92,0.009,1.1916,5.6456,8.8577
increase,0.7,0.8,798,CUMBERLAND PHARMACEUTICALS INC,Cumberland Pharmaceuticals Receives FDA Notification Setting Sept 2019 As PDUFA Action Date For Approval Decision Regarding NDA For Methotrexate Product Line; Remitted Payment Of $1.3M To FDA For PDUFA Application Fee Associated With Methotrexate,1,,172,11,2.0,2019-01-24,93004.0,-3.4188002347946167,-5.911109815921023,2.051280137862354,1.0051383636891842,1.1783929971856066,3.124133846511712,-0.8256,-0.8533,0.0769,0.23,0.44,-0.01,0.01,-4.3513,-7.0181000000000004,1.6115999999999993
increase,0.6,0.8,971,CUMBERLAND PHARMACEUTICALS INC,Cumberland Pharmaceuticals Says Has Reached Agreement With Hong Kong WinHealth Pharmaceuticals,1,,132,11,2.0,2019-05-14,93004.0,4.089215397834778,17.100373567507265,18.02973627905633,1.265817228704691,-5.084748737607258,-10.40000120443123,-3.9286,-3.8199,-0.1408,0.93,0.4,-0.02,0.009,0.3420000000000001,13.129200000000003,13.401100000000003
increase,0.6,0.8,799,CUMBERLAND PHARMACEUTICALS INC,Cumberland Pharmaceuticals Says On Jan 4 FDA Accepted For Review NDA For Approval Of Methotrexate Product Line; Projected PDUFA Date for November 2018,1,,152,11,2.0,2019-01-14,93004.0,0.5813123192638159,1.038061451535488,-3.633218406480476,2.2913234308362007,-2.1909212926701227,2.2913233831420188,-7.52,-7.4943,0.0724,-0.6,-0.59,0.94,0.01,-6.9997,-6.4693,-11.2049
uncertain,0.3,0.6,923,CUMBERLAND PHARMACEUTICALS INC,"Cumberland Q2 EPS $0.1 Beats $0.07 Estimate, Sales $11.581M Miss $12.59M Estimate",1,,147,12,1.0,2019-08-14,93004.0,-0.7207199931144714,-0.1801841068017506,-13.333336977383192,-2.5466909632086754,1.0563369211096465,-1.0344900466456308,-3.3101,-3.6653,-0.0807,-2.95,0.22,-0.51,0.007,-4.3801,-3.5526,-17.5741
decrease,0.7,0.8,1158,CUMBERLAND PHARMACEUTICALS INC,"Cumberland Q3 EPS $(0.13) Misses $0.11 Estimate, Sales $10.4M Miss $12.65M Estimate",1,,149,12,0.0,2019-11-12,93004.0,-13.580246269702911,-13.051150323909654,-14.638445899777253,0.918866042047739,0.918866042047739,0.918866042047739,-0.9105,-0.8929,-0.1102,0.16,-0.12,-0.15,0.006,-14.478000000000002,-13.564300000000003,-15.286300000000002
increase,0.6,0.8,919,CUMMINS INC,Cummins Announces 15 Percent Increase To Dividend,1,,115,11,2.0,2019-07-10,41080.0,0.8721665479242802,1.1290320236175375,4.761052316036984,-1.0469681583344936,-1.0996161684641017,-1.732854887422175,0.0658,-0.3399,0.9845,0.4,-0.15,-0.36,0.009,0.33620000000000005,1.0419,3.2841
increase,0.6,0.8,814,CUMMINS INC,Cummins Closes $290 Million Acquisition Of Fuel Cell Maker Hydrogenics,1,,120,11,2.0,2019-09-09,41080.0,1.9711466506123545,1.790815502912202,0.8518809799286542,0.1551727880723774,3.9806622044424422,6.161325329517431,3.8218,3.74,1.0402,0.07,0.75,3.06,0.009,5.5253000000000005,4.425000000000001,3.9060000000000006
uncertain,0.3,0.6,785,CUMMINS INC,"Cummins Filing Shows Registration For Mixed Securities Offering, No Size Disclosed",1,,120,12,1.0,2019-02-13,41080.0,-0.8643882349133492,1.6370903003835258,1.6502766162838078,2.4362267926335335,2.367139608270108,1.4503397705690757,0.6061,0.3277,0.9601,0.28,0.07,0.07,0.01,-0.34509999999999996,1.0616,0.6209000000000001
decrease,0.5,0.7,1047,CUMMINS INC,Cummins Outlines Plan To Manage Through Cyclical Downturn By Cutting Structural Costs By $250M-$300M In 2020,1,,134,12,0.0,2019-11-21,41080.0,-0.3705416340380907,1.1281900795966582,-0.2267467145968704,-1.2789743952453136,-1.5480276471130594,-1.836959199980026,0.1107,0.266,1.1542,-0.14,-0.35,0.1,0.006,-0.38749999999999996,-0.19219999999999982,-1.6793999999999998
increase,0.5,0.7,1194,CUMMINS INC,Cummins Presses Lawmakers On National Emissions Standard,1,,117,11,2.0,2019-10-24,41080.0,1.761393062770367,-1.68158074196485,4.047202084498314,0.0513971084728837,2.2589276302602324,2.883488107594645,0.137,-0.1436,1.0871,0.25,-0.26,-0.89,0.007,1.0564,-2.7790999999999997,0.9320000000000004
decrease,0.4,0.7,792,CUMMINS INC,"Cummins Q4 EPS $3.48 Misses $3.81 Estimate, Sales $6.1B Beat $6.08B Estimate",1,,136,12,0.0,2019-02-06,41080.0,0.1807760330848395,2.2497492959281606,3.923670023818282,0.7193326484411955,2.1198285844856946,1.842163512253725,-0.3137,-0.1212,0.9328,-0.22,-0.02,0.07,0.01,0.9171,1.1877,1.9216
increase,0.7,0.8,920,CUMMINS INC,Cummins Raises Qtr. Dividend From $1.14 To $1.311/Share,1,,125,11,2.0,2019-07-09,41080.0,0.065754447132349,3.024695475004213,3.634408578814874,-0.0532050500623881,-0.6931437231606719,-0.6697998749039535,-1.047,-1.234,0.9918,0.18,-0.15,-0.43,0.009,-1.5739,0.9644000000000004,1.5475000000000003
uncertain,0.2,0.6,728,CUMMINS INC,Cummins Reports CFO Pat Ward To Retire; Mark Smith Named Replacement,1,,120,12,1.0,2019-01-10,41080.0,0.150715175550431,4.141250459894086,5.390077203811905,0.1967961201444268,0.4603952753183593,0.9546912227904158,1.353,0.9579,0.9186,0.42,0.03,-0.46,0.01,1.1078,3.6779,4.0194
increase,0.6,0.8,1186,CUMMINS INC,Cummins Says Turbotechsnab Was Held To Have Infringed On Cummins' HOLSET Trademarks,1,,131,11,2.0,2019-10-30,41080.0,-1.2085461057722569,3.894841289845763,4.244805722354172,-1.6163993626832962,-0.7842310426356303,0.963348628953664,-1.4284,-1.7323,1.1067,0.27,-0.37,-1.16,0.007,-2.5273,0.9783000000000004,0.5870000000000004
uncertain,0.4,0.6,730,CUMMINS INC,"Cummins Ships Record Number Of Engines In Q1, But EPA Has Questions For Cummins Over Ram Engines",1,,127,12,1.0,2019-04-30,41080.0,-0.4931096918880939,-0.4089197748130324,-3.3255149685906704,0.4897777922451496,1.2335019133652647,-1.2216396833825915,1.3099,1.3375,0.941,-0.04,-0.7,0.28,0.01,1.6164999999999998,2.7222999999999997,1.5421999999999996
uncertain,0.3,0.6,786,CUMMINS INC,"Cummins Stocks Level-Off As Company Misses EPS, Beats Revenue",1,,119,12,1.0,2019-02-11,41080.0,2.4362267926335335,3.698212608857298,5.587245463110491,-0.8955997414886951,-0.7164427380888405,-1.0279057656941926,-0.0674,-0.2103,0.9425,0.14,0.66,0.23,0.01,0.9341000000000002,0.8290000000000002,2.1438
increase,0.6,0.8,581,CUMMINS INC,Cummins To Buy Hydrogenics For Total Value Of $290M,1,,119,11,2.0,2019-06-28,41080.0,0.8871275000274181,-1.330686831012784,-0.1284003888116225,-0.3907428123056888,-0.3553486051856347,-1.122475117225208,1.8366,1.155,0.9906,0.68,0.64,0.61,0.009,1.2902,-1.1935000000000002,-1.2534000000000003
increase,0.5,0.8,653,CUMMINS INC,Cummins To Provide The United States Postal Service With Eight Fully-Electric Vehicles In California,1,,123,11,2.0,2019-03-04,41080.0,-0.3547393018379807,1.9349845233602505,3.553927975920068,0.2076755976304412,-0.6114810487096833,-0.5794822750993744,0.408,0.9112,0.9694,-0.52,-0.4,0.37,0.009,0.7123,3.3567,3.193
increase,0.7,0.8,582,CUMMINS INC,Cummins To Purchase Hydrogenics At $15/Share In Cash For Total Value Of $290M,1,,126,11,2.0,2019-06-28,41080.0,0.8871275000274181,-1.330686831012784,-0.1284003888116225,-0.3907428123056888,-0.3553486051856347,-1.122475117225208,1.8366,1.155,0.9906,0.68,0.64,0.61,0.009,1.2902,-1.1935000000000002,-1.2534000000000003
increase,0.6,0.8,917,CUMMINS INC,Cummins shares are trading higher after Reuters reported the company may make an offer for Volkswagen's MAN Energy Solutions unit.,1,,128,11,2.0,2019-07-19,41080.0,-1.1979209259152412,1.122686550736196,-8.171302249799295,-0.7974428124725819,-2.5587487298738387,-1.8583407644515493,2.8939,3.4343,0.9724,-0.56,0.15,0.86,0.009,1.9843,2.8309,-3.2568999999999995
uncertain,0.3,0.6,813,CUMMINS INC,Cummins shares are trading higher. Not seeing any news to justify the price action.,1,,122,12,1.0,2019-09-09,41080.0,1.9711466506123545,1.790815502912202,0.8518809799286542,0.1551727880723774,3.9806622044424422,6.161325329517431,3.8218,3.74,1.0402,0.07,0.75,3.06,0.009,5.5253000000000005,4.425000000000001,3.9060000000000006
decrease,0.7,0.8,915,CUMMINS INC,Cummins shares are trading lower after the company reported worse-than-expected Q2 EPS and sales results.,1,,126,12,0.0,2019-07-30,41080.0,-0.7083599921315908,-6.520557350865941,-8.536653892739887,-0.4406571388244629,-0.5658467566506564,-0.7983086998178179,-5.0583,-4.9018,0.9836,-0.17,1.37,0.89,0.009,-4.547,-6.855099999999999,-10.4172
increase,0.6,0.8,886,CUMMINS INC,"Cummins, Isuzu Enter into Power-Source Partnership Agreement",1,,118,11,2.0,2019-05-31,41080.0,1.061293575912714,7.422395043524266,8.689311814429711,0.3926256205886602,-0.1071192114276087,-0.8691842413586226,-4.9013,-3.5924,0.9853,-1.37,-0.22,-0.1,0.009,-2.146,-0.5591999999999999,0.12570000000000014
decrease,0.5,0.7,2007,ALPHABET INC,Cuomo Calls For Investigation Of Companies That Allegedly Used Google Ads Website Features To Hide Additional Tax Filing Options From Low-Income Individuals,1,,130,12,0.0,2019-05-01,90319.0,-0.5803989246487617,-0.2164727472598548,-0.2147662815928153,-7.501928508281708,-6.142074177092183,-5.395553712907475,-2.1385,-1.0633,1.3094,-0.83,-0.1,-0.02,0.009,-1.4432,0.44320000000000004,1.9481000000000002
uncertain,0.2,0.7,3727,PEPSICO INC,"Curaleaf Names New President, Senior VP Of Compliance",1,,115,12,1.0,2019-07-10,13856.0,-0.0446377176558598,-1.212711061407612,-3.8687575132501983,-0.6185818463563919,-0.9622603780942596,-1.6792297573855586,2.0267,1.8774,0.3607,0.4,-0.15,-0.36,0.009,1.7551999999999999,0.7216,-2.5120999999999998
increase,0.7,0.8,647,CURIS INC,Curis Highlights Publication In Nature Cell Biology Identifying Cancer-Causing Form Of IRAK4 In Patients With AML And MDS,1,,128,11,2.0,2019-06-12,88511.0,2.142855152487755,15.000002957861655,27.142857197496184,-2.758626267313957,-1.3986001866742148,-2.083339619045288,-0.7092,-0.4159,1.5107,-0.2,0.41,-0.99,0.009,0.9324000000000001,11.066399999999998,22.373199999999997
