BillID,Year,Major,MajorText,Party,PassH,PassS,Description,Description_CBP,DW1,DW1_impute,Chamber,BillNum,BillType,Cong,Minor,MultNo,PLaw,ReportH,ReportS,Veto,ComC,CumHServ,MRef,NameFull,Postal,State
87-S-1026,1961,2,"Civil Rights, Minority Issues, and Civil Liberties",200.0,0,0,A bill to establish a National Economic Council for Security and Progress to provide planning and to coordinate programs to meet the Communist challenge in the economic sphere,A bill to establish a National Economic Council for Security and Progress to provide planning and to coordinate programs to meet the Communist challenge in the economic sphere,0.03,0.03,1,1026,S,87,209.0,1.0,0,0,0,0,1.0,0.0,0,"Wiley, Alexand",WI,25.0
114-HR-4387,2016,20,Public Lands and Water Management,200.0,0,0,"To establish the Tule Lake National Historic Site in the State of California, and for other purposes.","To establish the Tule Lake National Historic Site in the State of California, and for other purposes.",0.563,0.563,0,4387,HR,114,2101.0,1.0,0,0,0,0,0.0,1461.0,1,Doug LaMalfa,CA,71.0
92-HR-11677,1971,11,"Law, Crime, and Family Issues",100.0,0,0,"To provide death benefits to survivors of certain public, safety and law enforcement personnel, and public officials concerned with the administration of criminal justice and corrections, and for other purposes","To provide death benefits to survivors of certain public, safety and law enforcement personnel, and public officials concerned with the administration of criminal justice and corrections, and for other purposes",-0.29,-0.29,0,11677,HR,92,1201.0,1.0,0,0,0,0,0.0,0.0,1,"Stanton, James V.",OH,24.0
100-S-904,1987,6,Education,200.0,0,0,A bill to amend the Job Training Partnership Act to establish a Literacy Training Program to serve individuals most in need of literacy skills who are not presently being served.,A bill to amend the Job Training Partnership Act to establish a Literacy Training Program to serve individuals most in need of literacy skills who are not presently being served.,0.27,0.27,1,904,S,100,603.0,1.0,0,0,0,0,0.0,2163.0,0,Charles Grassley,IA,31.0
86-HR-12780,1960,20,Public Lands and Water Management,100.0,0,0,"To expand and extend the saline water conversion program under the direction of the Secretary of the Interior to provide for accelerated research, development, demonstration, and application of practical means for .the economical production, from sea or o","To expand and extend the saline water conversion program under the direction of the Secretary of the Interior to provide for accelerated research, development, demonstration, and application of practical means for .the economical production, from sea or o",-0.32,-0.32,0,12780,HR,86,2104.0,1.0,0,0,0,0,0.0,4.0,1,"Fascell, Dante B.",FL,43.0
86-S-2674,1959,20,Public Lands and Water Management,100.0,1,1,"A bill to authorize the acquisition of certain lands for addition to Harpers Ferry National Monument, and for other purposes.","A bill to authorize the acquisition of certain lands for addition to Harpers Ferry National Monument, and for other purposes.",-0.325,-0.325,1,2674,S,86,2101.0,1.0,1,0,1,0,0.0,16000.0,0,"Engle, Clair",CA,71.0
86-HR-7386,1959,4,Agriculture,100.0,0,0,To provide for the acceptance by the United States of a fish hatchery in the State of South Carolina,To provide for the acceptance by the United States of a fish hatchery in the State of South Carolina,0.105,0.105,0,7386,HR,86,408.0,1.0,0,0,0,0,0.0,12.0,1,"Riley, John J.",SC,48.0
113-S-2677,2014,7,Environment,200.0,0,0,"A bill to reverse the listing by the Secretary of the Interior of the lesser prairie chicken as a threatened species under the Endangered Species Act of 1973, to prevent further consideration of listing of the species as a threatened species or endangered species under that Act pending implementation of the Western Association of Fish and Wildlife Agencies Lesser Prairie-Chicken Range-Wide Conservation Plan and other conservation measures, and for other purposes.","A bill to reverse the listing by the Secretary of the Interior of the lesser prairie chicken as a threatened species under the Endangered Species Act of 1973, to prevent further consideration of listing of the species as a threatened species or endangered species under that Act pending implementation of the Western Association of Fish and Wildlife Agencies' Lesser Prairie-Chicken Range-Wide Conservation Plan and other conservation measures, and for other purposes.",0.692,0.692,1,2677,S,113,709.0,1.0,0,0,0,0,0.0,2870.0,1,James Inhofe,OK,53.0
85-HR-553,1957,2,"Civil Rights, Minority Issues, and Civil Liberties",100.0,0,0,Outlawing the poll tax as a condition of voting in any primary or otherelection for national officers,Outlawing the poll tax as a condition of voting in any primary or otherelection for national officers,-0.453,-0.453,0,553,HR,85,206.0,1.0,0,0,0,0,0.0,10.0,1,"Barrett, William A.",PA,14.0
102-S-1762,1991,20,Public Lands and Water Management,100.0,0,0,"A bill to amend subsection 31(e) of the Mineral Leasing Act, and for other purposes.","A bill to amend subsection 31(e) of the Mineral Leasing Act, and for other purposes.",-0.217,-0.217,1,1762,S,102,2103.0,1.0,0,0,0,0,1.0,0.0,1,John Johnston,LA,45.0
102-HR-4414,1992,10,Transportation,100.0,0,0,"To establish an Intercity Rail Passenger Capital Improvement Trust Fund, and for other purposes.","To establish an Intercity Rail Passenger Capital Improvement Trust Fund, and for other purposes.",-0.473,-0.473,0,4414,HR,102,1005.0,2.0,0,0,0,0,0.0,5016.0,1,Allan Swift,WA,73.0
84-HR-7100,1955,19,Government Operations,100.0,0,0,"To provide full and fair disclosure of the character of charitable, benevolent, patriotic, or other solicitations in the District of Columbia and for other purposes","To provide full and fair disclosure of the character of charitable, benevolent, patriotic, or other solicitations in the District of Columbia and for other purposes",0.088,0.088,0,7100,HR,84,2014.0,1.0,0,0,0,0,1.0,16.0,1,"McMillan, John L.",SC,48.0
90-S-3205,1968,1,Macroeconomics,100.0,0,0,A bill to repeal the exclusion from gross income of certain income earned outside the United States.,A bill to repeal the exclusion from gross income of certain income earned outside the United States.,-0.39,-0.39,1,3205,S,90,107.0,1.0,0,0,0,0,0.0,14000.0,1,"Gore, Albert A",TN,54.0
91-HR-8758,1969,6,Education,200.0,0,0,To amend the Internal Revenue Code of 1954 to provide a 20-percent credit against the individual income tax for certain educational expenses incurred for elementary or secondary education in private or nonpublic schools,To amend the Internal Revenue Code of 1954 to provide a 20-percent credit against the individual income tax for certain educational expenses incurred for elementary or secondary education in private or nonpublic schools,0.18,0.18,0,8758,HR,91,602.0,1.0,0,0,0,0,0.0,6.0,1,"Cleveland, James C.",NH,4.0
103-HR-3519,1993,19,Government Operations,200.0,0,0,To require the Secretary of the Treasury to mint and issue coins in commemoration of the 125th Anniversary of Yellowstone National Park.,To require the Secretary of the Treasury to mint and issue coins in commemoration of the 125th Anniversary of Yellowstone National Park.,0.413,0.413,0,3519,HR,103,2006.0,1.0,0,0,0,0,0.0,2158.0,1,Craig Thomas,WY,68.0
89-HR-12426,1966,15,Defense,100.0,0,0,"To amend title 38 of the United States., Code to permit. certain increased amounts received as a result of, enactment . of the Social Security Amendments of 1965, to be disregarded in computing income for the purpose of determining. eligibility for . a veterans or widows pension under title 38","To amend title 38 of the United States., Code to permit. certain increased amounts received as a result of, enactment . of the Social Security Amendments of 1965, to be disregarded in computing income for the purpose of determining. eligibility for . a veterans or widows pension under title 38",-0.32,-0.32,0,12426,HR,89,1608.0,1.0,0,0,0,0,0.0,22.0,1,"Morrison, James H.",LA,45.0
97-S-920,1981,3,Health,200.0,0,0,"A bill to amend title 38, United States Code, to revise and clarify eligibility for reimbursement of expenses, of travel for Veteran's Administration health care, and for other purposes.","A bill to amend title 38, United States Code, to revise and clarify eligibility for reimbursement of expenses, of travel for Veteran's Administration health care, and for other purposes.",0.341,0.341,1,920,S,97,301.0,1.0,0,0,0,0,1.0,0.0,1,Alan Simpson,WY,68.0
86-HR-23,1959,7,Environment,100.0,0,0,To provide for the construction of sewer and water facilities for the Nixon Indian Colony Nev,To provide for the construction of sewer and water facilities for the Nixon Indian Colony Nev,-0.048,-0.048,0,23,HR,86,703.0,1.0,0,0,0,0,0.0,6.0,1,"Baring, Walter S.",NV,65.0
86-HR-6104,1959,13,Community Development and Housing Issues,200.0,0,0,"To amend title I of the Housing Act of 1949 to require each prospective redeveloper under the slum clearance and urban renewal program to file and make public a prospectus setting forth its identity, its proposed financing, the estimated rents and profits","To amend title I of the Housing Act of 1949 to require each prospective redeveloper under the slum clearance and urban renewal program to file and make public a prospectus setting forth its identity, its proposed financing, the estimated rents and profits",-0.121,-0.121,0,6104,HR,86,1403.0,1.0,0,0,0,0,0.0,0.0,1,"Lindsay, John V.",NY,13.0
89-HR-15662,1966,4,Agriculture,100.0,0,1,"To amend the Federal Seed Act (53 Stat. 1275) , as amended","To amend the Federal Seed Act (53 Stat. 1275) , as amended",-0.02,-0.02,0,15662,HR,89,402.0,1.0,1,1,0,0,1.0,30.5,1,"Cooley, Harold D.",NC,47.0
80-S-2403,1948,15,Defense,100.0,0,0,A bill to provide that pensions shall be extended to the widows and children of deceased World War II veterans on the same conditions as they are now extended to the widows and children of deceased World War I veterans,A bill to provide that pensions shall be extended to the widows and children of deceased World War II veterans on the same conditions as they are now extended to the widows and children of deceased World War I veterans,,-0.0002153380151543,1,2403,S,80,1608.0,1.0,0,0,0,0,0.0,8000.0,0,"Magnuson, Warr",WA,73.0
96-S-1976,1979,12,Social Welfare,200.0,0,0,A bill to amend the Internal Revenue Code of 1954 to extend the one-time exclusion of gain from the sale of a principal residence to disabled individuals.,A bill to amend the Internal Revenue Code of 1954 to extend the one-time exclusion of gain from the sale of a principal residence to disabled individuals.,0.077,0.077,1,1976,S,96,1304.0,1.0,0,0,0,0,0.0,0.0,1,David Durenberger,MN,33.0
102-HR-2486,1991,10,Transportation,100.0,0,0,"To provide air transportation passengers access to and information concerning ground transportation services, to amend the Clayton Act to prohibit certain activities by local governments that operate airports, to prohibit airports from charging unreasonable and unjustly discriminatory access fees, and for other purpose.","To provide air transportation passengers access to and information concerning ground transportation services, to amend the Clayton Act to prohibit certain activities by local governments that operate airports, to prohibit airports from charging unreasonable and unjustly discriminatory access fees, and for other purpose.",-0.398,-0.398,0,2486,HR,102,1003.0,1.0,0,0,0,0,0.0,3567.0,0,Lawrence Smith,FL,43.0
93-HR-9445,1973,11,"Law, Crime, and Family Issues",100.0,0,0,A bill to amend title 18 of the United States Code by repealing chapter 102 (the antiriot provision) thereof.,A bill to amend title 18 of the United States Code by repealing chapter 102 (the antiriot provision) thereof.,-0.697,-0.697,0,9445,HR,93,1211.0,1.0,0,0,0,0,0.0,716.0,1,John Conyers,MI,23.0
93-S-757,1973,10,Transportation,200.0,0,0,"A bill to amend the Railway Labor Act to promote railway efficiency, to provide increased compensation for railway employees, to decrease the possibility of the disruption of railway transportation.","A bill to amend the Railway Labor Act to promote railway efficiency, to provide increased compensation for railway employees, to decrease the possibility of the disruption of railway transportation.",0.252,0.252,1,757,S,93,1005.0,1.0,0,0,0,0,0.0,0.0,0,Robert Taft,OH,24.0
88-S-3186,1964,20,Public Lands and Water Management,100.0,0,0,"A bill to provide for the rehabilitation of the Eklutna project, Alaska, and for other purposes.","A bill to provide for the rehabilitation of the Eklutna project, Alaska, and for other purposes.",-0.48,-0.48,1,3186,S,88,2103.0,1.0,0,0,0,0,0.0,0.0,0,"BARTLETT, EDWARD LEWIS",AK,81.0
102-HR-3241,1991,6,Education,200.0,0,0,"To amend the Higher Education Act of 1965 to improve the access of nontraditional students to financial assistance, and for other purposes.","To amend the Higher Education Act of 1965 to improve the access of nontraditional students to financial assistance, and for other purposes.",0.199,0.199,0,3241,HR,102,601.0,1.0,0,0,0,0,0.0,4295.0,1,Steven Gunderson,WI,25.0
