headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,Mkt-RF,SMB,HML,RF,PERMNO,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret,headline_word_count
"Hertz shares trading lower on no company-specific news. Shares had rallied 20% since the beginning of October, closing down just 2 days over the last 14 trading sessions.",2019-10-24,HTZ,2019-10-24 15:48:00+00:00,HERTZ GLOBAL HOLDINGS INC NEW,16086.0,42806J70,-0.04676755890250206,0.0043290345929563046,0.023809518342942315,-0.0007214496227152534,-0.025252485939496694,0.1789322151191013,0.17027414715963674,0.17676766359975793,-0.0006873009260743856,0.03267045862438023,0.059766741374546406,0.059766741721128724,0.14218385581283854,0.010423874501021446,-0.0985740454531212,0.25,-0.26,-0.89,0.007,16086,252,-4.6768%,0.0007,1.8927,0.7964,1.1927,2.9921%,3.6539%,32.9456%,-3.9278%,28
Horizon Therapeutics To Present New Combined Data From Phase 2 And Phase 3 Teprotumumab Clinical Trials At  American Thyroid Association Annual Meeting,2019-10-24,HZNP,2019-10-24 12:14:00+00:00,HORIZON THERAPEUTICS PLC,12919.0,G4618810,0.01912861876189709,-0.011817870661616325,0.011817871735432472,0.014250951098709441,0.004866159673647008,0.03058738948064854,0.12026413394868407,,0.025054415687918663,0.019133529330375154,0.030291968022686966,-0.01293709309373936,0.07256838481353456,0.056907545132034665,0.13510247509985418,0.25,-0.26,-0.89,0.007,12919,252,1.9129%,0.0021,0.7752,0.887,-0.708,3.0292%,3.2662%,13.9856%,1.3414%,22
Integra Lifesciences shares are trading lower after the company narrowed its FY19 sales guidance to the lower end of analyst estimates.,2019-10-24,IART,2019-10-24 18:19:00+00:00,INTEGRA LIFESCIENCES HLDNGS CORP,82179.0,45798520,-0.07352208346128464,-0.003932103980332613,0.022877546573164986,0.024486128311296262,0.03771225264468114,0.036103670395706056,0.11260051875554788,0.04378910786381418,0.002656480995938182,-0.022499181815379465,-0.03360541355802449,-0.02281553317162066,0.033721349001267775,-0.03745620509647629,-0.06502550397258866,0.25,-0.26,-0.89,0.007,82179,252,-7.3522%,-0.0003,0.8541,0.8395,0.0547,1.7951%,2.1016%,27.0382%,-7.3695%,21
Integra Reaffirms FY19 Adj. EPS Guidance $2.70-$2.75,2019-10-24,IART,2019-10-24 10:14:00+00:00,INTEGRA LIFESCIENCES HLDNGS CORP,82179.0,45798520,-0.07352208346128464,-0.003932103980332613,0.022877546573164986,0.024486128311296262,0.03771225264468114,0.036103670395706056,0.11260051875554788,0.04378910786381418,0.002656480995938182,-0.022499181815379465,-0.03360541355802449,-0.02281553317162066,0.033721349001267775,-0.03745620509647629,-0.06502550397258866,0.25,-0.26,-0.89,0.007,82179,252,-7.3522%,-0.0003,0.8541,0.8395,0.0547,1.7951%,2.1016%,27.0382%,-7.3695%,7
"Integra Lifesciences Q3 Adj. EPS $0.68 Beats $0.65 Estimate, Sales $379.095M Beat $376.69M Estimate",2019-10-24,IART,2019-10-24 10:14:00+00:00,INTEGRA LIFESCIENCES HLDNGS CORP,82179.0,45798520,-0.07352208346128464,-0.003932103980332613,0.022877546573164986,0.024486128311296262,0.03771225264468114,0.036103670395706056,0.11260051875554788,0.04378910786381418,0.002656480995938182,-0.022499181815379465,-0.03360541355802449,-0.02281553317162066,0.033721349001267775,-0.03745620509647629,-0.06502550397258866,0.25,-0.26,-0.89,0.007,82179,252,-7.3522%,-0.0003,0.8541,0.8395,0.0547,1.7951%,2.1016%,27.0382%,-7.3695%,14
Independent Bank Q3 EPS $0.55 Beats $0.51 Estimate,2019-10-24,IBCP,2019-10-24 11:59:00+00:00,INDEPENDENT BANK CORP MICH,88912.0,45383860,0.01039319764822721,0.01788906939327717,0.012969543015274754,0.017889069065054608,0.006708389910444756,0.022235563104219036,-0.004356990999805244,0.0028545409661178134,0.008659918792545795,0.02596195883937824,0.04043247154322005,0.05130641083872778,0.0832109061921833,0.06753495582164604,0.026665244855744286,0.25,-0.26,-0.89,0.007,88912,252,1.0393%,0.0004,0.8806,1.0202,0.8844,0.9157%,1.5063%,63.0450%,1.8776%,8
IDEXX Laboratories Appoints Jay Mazelsky PResident And CEO,2019-10-24,IDXX,2019-10-24 11:34:00+00:00,I D E X X LABORATORIES INC,76709.0,45168D10,0.001492904499173164,-0.00014898829977028072,-0.007118001054064793,0.009465988903673672,0.0621623542274512,-0.019341750406148384,-0.06320572538644809,0.07188912476443177,-0.010744364932179451,-0.0392642430111908,-0.052681804047701175,-0.041635419896226544,-0.014637236780295937,-0.011291920932456678,-0.0633455575344487,0.25,-0.26,-0.89,0.007,76709,252,0.1493%,0.0002,1.1136,-0.2098,-0.71,1.1766%,1.8045%,57.4876%,-0.8282%,8
iShares Expanded Tech-Software Sector ETF Option Alert: Nov 15 $210 Calls Sweep (25) near the Ask: 1000 @ $4.8 vs 762 OI; Ref=$210.66,2019-10-24,IGV,2019-10-24 15:36:00+00:00,ISHARES TRUST,89060.0,46428751,0.02401861734688282,0.004311996046453714,0.013646725060141973,0.010045537929620707,0.018385163525587833,0.03359558190170309,0.07903718847302166,0.1880212701536217,0.004092552233487368,-0.015948032766478715,-0.009135098372838546,-0.03294075507060368,-0.02952535556689695,-0.04299981548116438,-0.0864197998992704,0.25,-0.26,-0.89,0.007,89060,252,2.4019%,-0.0,1.1749,0.0219,-0.7167,0.5658%,1.5599%,86.8463%,1.4811%,23
Illumina shares are trading lower despite the company reporting better-than-expected Q3 EPS and sales results and the company also issued FY19 EPS guidance above analyst estimates,2019-10-24,ILMN,2019-10-24 20:43:00+00:00,ILLUMINA INC,88446.0,45232710,0.009309330955147743,-0.07879551500082016,-0.03625991089391278,-0.04345480489893139,-0.0633280832933919,-0.06418383283605178,0.034770212639389175,0.049128372234888085,0.011454485356807709,-0.003951152440376138,0.010179659668549057,0.009429337169877483,0.052633368807961656,0.07916174789498753,0.04210563509743115,0.25,-0.26,-0.89,0.007,88446,252,0.9309%,-0.0003,1.2989,0.4194,-0.7012,1.7741%,2.4110%,45.8544%,0.0869%,26
Illumina Sees FY19 Adj. EPS $6.40-$6.45 vs $6.04 Est.,2019-10-24,ILMN,2019-10-24 20:08:00+00:00,ILLUMINA INC,88446.0,45232710,0.009309330955147743,-0.07879551500082016,-0.03625991089391278,-0.04345480489893139,-0.0633280832933919,-0.06418383283605178,0.034770212639389175,0.049128372234888085,0.011454485356807709,-0.003951152440376138,0.010179659668549057,0.009429337169877483,0.052633368807961656,0.07916174789498753,0.04210563509743115,0.25,-0.26,-0.89,0.007,88446,252,0.9309%,-0.0003,1.2989,0.4194,-0.7012,1.7741%,2.4110%,45.8544%,0.0869%,9
"Illumina Q3 Adj. EPS $1.93 Beats $1.4 Estimate, Sales $907M Beat $870.84M Estimate",2019-10-24,ILMN,2019-10-24 20:07:00+00:00,ILLUMINA INC,88446.0,45232710,0.009309330955147743,-0.07879551500082016,-0.03625991089391278,-0.04345480489893139,-0.0633280832933919,-0.06418383283605178,0.034770212639389175,0.049128372234888085,0.011454485356807709,-0.003951152440376138,0.010179659668549057,0.009429337169877483,0.052633368807961656,0.07916174789498753,0.04210563509743115,0.25,-0.26,-0.89,0.007,88446,252,0.9309%,-0.0003,1.2989,0.4194,-0.7012,1.7741%,2.4110%,45.8544%,0.0869%,13
"Infosys Faces SEC Probe, Class-Action Lawsuit In US After Whistleblower Complaint",2019-10-24,INFY,2019-10-24 10:05:00+00:00,INFOSYS LTD,86776.0,45678810,-0.01216810382902622,0.030235106125473976,0.025755827097699413,0.042553203187321254,0.07390815516806293,0.12206048309521877,0.11310181604127001,0.23628214328091213,0.0033296039327979088,-0.014764969108911896,-0.13407439253337095,-0.13652518135297076,-0.17985362627637236,-0.20959987222709964,-0.19852597266159544,0.25,-0.26,-0.89,0.007,86776,252,-1.2168%,-0.0004,0.644,-0.2015,-0.1687,1.4228%,1.5896%,19.8802%,-1.5984%,11
International Paper shares are trading lower despite no company-specific news. This could potentially be profit taking after the stock rallied approximately over the past 12 trading sessions.,2019-10-24,IP,2019-10-24 17:31:00+00:00,INTERNATIONAL PAPER CO,21573.0,46014610,-0.02765616029500961,0.01919889636337757,0.023939374363659338,0.011851150419235568,0.03531646679540579,0.07726954855349333,0.13278518573260967,0.06686983640922328,0.012365813367068768,0.02625356229910869,0.026739258983867975,0.03580806843210338,0.10379032932416399,0.037045871510381856,-0.02460457682594619,0.25,-0.26,-0.89,0.007,21573,252,-2.7656%,0.0002,1.1798,0.3161,0.5584,1.3744%,1.8669%,45.7965%,-2.5168%,27
"UPDATE: Bank Of America On iRobot Also Notes 'However, IRBT's earnings are also sensitive to price and we have concerns there could be further price adjustments in the US and elsewhere over the coming quarters'",2019-10-24,IRBT,2019-10-24 16:38:00+00:00,IROBOT CORP,90971.0,46272610,-0.02975953556597233,0.04558827728033066,0.036764706069026154,0.031512604842301783,0.00966392485798484,0.03466389623257049,-0.04747895852375261,0.13403364737386014,-0.09198588877916336,-0.11984212692658436,-0.14959260599937063,-0.14380450199576,-0.11635445021258284,-0.2555386937158638,-0.3413880698729057,0.25,-0.26,-0.89,0.007,90971,252,-2.9760%,-0.0024,1.3807,0.9862,-0.5321,2.7698%,3.2959%,29.3785%,-3.5805%,35
"UPDATE: Bank Of America Downgrades iRobot To Neutral, Lowers Tgt From $70 To $50 Firm Continues 'to see potential catalysts from the US-China trade situation, exemption from tariffs,' 'the patent lawsuit against Shark and/or improvement in volume trends'",2019-10-24,IRBT,2019-10-24 16:38:00+00:00,IROBOT CORP,90971.0,46272610,-0.02975953556597233,0.04558827728033066,0.036764706069026154,0.031512604842301783,0.00966392485798484,0.03466389623257049,-0.04747895852375261,0.13403364737386014,-0.09198588877916336,-0.11984212692658436,-0.14959260599937063,-0.14380450199576,-0.11635445021258284,-0.2555386937158638,-0.3413880698729057,0.25,-0.26,-0.89,0.007,90971,252,-2.9760%,-0.0024,1.3807,0.9862,-0.5321,2.7698%,3.2959%,29.3785%,-3.5805%,38
"Canaccord Genuity Maintains Hold on iRobot, Lowers Price Target to $45",2019-10-24,IRBT,2019-10-24 14:56:00+00:00,IROBOT CORP,90971.0,46272610,-0.02975953556597233,0.04558827728033066,0.036764706069026154,0.031512604842301783,0.00966392485798484,0.03466389623257049,-0.04747895852375261,0.13403364737386014,-0.09198588877916336,-0.11984212692658436,-0.14959260599937063,-0.14380450199576,-0.11635445021258284,-0.2555386937158638,-0.3413880698729057,0.25,-0.26,-0.89,0.007,90971,252,-2.9760%,-0.0024,1.3807,0.9862,-0.5321,2.7698%,3.2959%,29.3785%,-3.5805%,11
"Citi Maintains Neutral on iRobot, Lowers Price Target to $55",2019-10-24,IRBT,2019-10-24 11:19:00+00:00,IROBOT CORP,90971.0,46272610,-0.02975953556597233,0.04558827728033066,0.036764706069026154,0.031512604842301783,0.00966392485798484,0.03466389623257049,-0.04747895852375261,0.13403364737386014,-0.09198588877916336,-0.11984212692658436,-0.14959260599937063,-0.14380450199576,-0.11635445021258284,-0.2555386937158638,-0.3413880698729057,0.25,-0.26,-0.89,0.007,90971,252,-2.9760%,-0.0024,1.3807,0.9862,-0.5321,2.7698%,3.2959%,29.3785%,-3.5805%,10
Bank of America Downgrades iRobot to Neutral,2019-10-24,IRBT,2019-10-24 10:42:00+00:00,IROBOT CORP,90971.0,46272610,-0.02975953556597233,0.04558827728033066,0.036764706069026154,0.031512604842301783,0.00966392485798484,0.03466389623257049,-0.04747895852375261,0.13403364737386014,-0.09198588877916336,-0.11984212692658436,-0.14959260599937063,-0.14380450199576,-0.11635445021258284,-0.2555386937158638,-0.3413880698729057,0.25,-0.26,-0.89,0.007,90971,252,-2.9760%,-0.0024,1.3807,0.9862,-0.5321,2.7698%,3.2959%,29.3785%,-3.5805%,7
"Deutsche Bank Maintains Hold on Invesco, Raises Price Target to $18",2019-10-24,IVZ,2019-10-24 14:00:00+00:00,INVESCO LTD,19583.0,G491BT10,-0.01967593468725681,0.0064934296533465385,0.023612727652301047,0.00649343016216597,-0.007083873620500669,0.07319951347714837,0.008387387606285213,0.1116884932157991,0.07797878980636574,0.06996911148735574,0.08747642268474842,0.10415342830272412,0.12280703884480526,-0.01650535031005773,-0.08984715311832114,0.25,-0.26,-0.89,0.007,19583,252,-1.9676%,-0.0005,1.2857,0.4073,1.2559,1.1953%,1.8826%,59.6867%,-1.0870%,11
"Barclays Maintains Equal-Weight on Invesco, Raises Price Target to $17",2019-10-24,IVZ,2019-10-24 13:09:00+00:00,INVESCO LTD,19583.0,G491BT10,-0.01967593468725681,0.0064934296533465385,0.023612727652301047,0.00649343016216597,-0.007083873620500669,0.07319951347714837,0.008387387606285213,0.1116884932157991,0.07797878980636574,0.06996911148735574,0.08747642268474842,0.10415342830272412,0.12280703884480526,-0.01650535031005773,-0.08984715311832114,0.25,-0.26,-0.89,0.007,19583,252,-1.9676%,-0.0005,1.2857,0.4073,1.2559,1.1953%,1.8826%,59.6867%,-1.0870%,10
"BMO Capital Maintains Market Perform on Invesco, Lowers Price Target to $17",2019-10-24,IVZ,2019-10-24 12:35:00+00:00,INVESCO LTD,19583.0,G491BT10,-0.01967593468725681,0.0064934296533465385,0.023612727652301047,0.00649343016216597,-0.007083873620500669,0.07319951347714837,0.008387387606285213,0.1116884932157991,0.07797878980636574,0.06996911148735574,0.08747642268474842,0.10415342830272412,0.12280703884480526,-0.01650535031005773,-0.08984715311832114,0.25,-0.26,-0.89,0.007,19583,252,-1.9676%,-0.0005,1.2857,0.4073,1.2559,1.1953%,1.8826%,59.6867%,-1.0870%,12
"Wells Fargo Maintains Market Perform on Invesco, Raises Price Target to $18",2019-10-24,IVZ,2019-10-24 11:50:00+00:00,INVESCO LTD,19583.0,G491BT10,-0.01967593468725681,0.0064934296533465385,0.023612727652301047,0.00649343016216597,-0.007083873620500669,0.07319951347714837,0.008387387606285213,0.1116884932157991,0.07797878980636574,0.06996911148735574,0.08747642268474842,0.10415342830272412,0.12280703884480526,-0.01650535031005773,-0.08984715311832114,0.25,-0.26,-0.89,0.007,19583,252,-1.9676%,-0.0005,1.2857,0.4073,1.2559,1.1953%,1.8826%,59.6867%,-1.0870%,12
"Credit Suisse Maintains Outperform on Johnson & Johnson, Raises Price Target to $163",2019-10-24,JNJ,2019-10-24 11:20:00+00:00,JOHNSON & JOHNSON,22111.0,47816010,-0.01847570389509201,0.006666714325547218,0.013176412757098355,0.012740430250033574,0.03560778996575498,0.030823471927525325,0.10864443647025257,0.17079735034244248,0.005417933221906424,0.014685123701377423,0.017227854208593518,-0.0389879753692427,0.005262283564688053,-0.00968212733523921,-0.009194412158169296,0.25,-0.26,-0.89,0.007,22111,252,-1.8476%,-0.0006,0.5485,-0.2918,-0.131,1.1408%,1.2879%,21.5465%,-2.2036%,13
"Juniper Networks Sees Q4 Adj. EPS $0.54-$0.60 vs $0.57 Estimate, Sales $1.185B +/- $30M vs $1.22B Est.",2019-10-24,JNPR,2019-10-24 20:16:00+00:00,JUNIPER NETWORKS INC,86979.0,48203R10,-0.01802880130708218,0.02937573753297329,0.026111766892768395,0.003671977080579758,0.012647876910378386,0.0505915884216015,-0.01461709552066226,0.003881988851202278,0.008077498525381088,0.02927831227322142,0.044351442261802765,0.06077341062850539,0.06895069292691147,0.019191478445370835,-0.06952052699226308,0.25,-0.26,-0.89,0.007,86979,252,-1.8029%,-0.0005,0.9779,0.219,0.3174,1.2244%,1.6080%,42.0192%,-1.7203%,17
"Juniper Networks Q3 Adj. EPS $0.48 Beats $0.46 Estimate, Sales $1.133B Miss $1.14B Estimate",2019-10-24,JNPR,2019-10-24 20:15:00+00:00,JUNIPER NETWORKS INC,86979.0,48203R10,-0.01802880130708218,0.02937573753297329,0.026111766892768395,0.003671977080579758,0.012647876910378386,0.0505915884216015,-0.01461709552066226,0.003881988851202278,0.008077498525381088,0.02927831227322142,0.044351442261802765,0.06077341062850539,0.06895069292691147,0.019191478445370835,-0.06952052699226308,0.25,-0.26,-0.89,0.007,86979,252,-1.8029%,-0.0005,0.9779,0.219,0.3174,1.2244%,1.6080%,42.0192%,-1.7203%,14
Juniper Reports $1B Buyback,2019-10-24,JNPR,2019-10-24 20:15:00+00:00,JUNIPER NETWORKS INC,86979.0,48203R10,-0.01802880130708218,0.02937573753297329,0.026111766892768395,0.003671977080579758,0.012647876910378386,0.0505915884216015,-0.01461709552066226,0.003881988851202278,0.008077498525381088,0.02927831227322142,0.044351442261802765,0.06077341062850539,0.06895069292691147,0.019191478445370835,-0.06952052699226308,0.25,-0.26,-0.89,0.007,86979,252,-1.8029%,-0.0005,0.9779,0.219,0.3174,1.2244%,1.6080%,42.0192%,-1.7203%,4
"320,000 Sq. Ft. Nordstrom Opens Today in Manhattan",2019-10-24,JWN,2019-10-24 07:58:00+00:00,NORDSTROM INC,57817.0,65566410,-0.01009557209908962,0.02618524804711342,0.04851163663260061,0.022877669169817816,-0.010474016202281278,0.023428948539884864,0.045277405601721776,0.10984192118877378,-0.007581878453493118,0.026323227644922564,0.05986117785223399,0.051348274055210696,0.10725085480774621,0.04564914390514674,0.20936845840310214,0.25,-0.26,-0.89,0.007,57817,252,-1.0096%,-0.0013,1.2036,0.6481,1.5426,2.3096%,2.7555%,29.7462%,0.2236%,8
'Kellogg settles US legal suit linked to 'false health claims' on cereals' -Earlier One News Page Article,2019-10-24,K,2019-10-24 12:29:00+00:00,KELLOGG CO,26825.0,48783610,-0.008841009810566902,-0.012487843632698059,-0.009730756525254347,0.0196237292811261,0.030327587565066372,0.0335711936356049,0.08335435904550326,0.1494484770968767,0.0020940278191119432,-0.004640014596281716,0.004359064852655914,0.014348561085179456,0.0014488119155169343,-0.02476879933939302,0.07197135480226291,0.25,-0.26,-0.89,0.007,26825,252,-0.8841%,-0.0007,0.3786,-0.3209,-0.0683,1.4822%,1.5384%,7.1847%,-1.1427%,17
Evercore ISI Group Initiates Coverage On Kellogg with In-Line Rating,2019-10-24,K,2019-10-24 12:12:00+00:00,KELLOGG CO,26825.0,48783610,-0.008841009810566902,-0.012487843632698059,-0.009730756525254347,0.0196237292811261,0.030327587565066372,0.0335711936356049,0.08335435904550326,0.1494484770968767,0.0020940278191119432,-0.004640014596281716,0.004359064852655914,0.014348561085179456,0.0014488119155169343,-0.02476879933939302,0.07197135480226291,0.25,-0.26,-0.89,0.007,26825,252,-0.8841%,-0.0007,0.3786,-0.3209,-0.0683,1.4822%,1.5384%,7.1847%,-1.1427%,10
"Kimco Realty Q3 FFO $0.37 Up From $0.36 YoY, Sales $282.871M Miss $283.22M Estimate",2019-10-24,KIM,2019-10-24 11:41:00+00:00,KIMCO REALTY CORP,77129.0,49446R10,-0.004703686572611332,-0.00047260060091502964,-0.00945183202305111,-0.0018903125748447325,0.018903572920283773,-0.012759947962907137,0.0009451988365087871,-0.02575624400080956,-0.0060775671154260635,0.0014131272111810311,0.016252397692329446,0.02705311325396642,0.03859310849454323,0.06738592647413322,0.11257209467567941,0.25,-0.26,-0.89,0.007,77129,252,-0.4704%,0.0015,0.6192,0.1056,0.0569,1.2576%,1.4241%,22.0064%,-0.5632%,14
KLA shares are trading higher on seemingly no company-specific news,2019-10-24,KLAC,2019-10-24 14:05:00+00:00,K L A CORP,46886.0,48248010,0.06313006579875946,0.007111513987183571,0.035794673501055474,0.009126427611843901,0.001777811428312237,0.019023298353160856,-0.030055401893291034,0.07260191570992403,-0.02518121711909782,-0.0321951136844858,-0.006074275970635257,-0.0057629545607957855,0.00787405090903337,0.053567921854447365,0.14019957709836084,0.25,-0.26,-0.89,0.007,46886,252,6.3130%,0.0021,1.4578,-0.1537,-0.1738,1.4995%,2.1747%,52.4582%,5.7899%,10
"CarMax Reports Treasurer Enrique Mayor-Mora Named CFO; Former CFO, Tom Reedy, To Transition To Role Of Exec VP Of Finance",2019-10-24,KMX,2019-10-24 20:31:00+00:00,CARMAX INC,89508.0,14313010,0.005178119987249374,-0.0036796266213060536,-0.0014718186081140727,0.002417953246107718,-0.0205004672566087,-0.010828494734134053,0.023654329377584382,0.023444023227537913,0.004778052214533091,-0.014476144112296252,0.0037123307081101675,0.023690986808742487,0.09272515994173802,0.10911858713802935,0.07779036965247399,0.25,-0.26,-0.89,0.007,89508,252,0.5178%,0.0011,0.7983,-0.046,0.1902,1.6049%,1.8033%,20.7924%,0.4669%,20
"Guggenheim Maintains Buy on Lithia Motors, Raises Price Target to $171",2019-10-24,LAD,2019-10-24 12:36:00+00:00,LITHIA MOTORS INC,84319.0,53679710,0.009420916438102722,0.011277500540018082,0.0187309578438406,0.034869435636293744,0.020675369184453007,0.017694005542843394,0.03866865729628022,-0.07938691431733214,0.1728821098804474,0.12679699417012502,0.1722525209751511,0.20136761305023798,0.22672557957924933,0.14924816481802705,0.16426885099302235,0.25,-0.26,-0.89,0.007,84319,252,0.9421%,0.0032,0.6749,0.4938,0.6885,2.2017%,2.3542%,12.5336%,1.5045%,11
Lakeland Bancorp Q3 EPS $0.37 Up From $0.35 YoY,2019-10-24,LBAI,2019-10-24 12:22:00+00:00,LAKELAND BANCORP INC,87614.0,51163710,0.0189634095877409,0.004962773993611336,0.011166152955003117,0.026054593887290922,0.026674837101692717,0.06187334933709643,0.04374843857511079,0.04437333270011612,0.004444424994289875,0.005082587248498971,0.018018000825140268,0.0259403121500148,0.05396398672745795,0.0025348516560703693,-0.013885251185098979,0.25,-0.26,-0.89,0.007,87614,252,1.8963%,0.0004,0.9515,0.7922,1.1827,0.9776%,1.5848%,61.9462%,2.9282%,9
