"headline","headline.type","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3"
"UBS Initiates Coverage On Patterson Companies with Neutral Rating, Announces $23 Price Target","uncertain",0.3,0.6,20481,"PATTERSON COMPANIES INC",4,NA,139,34,1,"2019-01-17",78034,-0.315030128695071,0.632060039788485,0.63206004658074,0.948085754196826,0.406688451766968,1.92660593254419,1.83317885512002
"Mizuho Upgrades Public Service Enterprise to Buy, Announces $52.50 Price Target","increase",0.7,0.85,20489,"PUBLIC SERVICE ENTERPRISE GP INC",4,NA,138,29,2,"2019-01-17",23712,1.47715900093317,-0.517143215984106,0.842755122637651,4.40528492248187,-0.0388584739994257,1.37931181518376,-0.828836388517762
"Nomura Upgrades Penn National Gaming to Buy","increase",0.7,0.85,20505,"PENN ENTERTAINMENT INC",4,NA,129,33,2,"2019-01-17",80563,1.88284832984209,1.02669401094317,-0.657083492813126,2.01231950773353,1.31411384791136,0.758854587814795,-3.86162892785604
"Preferred Bank Q4 EPS $1.22 Misses $1.23 Estimate","decrease",0.6,0.75,20513,"PREFERRED BANK LOS ANGELES",4,NA,134,30,0,"2019-01-17",90603,-0.615381915122271,0.751879997551441,8.80141413619433,4.3564736791545,1.24610904604197,1.67597769796182,1.44927885680621
"UPDATE: BTIG Downgrades PulteGroup As Firm Believes 'PHM's order growth will underperform due to inadequate entry-level product mix'; Notes 'Consensus 2019 EPS is 17% above our est. and we believe too optimistic on both growth and margins'","decrease",0.7,0.85,20521,"PULTE GROUP INC",4,NA,174,30,0,"2019-01-17",54148,-1.8998920917511,-0.968343485146761,0.409678617133258,1.86219735970681,-2.49376147985458,-1.75879304163359,-4.2337266969791
"BTIG Research Downgrades PulteGroup to Sell, Announces $23 Price Target","decrease",0.7,0.85,20529,"PULTE GROUP INC",4,NA,135,34,0,"2019-01-17",54148,-1.8998920917511,-0.968343485146761,0.409678617133258,1.86219735970681,-2.49376147985458,-1.75879304163359,-4.2337266969791
"UBS Initiates Coverage On Premier with Buy Rating, Announces $45 Price Target","increase",0.7,0.85,20537,"PREMIER INC",4,NA,130,29,2,"2019-01-17",14169,-0.199745362624526,-1.05079300701618,0.250183886265098,0.475353193663941,0.628140708431602,2.37730137436727,2.2205178411679
"PPG Industries shares are trading higher after the company beat Q4 EPS estimates and provided FY19 guidance with a 3%-5% sales growth expectation.","increase",0.7,0.85,20545,"P P G INDUSTRIES INC",4,NA,150,33,2,"2019-01-17",22509,4.7006044536829,-1.79769024252892,-3.59538059094828,-1.48100221034715,1.52475340291858,0.568852395785324,0.667583322697118
"PPG Industries Q4 Adj. EPS $1.15 Beats $1.11 Estimate, Sales $3.645B Miss $3.66B Estimate","uncertain",0.3,0.7,20569,"P P G INDUSTRIES INC",4,NA,152,30,1,"2019-01-17",22509,4.7006044536829,-1.79769024252892,-3.59538059094828,-1.48100221034715,1.52475340291858,0.568852395785324,0.667583322697118
"Progress Software shares are trading lower after the company issued Q1 and 2019 guidance below estimates.","decrease",0.7,0.85,20577,"PROGRESS SOFTWARE CORP",4,NA,137,30,0,"2019-01-17",76752,-0.193209212739021,-4.56305742263794,-2.62721456311412,0.525438625347374,-0.821240711957216,0.138195817366027,-1.2268286099777
"Prophase Labs, Inc. Appoints Monica Brady As Chief Financial Officer","uncertain",0.3,0.6,20601,"PROPHASE LABS INC",4,NA,134,34,1,"2019-01-17",85205,0,-0.1661088434048,2.99003043981068,-0.332225353389393,0,3.43642272055149,-0.33112548441161
"JP Morgan Downgrades Patterson-UTI Energy to Neutral, Lowers Price Target to $12","decrease",0.7,0.85,20609,"PATTERSON U T I ENERGY INC",4,NA,144,34,0,"2019-01-17",79857,-0.871629640460014,2.79775708913803,-4.07674035948524,0.559549857434272,-1.09718134626746,-1.1746324627294,-0.786166473951933
"Paramount Gold Files Application for Conditional Use Permit for Its Proposed Grassy Mountain Gold Mine in Eastern Oregon","increase",0.6,0.75,20617,"PARAMOUNT GOLD NEVADA CORP",4,NA,144,33,2,"2019-01-17",15278,-0.868131779134274,1.03092705830932,2.53851947215002,10.852451871312,-2.15053558349609,-2.36051028623896,-8.08080629113284
"Morgan Stanley Breaks Down Qualcomm's Best Legal Strategy With Apple","increase",0.6,0.75,20625,"QUALCOMM INC",4,NA,126,33,2,"2019-01-17",77178,-0.904649868607521,0.912908557802439,-6.3355873552769,-9.42121571518564,-0.825406610965729,-3.54275537374991,-3.87826012058458
"RedHill Biopharma Announces Fifth U.S. Patent Covering TALICIA For H. Pylori Infection","increase",0.7,0.8,20633,"REDHILL BIOPHARMA LTD",4,NA,147,33,2,"2019-01-17",13707,-1.43884755671024,0.583941070362926,10.36496432448,23.7956160747368,-1.13798575475812,3.26894194085718,-1.5580756850581
"Revance Prices ~5.882M Share Common Stock Offering At $17/Share","uncertain",0.3,0.6,20641,"REVANCE THERAPEUTICS INC",4,NA,141,34,1,"2019-01-17",14467,-4.88545522093773,3.36622148752212,0.232158796413628,1.68311660431848,-10.2773688733578,-6.76788783085447,-8.41759831305436
"Spirit Airlines Could Continue To Fly High In 2019, Raymond James Says","increase",0.7,0.8,20649,"SPIRIT AIRLINES INC",4,NA,133,33,2,"2019-01-17",12796,-0.740613834932446,-1.57519597560167,-3.89653832866221,1.35964119957288,3.75682525336742,3.28063302375758,1.08134698349933
"Morgan Stanley Initiates Coverage On Sealed Air with Equal-Weight Rating, Announces $38 Price Target","uncertain",0.2,0.6,20657,"SEALED AIR CORP NEW",4,NA,140,30,1,"2019-01-17",85926,1.0606455616653,1.56082306057215,2.12594452479169,7.83100083914927,0.27270873542875,0.794958660180867,0.54689845370568
"Signet Jewelers shares are trading lower after the company reported a weak same store sales growth outlook for Q4.","decrease",0.7,0.85,20665,"SIGNET JEWELERS LTD",4,NA,144,30,0,"2019-01-17",12076,-24.6702671051025,1.11420890316367,0.0795879180297332,-3.16722442454618,-1.36013925075531,-2.59853839481369,-6.16033399982061
"Signet Jewelers Sees FY19 Holiday Season Same Store Sales Down 1.3%","decrease",0.7,0.85,20689,"SIGNET JEWELERS LTD",4,NA,140,34,0,"2019-01-17",12076,-24.6702671051025,1.11420890316367,0.0795879180297332,-3.16722442454618,-1.36013925075531,-2.59853839481369,-6.16033399982061
"Skechers USA Option Alert: Fri $27 Puts Sweep (2) near the Ask: 1990 @ $0.875 vs 830 OI; Earnings 2/7 After Close [est] Ref=$27.24","decrease",0.6,0.75,20697,"SKECHERS U S A INC",4,NA,173,34,0,"2019-01-17",86949,6.31163865327835,-1.3358092866838,-1.18738992857166,-0.22263949865412,0.635172054171562,1.52183048347454,0.316580608356154
"Skechers Shares Up 10% For The Session Amid Bullish Options Activity; Traders Circulating Unconfirmed Chatter Of A Potential Offer From VF Corp","increase",0.6,0.8,20705,"SKECHERS U S A INC",4,NA,156,33,2,"2019-01-17",86949,6.31163865327835,-1.3358092866838,-1.18738992857166,-0.22263949865412,0.635172054171562,1.52183048347454,0.316580608356154
"Skechers USA Option Alert: Fri $28 Calls Sweep (32) near the Ask: 704 @ $0.65 vs 1100 OI; Earnings 2/7 After Close [est] Ref=$27.435","increase",0.6,0.7,20713,"SKECHERS U S A INC",4,NA,172,33,2,"2019-01-17",86949,6.31163865327835,-1.3358092866838,-1.18738992857166,-0.22263949865412,0.635172054171562,1.52183048347454,0.316580608356154
"A Preview Of Schlumberger's Q4 Earnings","uncertain",0.3,0.6,20721,"SCHLUMBERGER LTD",4,NA,130,34,1,"2019-01-17",14277,0.290906499139965,8.12182873487473,8.77447679009811,7.71090753988737,-1.12656094133854,-0.169408762353262,-1.17393789945265
"DILIsym, A Simulations Plus Company, Wins $1.5M Phase II NIH Grant For Its RENAsym Kidney Injury Software","increase",0.6,0.8,20729,"SIMULATIONS PLUS INC",4,NA,147,33,2,"2019-01-17",85040,-1.07969660311937,1.87110509723425,1.61527865649655,0.989638384955338,-2.35943421721458,0.516797855976292,-3.04087102174808
"DILIsym Services Wins a $1.5M Grant","increase",0.6,0.8,20737,"SIMULATIONS PLUS INC",4,NA,131,33,2,"2019-01-17",85040,-1.07969660311937,1.87110509723425,1.61527865649655,0.989638384955338,-2.35943421721458,0.516797855976292,-3.04087102174808
"Taiwan Semiconductors Sees Q1 Sales $7.3B-$7.4B vs $7.86B Est.","decrease",0.6,0.8,20761,"TAIWAN SEMICONDUCTOR MFG CO LTD",4,NA,157,34,0,"2019-01-17",85442,1.8237978219986,1.51556693017483,5.09781879615352,3.52713893919285,-1.10988216474652,-0.335567521057689,-2.64955258316606
"Taiwan Semiconductor Q4 EPS $0.63, Inline, Sales $9.4B Beat $9.36B Estimate","increase",0.6,0.75,20769,"TAIWAN SEMICONDUCTOR MFG CO LTD",4,NA,156,33,2,"2019-01-17",85442,1.8237978219986,1.51556693017483,5.09781879615352,3.52713893919285,-1.10988216474652,-0.335567521057689,-2.64955258316606
"Stephens & Co. Initiates Coverage On Veeva Systems with Equal-Weight Rating, Announces $113 Price Target","uncertain",0.3,0.6,20777,"VEEVA SYSTEMS INC",4,NA,144,30,1,"2019-01-17",14231,1.75076108425856,2.49396022409201,5.55824071651776,9.49250838982694,0.266268872655928,4.53423401763109,3.04043793115454
"UBS Initiates Coverage On Walgreens Boots Alliance with Sell Rating, Announces $70 Price Target","decrease",0.7,0.85,20785,"WALGREENS BOOTS ALLIANCE INC",4,NA,144,34,0,"2019-01-17",19502,-0.0138918563607148,0.611199392005801,-0.138906078919021,-0.152799830920081,0.292518571950495,1.91082575504962,0.404407893791481
"Wells Fargo Slashes Western Digital Estimates On Tough 2019 Projection","decrease",0.7,0.85,20793,"WESTERN DIGITAL CORP",4,NA,132,30,0,"2019-01-17",66384,-3.5950317978859,7.48560279607773,18.3438394049323,28.8730416622888,0.398093229159713,-0.604307760319822,-5.49587051886179
"WEC Energy Raises Quarterly Dividend From $0.5525/Share To $0.59/share","increase",0.7,0.85,20801,"W E C ENERGY GROUP INC",4,NA,140,33,2,"2019-01-17",23536,0.91051273047924,-0.0986884231679141,0.155083268994916,2.65049655486549,0.543552031740546,2.44862296921813,1.22407595344032
"WEX Signs Agreement To Acquire Discovery Benefits For $425M","increase",0.6,0.75,20809,"W E X INC",4,NA,128,33,2,"2019-01-17",90569,0.419023353606462,2.30764951556921,2.51627734331807,3.05367767948075,1.73749327659607,1.64557803383392,1.20798663082469
"WNS Q3 Adj. EPS $0.73 Beats $0.61 Estimate, Sales $195.5M Beat $195.31M Estimate","increase",0.7,0.85,20825,"W N S HOLDINGS LTD",4,NA,151,33,2,"2019-01-17",91390,1.13966101780534,0.861695129424334,9.08086770344343,8.61688377568401,-1.34479850530624,-0.621805005716158,-0.444940528311877
"Another Step In The Comeback Of Roadrunner: A Mainstream Analyst Is Following Them Again","increase",0.6,0.75,20841,"X P O INC",4,NA,134,33,2,"2019-01-17",90175,1.87963619828224,3.39860580861568,0.550251185728956,-2.08771778328438,0.563754187896848,0.915146546121437,-3.69958415749833
"ABM Industries Wins a Contract to Install Water Meters for the Rainbow Municipal Water District in San Diego","increase",0.6,0.75,20849,"A B M INDUSTRIES INC",4,NA,140,29,2,"2019-01-24",47730,-1.7645375803113,0.14722979394719,0.677266155878264,2.12014506050175,-1.87340285629034,-3.9188433367386,-1.11555888035786
"ADTRAN Shares Spike Higher As Exec On Call Issues Correction Moving Q1 Sales Guidance Sharply Higher; Originally Said Q1 Sales Guidance For $100-$142M, But Was Supposed To Be $140M-$142M","increase",0.7,0.85,20857,"ADTRAN HOLDINGS INC",4,NA,163,29,2,"2019-01-24",80791,10.5134464800358,3.53981964290142,7.52211999737367,5.3783742593605,4.15959879755974,3.19596389115187,3.36984481602258
"Adtran Late Wednesday Reported Q4 EPS $(0.12) Misses $(0.03) Estimate, Sales $140.088M Beat $134.78M Estimate","uncertain",0.3,0.7,20865,"ADTRAN HOLDINGS INC",4,NA,154,30,1,"2019-01-24",80791,10.5134464800358,3.53981964290142,7.52211999737367,5.3783742593605,4.15959879755974,3.19596389115187,3.36984481602258
"Agilysys Reaffirms FY19 Sales Growth Guidance Of ~10%, Adj. Earnings $3.5M-$4.5M","increase",0.6,0.8,20873,"AGILYSYS INC",4,NA,147,29,2,"2019-01-24",63125,-0.91100288555026,16.1244675517082,25.1768060115844,35.9264420179754,-0.764948921278119,-3.25423414707321,-2.92516566160201
"Agilysys Q3 EPS $(0.18) Misses $(0.10) Estimate, Sales $36M Beat $35.48M Estimate","uncertain",0.3,0.6,20881,"AGILYSYS INC",4,NA,150,34,1,"2019-01-24",63125,-0.91100288555026,16.1244675517082,25.1768060115844,35.9264420179754,-0.764948921278119,-3.25423414707321,-2.92516566160201
"Applied Industrial Technologies shares are trading lower after the company missed Q2 EPS estimates and cut FY19 EPS guidance.","decrease",0.7,0.85,20889,"APPLIED INDUSTRIAL TECHS INC",4,NA,143,34,0,"2019-01-24",29612,-8.44091102480888,6.27259835600853,6.67027982592334,1.12075034561443,-2.12214700877666,-2.97093663085146,-0.950822687283237
"Applied Industrial Cuts FY19 EPS Guidance From $4.48-$4.68 To $4.45-$4.65 vs $4.77 Estimate","decrease",0.7,0.85,20897,"APPLIED INDUSTRIAL TECHS INC",4,NA,153,30,0,"2019-01-24",29612,-8.44091102480888,6.27259835600853,6.67027982592334,1.12075034561443,-2.12214700877666,-2.97093663085146,-0.950822687283237
"UPDATE: Albemarle Says Corfo Will Not File Previously-Disclosed Arbitration Claim","increase",0.6,0.8,20913,"ALBEMARLE CORP",4,NA,139,33,2,"2019-01-24",80191,0.135279318783432,3.45853194594383,9.06512703621973,8.94353293545602,-1.92384831607342,-3.53647275275724,-1.81963420864516
"Albemarle Reports Resolution With Corfo In Chile","increase",0.6,0.8,20921,"ALBEMARLE CORP",4,NA,132,33,2,"2019-01-24",80191,0.135279318783432,3.45853194594383,9.06512703621973,8.94353293545602,-1.92384831607342,-3.53647275275724,-1.81963420864516
"Albemarle And Chile Govt Reach Agreement In Lithium Dispute","increase",0.7,0.8,20929,"ALBEMARLE CORP",4,NA,134,33,2,"2019-01-24",80191,0.135279318783432,3.45853194594383,9.06512703621973,8.94353293545602,-1.92384831607342,-3.53647275275724,-1.81963420864516
"Alaska Air Group Q4 EPS $0.75 Beats $0.71 Estimate, Sales $2.064B Beat $2.06B Estimate","increase",0.6,0.8,20937,"ALASKA AIRGROUP INC",4,NA,151,29,2,"2019-01-24",28804,3.24909687042236,-3.49650233983994,-2.78199749675636,-0.836113292294183,-0.390869285911322,-1.77305193370183,-1.10214076075066
"Applied Materials shares are trading higher after peer company Lam Research announced better than expected Q2 EPS and revenue results.","increase",0.6,0.75,20945,"APPLIED MATERIALS INC",4,NA,139,29,2,"2019-01-24",14702,10.2302484214306,3.62241938710213,3.33157624851721,5.55261356521997,-0.377460103482008,-3.92046411091703,-0.665893342281099
"Associated Banc Q4 EPS $0.51 Beats $0.49 Estimate","increase",0.6,0.8,20953,"ASSOCIATED BANC CORP",4,NA,135,29,2,"2019-01-24",15318,0.0939340039622038,3.37870121002197,1.59549585176775,6.14735521431431,-0.74591999873519,-1.70821298668598,0.804924518109829
"ASML Holding shares are trading higher after the company reported Q4 EPS of $2.15 versus the $2.11 estimate and revenue of $3.58B versus the $3.48B estimate.","increase",0.7,0.85,20961,"A S M L HOLDING N V",4,NA,166,33,2,"2019-01-24",81472,4.18208688497543,4.59444038569927,3.62936947919643,7.2232165135186,1.64263024926186,-0.356485314337984,2.90719978830447
"William Blair Initiates Coverage On AeroVironment with Outperform Rating","increase",0.6,0.8,20969,"AEROVIRONMENT INC",4,NA,132,29,2,"2019-01-24",91733,3.51902730762959,3.294388204813,1.92938855639784,-1.43063931786113,0.656449282541871,-4.10423664249046,-1.84049727273062
"Avid Highlights Launch Of Sibelius 2019 Music Notation Software","increase",0.6,0.75,20977,"AVID TECHNOLOGY INC",4,NA,132,33,2,"2019-01-24",78955,1.30718825384975,-0.860214233398438,2.36559425104905,9.24730801879352,-2.54776831716299,-4.9689394604735,-2.54776820858346
"Avid Highlights Launch Of Full Version Of Avid Link","increase",0.6,0.75,20985,"AVID TECHNOLOGY INC",4,NA,129,33,2,"2019-01-24",78955,1.30718825384975,-0.860214233398438,2.36559425104905,9.24730801879352,-2.54776831716299,-4.9689394604735,-2.54776820858346
"Avnet Q2 EPS $1.04, Inline, Sales $5.049B Miss $5.08B Estimate","decrease",0.6,0.75,21001,"AVNET INC",4,NA,139,34,0,"2019-01-24",27684,2.76339203119278,-1.46458726376295,-1.08043389229483,1.92076647016823,-1.74545757472515,-4.61285670405103,-3.10782454301602
"Q2 Earnings Preview For Avnet","uncertain",0.3,0.6,21009,"AVNET INC",4,NA,121,34,1,"2019-01-24",27684,2.76339203119278,-1.46458726376295,-1.08043389229483,1.92076647016823,-1.74545757472515,-4.61285670405103,-3.10782454301602
"Bar Harbor Bancorp Q4 EPS $0.49 Up From $0.43 YoY","increase",0.6,0.8,21025,"BAR HARBOR BANKSHARES",4,NA,141,33,2,"2019-01-24",85332,0.259176967665553,0,3.10211649689618,3.48988110896584,0.56472267024219,-2.52631737380451,-0.941382953585579
"Biocept 13G From Empery Asset Mgmt. Shows New 5.78% Stake","increase",0.6,0.75,21033,"BIOCEPT INC",4,NA,135,33,2,"2019-01-24",14449,6.25000074505806,-4.90195602178574,-3.43136901012906,-0.490194986438108,-1.53846610337496,-16.1572055074022,-36.6336641290672
"Bristol Myers Says After Celgene Deal, Sees More Than $50B In 2025 Revenue, More Than $20 B In 2025 Earnings","increase",0.7,0.85,21041,"BRISTOL MYERS SQUIBB CO",4,NA,159,29,2,"2019-01-24",19393,-1.88150256872177,-0.183598836883902,0.713991226668398,2.10118062779376,0.482698809355497,-0.319233536793184,0.725807709678516
"Bristol-Myers Squibb Reaffirms FY19 Adj. EPS Guidance $4.10-$4.20 vs $4.14 Estimate","uncertain",0.2,0.7,21049,"BRISTOL MYERS SQUIBB CO",4,NA,157,30,1,"2019-01-24",19393,-1.88150256872177,-0.183598836883902,0.713991226668398,2.10118062779376,0.482698809355497,-0.319233536793184,0.725807709678516
"Bristol-Myers Squibb Q4 EPS $0.94 Beats $0.85 Estimate, Sales $5.973B Miss $5.99B Estimate","uncertain",0.3,0.7,21057,"BRISTOL MYERS SQUIBB CO",4,NA,161,34,1,"2019-01-24",19393,-1.88150256872177,-0.183598836883902,0.713991226668398,2.10118062779376,0.482698809355497,-0.319233536793184,0.725807709678516
"B.O.S.' Supply Chain Division Receives $1.9M In Orders From New Customer In India","increase",0.6,0.8,21065,"B O S BETTER ONLINE SOLNS LTD",4,NA,147,29,2,"2019-01-24",83486,3.58744040131569,-2.16882470995188,3.89611056588477,16.8831217030724,-3.04347537457943,-0.446428110366126,-3.04347537540676
"Goldman, Citi Stop Work on U.S. IPOs of China's 360 Finance, Jiayin Group","decrease",0.6,0.75,21073,"CITIGROUP INC",4,NA,137,34,0,"2019-01-24",70519,0.933523289859295,2.08897721022367,2.79062364519047,0.867364374585344,0.4527123644948,-1.5684377930827,-0.544261575758143
"Can-Fite BioPharma's CEO Issues a Letter to Shareholders","uncertain",0.3,0.6,21081,"CAN FITE BIOPHARMA LTD",4,NA,138,34,1,"2019-01-24",14272,-0.862068124115467,-0.869564432650805,4.34783230977505,1.73912875408944,0.869564432650805,-3.3333398471586,-10.7692298567739
"Can-Fite CEO Sends Letter To Shareholders, Highlights Near-Term Milestones","increase",0.6,0.75,21089,"CAN FITE BIOPHARMA LTD",4,NA,139,33,2,"2019-01-24",14272,-0.862068124115467,-0.869564432650805,4.34783230977505,1.73912875408944,0.869564432650805,-3.3333398471586,-10.7692298567739
"Crown Holdings Option Alert: Mar 15 $50 Calls Sweep (2) near the Ask: 2500 @ $1.175 vs 4 OI; Earnings 2/6 After Close Ref=$48.345","increase",0.6,0.75,21097,"CROWN HOLDINGS INC",4,NA,164,33,2,"2019-01-24",17726,2.4989552795887,1.24973729252815,4.48678253247097,7.5599231787358,-0.439061038196087,-1.34659527709123,0.0420177145263211
