"headline","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3","headline.type"
"Arista Networks Sees Q1 Sales $588M-$598M vs $589.7M Estimate",0.3,0.6,6485,"ARISTA NETWORKS INC",3,NA,138,35,1,"2019-02-14",14714,1.8527939915657,9.62289795279503,14.1996854133797,19.004904964743,-0.859720353037119,3.15036280393504,4.44463981620666,"uncertain"
"MKM Partners Upgrades Aon to Buy",0.7,0.85,6501,"AON PLC NEW",3,NA,124,35,2,"2019-02-04",61735,-0.394126120954752,1.16906287148595,2.37409549025096,3.51318963938081,7.18812718987465,8.66586346201355,10.1632321696695,"increase"
"Aon PLC shares are trading higher after the company beat Q4 EPS estimates.",0.7,0.85,6509,"AON PLC NEW",3,NA,130,35,2,"2019-02-01",61735,7.18812718987465,-0.394126120954752,0.423976678970894,2.69317696544515,1.37863801792264,2.77559190349945,1.92620401052619,"increase"
"Alpha & Omega Sees Q3 Sales $109.0M-113.0M vs $112.14M Est",0.3,0.6,6525,"ALPHA & OMEGA SEMICONDUCTOR LTD",3,NA,154,35,1,"2019-02-06",93340,-0.500003481283784,-9.88274216651916,-10.6365122938652,-4.60635877050338,-1.63934268057346,-1.07172389869176,0.755668808788412,"uncertain"
"Artisan Partners Asset Mgmt. Reports Q4 Adj. EPS $0.61, Sales $191.5M",0.4,0.6,6541,"ARTISAN PARTNERS ASSET MGMT INC",3,NA,151,35,1,"2019-02-04",13802,0.551553117111325,0.506324600428343,6.66666598706749,12.3253987240199,1.07204122468829,2.83594951742387,3.24134815077795,"uncertain"
"Apollo Near Deal to Buy Cox's TV Stations for ~$3B",0.7,0.8,6557,"APOLLO GLOBAL MANAGEMENT INC NEW",3,NA,134,35,2,"2019-02-11",12591,-0.469324132427573,1.71775091439486,1.31357166868136,-0.500372191239362,-0.599801074713469,-1.58363428925444,-2.54818911045367,"increase"
"Apollo Global Management Intends To Offer Senior Notes; Size Not Disclosed",0.3,0.6,6565,"APOLLO GLOBAL MANAGEMENT INC NEW",3,NA,135,35,1,"2019-02-04",12591,3.44122722744942,0.823451858013868,-2.20685140849477,-0.922268314685282,0.239069992676377,6.03323725237563,5.99494340586826,"uncertain"
"Aptose Biosciences Submits an Investigational New Drug Application for CG-806",0.7,0.8,6573,"APTOSE BIOSCIENCES INC",3,NA,139,35,2,"2019-02-25",77569,-5.02035319805145,-0.529100047424436,-10.0529066708801,-12.6984129879877,3.10362931340933,4.7315797925563,3.6406268767986,"increase"
"US Dept. Of Justice Says US, West Virginia Have Reached Settlement With Antero Resources Related To Clean Water Act Violations At 32 West Virginia Sites",0.6,0.8,6589,"ANTERO RESOURCES CORP",3,NA,152,35,0,"2019-02-11",14179,2.37825643271208,2.54425331950188,6.85840600973004,4.75664065604087,1.14547982811928,-5.25750819240686,-8.5921315311557,"decrease"
"Ardelyx Collaboration Partner, Kyowa Hakko Kirin, Announces Initiation of a Phase 2 Clinical Study of Tenapanor for Hyperphosphatemia Patients on Dialysis in Japan",0.7,0.8,6613,"ARDELYX INC",3,NA,157,35,2,"2019-02-07",14690,3.09734214097261,3.433483466506,8.1545092801864,16.309018430646,6.60377889871597,3.66972112847246,6.10328023041575,"increase"
"EPIC Midstream Announces Noble Midstream Partners Has Exercised its Option for a 30% Stake in the EPIC Crude Pipeline Project and a 15% Stake in the EPIC NGL Pipeline, Altus Midstream Exercised Options for 15% and 10%",0.6,0.8,6621,"ARES MANAGEMENT CORP",3,NA,173,35,2,"2019-02-04",14617,4.13461849093437,1.569714397192,-1.75438224055746,9.18744136838494,-0.287638395093381,0.0962394295699775,-0.239813612075468,"increase"
"Deutsche Bank Downgrades Apollo Commercial Real to Hold",0.6,0.8,6629,"APOLLO COMMERCIAL RL EST FIN INC",3,NA,136,35,0,"2019-02-14",93014,-2.71739140152931,0,1.34078083653775,1.06145548309142,-0.108580116648227,-0.271008895520741,-0.271008895520741,"decrease"
"Goldman Sachs Downgrades Aramark to Neutral",0.7,0.85,6637,"ARAMARK",3,NA,124,35,0,"2019-02-11",14329,-1.78236309438944,-1.84654537588358,4.15393397910864,1.08682699357465,-4.16541621088982,-4.10794288084221,-3.79061982753306,"decrease"
"Armour Residential REIT Prices 7.2M Share Common Stock Offering At $20.33M/Share; Offering Upsized From 6M Shares",0.6,0.8,6661,"ARMOUR RESIDENTIAL REIT INC",3,NA,155,35,0,"2019-02-20",92477,-3.62594649195671,0.643560197204351,-0.940596622572476,-3.01980480292681,-0.427554175257683,-0.569263930827735,-0.848956595320594,"decrease"
"ARMOUR Residential REIT Reports 6M Share Common Stock Offering",0.6,0.8,6669,"ARMOUR RESIDENTIAL REIT INC",3,NA,136,35,0,"2019-02-19",92477,-0.427554175257683,-3.62594649195671,-4.05533650200121,-5.96374078062651,-0.142318243160844,-0.423211880126584,-0.516494375112297,"decrease"
"ARMOUR Residential REIT Q4 EPS $0.64 Beats $0.62 Estimate",0.6,0.8,6677,"ARMOUR RESIDENTIAL REIT INC",3,NA,141,35,2,"2019-02-14",92477,-0.281293969601393,-0.142318243160844,-3.13092919573281,-5.78747308780687,-0.0936789554543793,-0.420168785562414,0.471033391824749,"increase"
"What To Do When The Market Gets Sick",0.5,0.5,6685,"ARTS WAY MANUFACTURING INC",3,NA,129,35,1,"2019-02-22",15203,5.16431406140328,-0.446428125724196,-4.97321999803698,-11.1741094332336,-5.33332824707031,-19.9248099020849,10.3627026615891,"uncertain"
"Art's-Way Manufacturing shares are trading higher after the company's modular buildings segment won an $8.4 million project for completion of a biomedical facility in Frederick, Maryland.",0.7,0.85,6693,"ARTS WAY MANUFACTURING INC",3,NA,154,35,2,"2019-02-19",15203,37.8238409757614,-15.413536131382,-19.924809934809,-22.1804557771124,0,-0.515469536185265,-1.01041442622052,"increase"
"Art's-Way Manufacturing Wins $8.4M Project For Modular Buildings Segment For Completion Of Biomedical Facility In Frederick, Maryland",0.7,0.85,6701,"ARTS WAY MANUFACTURING INC",3,NA,146,35,2,"2019-02-19",15203,37.8238409757614,-15.413536131382,-19.924809934809,-22.1804557771124,0,-0.515469536185265,-1.01041442622052,"increase"
"Arrow Electronics Q4 Adj. EPS $2.57 Beats $2.56 Estimate, Sales $7.92B Miss $7.94B Estimate",0.3,0.6,6717,"ARROW ELECTRONICS INC",3,NA,150,35,1,"2019-02-07",29209,1.96916256099939,0.673356372863054,2.70613302903226,4.10367604271142,1.11344791948795,1.76664995731168,1.73981764293796,"uncertain"
"Stifel Nicolaus Downgrades Arrow Electronics to Hold",0.6,0.8,6741,"ARROW ELECTRONICS INC",3,NA,130,35,0,"2019-02-01",29209,-0.105324829928577,-0.0263665104284882,4.44180175982642,7.01199358404223,0.59602246619761,1.70058466584393,1.23966989170041,"decrease"
"Arrowhead Pharmaceuticals shares are trading higher after the company reported Q1 EPS up 172.22% from last year, and sales up 887.46% from last year.",0.85,0.9,6749,"ARROWHEAD PHARMACEUTICALS INC",3,NA,162,29,2,"2019-02-08",80069,17.7443578839302,8.0459788441658,14.4316749622814,22.094515145159,-3.90173383057118,-3.6929776977306,-7.31707437445729,"increase"
"Arrowhead Research Q1 EPS $0.13 May Not compare To $0.54 Estimate, Sales $34.66M May Not Compare To $74.76M Estimate",0.75,0.85,6757,"ARROWHEAD PHARMACEUTICALS INC",3,NA,163,35,0,"2019-02-07",80069,-3.90173383057118,17.7443578839302,32.4060177796687,38.3458599941849,0.217231945134699,-3.55400849570439,-3.21678347298645,"decrease"
"Associated Banc-corp Receives Regulatory Approval To Acquire Wisconsin Banking Operations Of The Huntington National Bank",0.7,0.8,6765,"ASSOCIATED BANC CORP",3,NA,137,35,2,"2019-02-15",15318,2.4239718914032,0.430294265970588,1.54905603815656,0.42683755124655,-0.263733905740082,-0.351339129645367,0.487159485075028,"increase"
"Associated Banc-Corp Late Tuesday Reported $100M Buyback",0.7,0.85,6773,"ASSOCIATED BANC CORP",3,NA,132,35,2,"2019-02-06",15318,1.27215208485722,1.48048410192132,2.06370144549846,5.51816728152132,-0.766456592828035,0.87076322745514,1.66282039487577,"increase"
"Ardmore Shipping Q4 EPS $(0.26) Misses $(0.25) Estimate, Sales $58.42M May Not Compare To $29.58M Estimate",0.7,0.8,6781,"ARDMORE SHIPPING CORP",3,NA,156,35,0,"2019-02-06",14092,-1.66666507720947,-1.3559308834374,-10.0000022513876,-8.30508867103704,2.91595328599215,6.38298107355577,5.82010421178483,"decrease"
"ASGN Segment, ECS, Named One Of Five Prime Awardees Of $70M US Mint Digital Services Contract",0.7,0.85,6789,"ASGN INC",3,NA,135,35,2,"2019-02-21",77917,-0.182208849582821,2.1296039223671,-2.02311259516053,-6.82993299057617,0.396344717592001,-0.69360538329698,1.6514889358868,"increase"
"On Assignment Q4 ADj. EPS $1.14 Misses $1.15 Estimate, Sales $929.7M Beat $911.2M Estimate",0.3,0.6,6797,"ASGN INC",3,NA,146,35,1,"2019-02-13",77917,2.45511513203382,-2.965397387743,-1.54260722020586,-3.53451113440054,1.10145686194301,3.59243098965794,3.67482905477134,"uncertain"
"Cooperman's Omega 13F Shows Cut Stake In Ashland Global From ~1.09M Shares To ~767K Shares",0.6,0.8,6805,"ASHLAND INC 2022",3,NA,148,35,0,"2019-02-14",24272,-0.754810031503439,-0.291539775207639,-1.06476904925412,-0.0838572930817904,-0.0125813035992905,1.39030142486305,2.10661455741823,"decrease"
"Assembly Biosciences Q4 EPS $(1.03) Misses $(0.91) Estimate, Sales $3.7M Miss $4.19M Estimate",0.7,0.85,6813,"ASSEMBLY BIOSCIENCES INC",3,NA,155,25,0,"2019-02-28",12497,-3.90835963189602,-2.29078903794289,-11.9214554345121,-5.42309454825045,2.86506861448288,2.81755479367407,4.21348118176126,"decrease"
"ECAC Site Shows Astrotechs 1st Detect Airport TRACER 1000 Has Received Official European ECAC Certification",0.75,0.85,6829,"ASTROTECH CORP",3,NA,142,35,2,"2019-02-20",82747,6.42782524228096,-7.72277861833572,-15.6435630072237,-16.2613930451768,-1.55602246522903,-3.16326954150773,-2.56673518260433,"increase"
"ASE Technology Earlier Reported January Sales Down 10.4% YoY",0.7,0.8,6845,"A S E TECHNOLOGY HLDG CO LTD",3,NA,142,35,0,"2019-02-13",88659,-3.81679609417915,0.529100047424436,2.11640008619198,6.61376323307745,3.69393415749073,-0.75757492353562,-2.48139297308522,"decrease"
"Roth Capital Assumes Amtech Systems at Neutral, Announces Price Target $5.50",0.3,0.6,6853,"AMTECH SYSTEMS INC",3,NA,135,35,1,"2019-02-11",65008,-6.99029341340065,2.29645371437073,3.75782522415591,1.25260843211421,0,-1.3409904204309,-1.52963529121093,"uncertain"
"Amtech Systems Sees Q2 Sales $27M-$29M vs $29.03M Est.",0.6,0.75,6861,"AMTECH SYSTEMS INC",3,NA,138,35,0,"2019-02-07",65008,-1.3409904204309,0,-6.01941599423639,-4.66019859848712,-0.19120896467939,-0.381679039927762,1.35921732674276,"decrease"
"Alphatec Reports FDA Clearance For Automated SafeOp Neuromonitoring System To Address Unmet Needs In Spine Surgey",0.75,0.85,6877,"ALPHATEC HOLDINGS INC",3,NA,146,35,2,"2019-02-25",91348,8.90410915017128,1.88679061830044,27.0440221980863,63.5220035324543,2.81690713018179,4.28571875681212,4.28571875681212,"increase"
"Autohome shares are trading higher after the company reported better than expected Q4 EPS and revenue results. Autohome announced Q1 sales guidance below analyst expectations.",0.4,0.6,6893,"AUTOHOME INC",3,NA,145,35,1,"2019-02-27",14332,4.97066080570221,-0.812061410397291,-7.7093415139861,-2.92132136334609,-1.12740667536855,1.17607865928062,11.066026845792,"uncertain"
"Credit Suisse Downgrades Autohome to Neutral",0.7,0.85,6901,"AUTOHOME INC",3,NA,123,25,0,"2019-02-27",14332,4.97066080570221,-0.812061410397291,-7.7093415139861,-2.92132136334609,-1.12740667536855,1.17607865928062,11.066026845792,"decrease"
"Autohome shares are trading lower despite strong Q4 financial results, after the company provided Q1 sales guidance below analyst estimates.",0.7,0.85,6909,"AUTOHOME INC",3,NA,138,25,0,"2019-02-26",14332,-1.12740667536855,4.97066080570221,-0.0774931340085216,-3.77505110080747,2.32975110411644,12.3324706181474,10.5785492768013,"decrease"
"Autohome Sees Q1 Sales $227.6M-$230.5 vs $235.3M Est.",0.6,0.8,6917,"AUTOHOME INC",3,NA,137,35,0,"2019-02-26",14332,-1.12740667536855,4.97066080570221,-0.0774931340085216,-3.77505110080747,2.32975110411644,12.3324706181474,10.5785492768013,"decrease"
"Autohome Earlier Reported Q4 EPS $1.31 Beats $1.11 Estimate, Sales $318.199M Beat $312.41M Estimate",0.7,0.85,6925,"AUTOHOME INC",3,NA,146,35,2,"2019-02-26",14332,-1.12740667536855,4.97066080570221,-0.0774931340085216,-3.77505110080747,2.32975110411644,12.3324706181474,10.5785492768013,"increase"
"Macquarie Initiates Coverage On Allegheny Technologies with Outperform Rating",0.7,0.85,6933,"A T I INC",3,NA,130,24,2,"2019-02-14",43123,-0.718393549323082,1.01302713155746,4.52243130488221,4.88422703753468,0.215980783104896,2.24017850261509,3.91936988819288,"increase"
"Maxim Group Upgrades ATN International to Buy, Announces $73",0.75,0.85,6941,"A T N INTERNATIONAL INC",3,NA,131,35,2,"2019-02-22",77090,1.88552010804415,-6.57633766531944,-8.49305919010271,-8.85657738896943,-20.9370374679565,-23.0968368339293,-21.1992521069712,"increase"
"Actinium Offers Update On Patent Portfolio For its Iomab-ACT Next-Generation CAR-T Lymphodepletion Program",0.7,0.8,6957,"ACTINIUM PHARMACEUTICALS INC",3,NA,151,35,2,"2019-02-06",14497,0.882719922810793,-2.74999868124723,-1.78571263105123,10.7142862746747,-4.27659973502159,0.890592233330034,0.0180209816303733,"increase"
"Actinium Initiates Second Dosing Cohort of Novel Combination Trial with Actimab-A and CLAG-M Salvage Regimen at Medical College of Wisconsin",0.7,0.8,6965,"ACTINIUM PHARMACEUTICALS INC",3,NA,158,35,2,"2019-02-04",14497,5.39804473519325,-4.27659973502159,-8.84636100281866,-3.43163025217186,-0.864868797361851,-1.75000301368617,1.90775725395294,"increase"
"Atara Biotherapeutics, Inc. - Common Stock Q4 EPS $(1.75) Misses $(1.31) Estimate",0.7,0.85,6973,"ATARA BIOTHERAPEUTICS INC",3,NA,150,25,0,"2019-02-26",14991,-10.7331171631813,-2.84486748278141,4.77724835382292,6.28019449282946,8.1907719373703,9.3529048469648,5.99289136737888,"decrease"
"AtriCure Q4 EPS $(0.09) Beats $(0.17) Estimate, Sales $52.89M Beat $51.56M Estimate",0.6,0.8,6989,"ATRICURE INC",3,NA,148,35,2,"2019-02-28",90856,-2.05458477139473,-3.66311855614185,-8.42204276810139,-10.0187874947399,-0.548948766663671,-0.911574720808206,-1.77710890115143,"increase"
"AtriCure Reports The Society of Thoracic Surgeons Endorsed Co.'s Advanced Ablation Courses In US",0.7,0.85,6997,"ATRICURE INC",3,NA,139,35,2,"2019-02-19",90856,-0.934008974581957,0.608274806290865,-0.273723131679182,-9.154501653008,0.758955720812082,-0.449914626967063,3.65396062616543,"increase"
"Astronics Sees FY19 Sales $760M-$805M vs $827.5M Estimate",0.7,0.85,7013,"ASTRONICS CORP",3,NA,139,35,0,"2019-02-21",15457,2.81159766018391,-1.21229290962219,1.40964195383275,-8.9089362725112,0.877190753817558,2.19194824729352,5.9582265112853,"decrease"
"Astronics Q4 EPS $0.37 Beats $0.36 Estimate, Sales $202.917M Beat $195.09M Estimate",0.7,0.85,7021,"ASTRONICS CORP",3,NA,148,35,2,"2019-02-21",15457,2.81159766018391,-1.21229290962219,1.40964195383275,-8.9089362725112,0.877190753817558,2.19194824729352,5.9582265112853,"increase"
"Astonrics Test Systems Wins $30M Contract to Develop a Test System for Kawaski Rail Car",0.7,0.85,7029,"ASTRONICS CORP",3,NA,139,35,2,"2019-02-04",15457,0.294985738582909,5.13071157038212,11.1111098059612,11.7647068376986,-0.521681923419237,-0.780487056965029,-0.748209311782533,"increase"
"Air Transport Services Q4 EPS $0.36 Beats $0.35 Estimate, Sales $280.779M Beat $227.72M Estimate",0.75,0.85,7037,"AIR TRANSPORT SERVICES GROUP INC",3,NA,149,35,2,"2019-02-27",90716,-1.75152104347944,-3.52404788136482,-12.1475963081102,-14.5936997001617,-1.56375821679831,-3.7632339842675,-3.46048392102928,"increase"
"Atlas Air Confirms Three Fatalities In Freighter Crash Outside Houston",0.7,0.8,7045,"AIR TRANSPORT SERVICES GROUP INC",3,NA,132,35,0,"2019-02-25",90716,-2.23441664129496,-1.56375821679831,-14.9158026508133,-16.0384922179273,0.31458877492696,-0.429354411224914,1.27034424192463,"decrease"
"Atlas Air Posts Solid quarter, Full-Year Results; Tees Up Bullish 2019 Outlook",0.6,0.8,7053,"AIR TRANSPORT SERVICES GROUP INC",3,NA,138,35,2,"2019-02-20",90716,1.70702785253525,-0.74161016382277,-5.85480076380099,-17.2911795104805,1.16466237232089,4.22010943346973,3.23770869078353,"increase"
"Susquehanna Upgrades Air Transport Services Gr to Positive",0.7,0.85,7061,"AIR TRANSPORT SERVICES GROUP INC",3,NA,131,24,2,"2019-02-08",90716,-1.59966945648193,-0.375156966038048,3.7932465770925,3.95998670615063,-0.0819690932985395,-0.163803915589777,1.58332989524459,"increase"
"Market Likes Activision's Move To Hit Restart On Game Business",0.7,0.8,7069,"ACTIVISION BLIZZARD INC",3,NA,131,35,2,"2019-02-13",79678,6.95944726467133,1.92955043166876,-5.99057243060113,-5.45209841593615,3.88929843902588,-4.00829661081552,-5.20928305539691,"increase"
"Bank of America Earlier Reiterated Neutral on Activision Blizzard, Lowered Price Target to $54",0.6,0.8,7077,"ACTIVISION BLIZZARD INC",3,NA,139,35,0,"2019-02-13",79678,6.95944726467133,1.92955043166876,-5.99057243060113,-5.45209841593615,3.88929843902588,-4.00829661081552,-5.20928305539691,"decrease"
"Morgan Stanley Maintains Overweight on Activision Blizzard, Lowers Price Target to $55",0.5,0.7,7085,"ACTIVISION BLIZZARD INC",3,NA,137,35,0,"2019-02-13",79678,6.95944726467133,1.92955043166876,-5.99057243060113,-5.45209841593615,3.88929843902588,-4.00829661081552,-5.20928305539691,"decrease"
"UPDATE: KeyBanc On Activision Views 'the plan to increase development resources by 20% as positive, and believe a return to growth in revenue and EPS in FY20 is likely given a building pipeline and inflecting new business initiatives'",0.75,0.85,7093,"ACTIVISION BLIZZARD INC",3,NA,168,35,2,"2019-02-13",79678,6.95944726467133,1.92955043166876,-5.99057243060113,-5.45209841593615,3.88929843902588,-4.00829661081552,-5.20928305539691,"increase"
"KeyBanc Maintains Overweight on Activision Blizzard, Lowers Price Target to $57",0.5,0.7,7101,"ACTIVISION BLIZZARD INC",3,NA,138,35,0,"2019-02-13",79678,6.95944726467133,1.92955043166876,-5.99057243060113,-5.45209841593615,3.88929843902588,-4.00829661081552,-5.20928305539691,"decrease"
"Activision Blizzard shares are trading higher despite weak earnings and guidance; The company additionally announced layoffs and fell after hours Tuesday. Layoffs are part of effort to 'scale down some areas' of the company.",0.4,0.6,7109,"ACTIVISION BLIZZARD INC",3,NA,159,35,1,"2019-02-13",79678,6.95944726467133,1.92955043166876,-5.99057243060113,-5.45209841593615,3.88929843902588,-4.00829661081552,-5.20928305539691,"uncertain"
"Activision Blizzard shares are trading higher after the company announced significant layoffs following weak Q4 results.",0.4,0.6,7117,"ACTIVISION BLIZZARD INC",3,NA,137,35,1,"2019-02-13",79678,6.95944726467133,1.92955043166876,-5.99057243060113,-5.45209841593615,3.88929843902588,-4.00829661081552,-5.20928305539691,"uncertain"
"Wedbush Maintains Outperform on Activision Blizzard, Lowers Price Target to $56",0.5,0.7,7125,"ACTIVISION BLIZZARD INC",3,NA,138,35,0,"2019-02-13",79678,6.95944726467133,1.92955043166876,-5.99057243060113,-5.45209841593615,3.88929843902588,-4.00829661081552,-5.20928305539691,"decrease"
"From Activision Blizzard Earnings Conference Call: 'Black Ops 4' Sales During Second Half Of Q4 Below Outlook, Cites Weaker-Than-Expected Retail Demand, Lower-Than-Anticipated Pricing",0.7,0.85,7133,"ACTIVISION BLIZZARD INC",3,NA,162,35,0,"2019-02-12",79678,3.88929843902588,6.95944726467133,2.66378870866235,0.287983770574174,-7.60193318128586,-8.75795835676267,-6.72092864042463,"decrease"
"From Activision Blizzard Earnings Conference Call: Sees Net Bookings Down 13% Year Over Year",0.7,0.85,7141,"ACTIVISION BLIZZARD INC",3,NA,139,35,0,"2019-02-12",79678,3.88929843902588,6.95944726467133,2.66378870866235,0.287983770574174,-7.60193318128586,-8.75795835676267,-6.72092864042463,"decrease"
