"headline","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3","ret","exret","b_mkt","mkt.rf","smb","hml","rf","sum_exret_1","sum_exret_5","sum_exret_10","headline.type"
"UBS Maintains Neutral on DTE Energy Company Common Stock, Raises Price Target to $134",0.5,0.7,13090,"D T E ENERGY CO",2,NA,131,35,2,"2019-04-25",11674,0.136907608248293,-0.0402637193142818,-0.459047799721768,0.730876671150327,1.07561903022722,0.673648093024282,0.1048,-0.2983,0.0211,-0.14,-0.75,-0.19,0.01,0.0449,-0.1135,-0.0236999999999999,"increase"
"DTE Energy Holding Q1 Adj. EPS $2.05 Beats $1.94 Estimate",0.7,0.85,13106,"D T E ENERGY CO",2,NA,131,29,2,"2019-04-24",11674,0.104802683927119,-0.0241847955562701,-0.814255163599087,0.34224099945277,-0.056813342658446,0.268709237549869,0.7309,0.8362,0.0161,-0.23,0.27,-0.07,0.01,0.5379,0.4798,0.2833,"increase"
"Duke Energy Reports Deal To Sell Minority Interest In Its Commercial Renewable Energy Portfolio to John Hancock, Total Enterprise Value $1.25B",0.6,0.8,13122,"DUKE ENERGY CORP NEW",2,NA,141,35,2,"2019-04-24",27959,0.85860462859273,0.814009049560749,-2.09633943638936,0.3155626822263,-0.145834916037835,-0.0561367767839993,0.7527,0.8567,0.0252,-0.23,0.27,-0.07,0.01,1.3506,1.3194,-1.0012,"increase"
"Duke Energy To Appeal Recent State Order To Excavate Ash Basins",0.6,0.8,13130,"DUKE ENERGY CORP NEW",2,NA,128,35,0,"2019-04-11",27959,0.210497248917818,-1.24086270421476,0.0664719676156444,-0.343487598001957,-0.188656267704734,-0.651713642663421,0.3558,0.2676,0.0293,0,-0.31,0.41,0.01,0.3178,-1.5779,-0.4284,"decrease"
"'One person has died, and at least 16 injured including a firefighter. See more on the building explosion in Durham, NC today.' -KX News",0.5,0.7,13138,"DUKE ENERGY CORP NEW",2,NA,146,34,0,"2019-04-10",27959,0.355792394839227,-0.978435425871194,0.567038610705972,0.155364989768714,-0.309288411998732,1.00727646935426,-0.3435,0.0739,0.0299,0.48,0.97,-0.1,0.01,0.3415,-1.3841,-0.3957,"decrease"
"Duke Energy Shares Tick Lower Over Last Few Mins. Following Report Of Explosions, Fire, Gas Leak In Durham, North Carolina; BZ NOTE: Duke Is The Electric Utilities Co. In Carolinas, Florida",0.6,0.8,13146,"DUKE ENERGY CORP NEW",2,NA,159,30,0,"2019-04-10",27959,0.355792394839227,-0.978435425871194,0.567038610705972,0.155364989768714,-0.309288411998732,1.00727646935426,-0.3435,0.0739,0.0299,0.48,0.97,-0.1,0.01,0.3415,-1.3841,-0.3957,"decrease"
"DaVita Announces Javier Rodriguez CEO",0.3,0.5,13154,"DAVITA INC",2,NA,115,35,1,"2019-04-29",82307,-1.62065867334604,2.92074680191692,-8.85129288655416,3.19168902933598,2.92430473745422,4.86517427365767,0.9711,0.6978,1.1516,0.18,0.08,0.65,0.01,-0.8568,3.8461,-2.6594,"uncertain"
"Dynavax Highlights Presentation Of Phase 1b Data On Inhaled DV281 TLR9 Agonist At 2019 AACR Annual Meeting",0.6,0.8,13162,"DYNAVAX TECHNOLOGIES CORP",2,NA,151,29,2,"2019-04-02",90029,-7.01057836413383,-7.53968471414648,-11.1111130974223,1.50478975847363,4.36005525786676,4.80226199283644,1.8868,1.7284,1.0561,-0.05,-0.13,-0.44,0.01,-6.3873,-6.0567,-10.2886,"increase"
"UPDATE: Dynavax Says 'Combination of SD-101 with domatinostat showed better results than combinations of SD-101 with competing HDAC inhibitors'",0.7,0.8,13170,"DYNAVAX TECHNOLOGIES CORP",2,NA,150,29,2,"2019-04-01",90029,1.88679061830044,-4.31267060024669,-8.76010892255387,2.81293671578169,3.2485878175887,2.66854009434772,1.5048,1.7737,1.0777,1.19,-0.3,0.99,0.01,3.5021,-4.285,-8.0821,"increase"
"Dynavax Reports Combo Of 4SC's 202 With Co.'s SD-101 'induced a systemic anti-tumoral immune response in tumor mouse models'",0.7,0.8,13178,"DYNAVAX TECHNOLOGIES CORP",2,NA,154,29,2,"2019-04-01",90029,1.88679061830044,-4.31267060024669,-8.76010892255387,2.81293671578169,3.2485878175887,2.66854009434772,1.5048,1.7737,1.0777,1.19,-0.3,0.99,0.01,3.5021,-4.285,-8.0821,"increase"
"Devon Energy Q1 Core EPS $0.36 Beats $0.28 Estimate",0.7,0.85,13186,"DEVON ENERGY CORP NEW",2,NA,131,24,2,"2019-04-30",87137,-0.933413952589035,-3.39141316534141,-4.29371244014061,0.0917791214305907,-2.44484095987291,-5.13192326501841,-1.7726,-1.4645,1.5874,-0.04,-0.7,0.28,0.01,-0.9944,-2.4118,0.0880999999999994,"increase"
"UBS Maintains Neutral on DexCom, Inc. - Common Stock, Lowers Price Target to $140",0.6,0.8,13194,"DEXCOM INC",2,NA,132,30,0,"2019-04-30",90664,-2.02362015843391,-1.20591309100212,-0.677293806027346,0.209392071701586,5.34202303870219,4.72142807384293,-2.7003,-1.8209,1.057,-0.04,-0.7,0.28,0.01,-2.9585,-2.6438,0.8183,"decrease"
"DexCom shares are trading higher. Not currently seeing any company-specific news.",0.5,0.7,13202,"DEXCOM INC",2,NA,124,29,2,"2019-04-10",90664,0.353302317671478,-6.30888306423495,-0.639295475130086,0.234888447448611,-1.45398300464562,-1.65585723925334,3.1765,1.9493,1.053,0.48,0.97,-0.1,0.01,3.0409,-1.0128,1.7085,"increase"
"Maxim Group Initiates Coverage On Dynatronics with Buy Rating",0.6,0.8,13210,"DYNATRONICS CORP",2,NA,129,29,2,"2019-04-04",31051,-1.44230639562011,0.475966015455054,-1.4423062283499,-2.51256041228771,7.1261574419168e-08,-5.83895773436058,7.2165,6.8886,0.1581,0.19,0.21,0.93,0.01,5.5109,7.4542,4.5714,"increase"
"Jefferies Maintains Hold On EA As Firm Notes Co's Upcoming 'Star Wars Jedi: Fallen Order' Game 'looks like a smaller, less profitable title' title. Notably, because Jedi was developed using Unreal Engine, EA has to pay a 5% revshare to Fortnite'",0.5,0.7,13226,"ELECTRONIC ARTS INC",2,NA,172,30,0,"2019-04-16",75828,-2.00362876057625,0.341041820974053,1.09772852226413,-3.90847809612751,-2.71426057200321,-1.78660927085299,-4.1083,-3.7345,0.9353,0.13,0.12,0.7,0.01,-4.6232,-4.5603,-2.6796,"decrease"
"'Security flaw in EA's Origin client exposed gamers to hackers' -TechCrunch",0.7,0.8,13234,"ELECTRONIC ARTS INC",2,NA,130,30,0,"2019-04-16",75828,-2.00362876057625,0.341041820974053,1.09772852226413,-3.90847809612751,-2.71426057200321,-1.78660927085299,-4.1083,-3.7345,0.9353,0.13,0.12,0.7,0.01,-4.6232,-4.5603,-2.6796,"decrease"
"BarronsOnline Reporter Tae Kim Tweets: Apex is in danger of falling out of the top 10",0.6,0.8,13242,"ELECTRONIC ARTS INC",2,NA,134,25,0,"2019-04-15",75828,-4.10832576453686,-3.29075265303138,-3.27030877239831,1.24279176816344,2.2081748558392,3.64376778136397,-3.9085,-4.2151,0.9487,-0.09,-0.22,-0.53,0.01,-7.9496,-8.3435,-7.8938,"decrease"
"EA shares are trading lower after Prince Harry called for a ban on the video game Fortnite; EA produces a game similar to Fortnite.",0.6,0.8,13250,"ELECTRONIC ARTS INC",2,NA,139,25,0,"2019-04-08",75828,0.306281843222678,-0.10209129071872,-3.38948437189226,1.52133740484715,-0.718922712374814,-1.39825067000859,-1.4885,-1.4367,0.9441,0.08,-0.29,0.1,0.01,-0.5327,-1.4801,-5.6085,"decrease"
"UBS Initiates Coverage On Brinker International, Inc. Common Stock with Sell Rating",0.7,0.8,13266,"BRINKER INTERNATIONAL INC",2,NA,129,34,0,"2019-04-26",23297,-2.10008639842272,-2.63627469713094,-4.7363695716178,0.229196599684656,1.36764064062589,2.79736395444936,2.3554,1.5845,0.7028,0.53,0.43,0.07,0.01,-1.0282,-2.0084,-2.5597,"decrease"
"The Street's Mixed Reaction To eBay's Q1",0.5,0.6,13274,"EBAY INC",2,NA,119,30,1,"2019-04-26",86356,-0.286758621223271,-0.208555244084618,-2.55474322883603,-1.06438174843788,3.92692249396127,5.4218505736471,0.656,0.0272,0.8861,0.53,0.43,0.07,0.01,-0.4753,-0.6149,-0.9669,"uncertain"
"Sell-Side Hikes PayPal Price Targets, Likes Venmo Growth",0.3,0.6,13282,"EBAY INC",2,NA,122,35,1,"2019-04-25",86356,0.655995775014162,-1.36447242351476,-1.28575608935193,5.04500232636929,6.55601333140965,7.0594800626586,-1.0644,-0.6998,0.8855,-0.14,-0.75,-0.19,0.01,-0.6726,-1.8709,-0.8152,"uncertain"
"Morgan Stanley Maintains Equal-Weight, Raises Price Target On eBay From $33 To $34.50 As Firm Believes Co's Core Marketplace 'is now a structurally declining asset in a growth industry'; Firm Also Notes 'a new profit disclosure reveals a less profitable/valuable StubHub'",0.5,0.7,13290,"EBAY INC",2,NA,167,30,0,"2019-04-24",86356,-1.06438174843788,-1.86916201736563,-2.54413165919871,1.43844159319997,1.91772829899175,1.94605763290392,5.045,5.1601,0.8849,-0.23,0.27,-0.07,0.01,4.4603,3.831,3.9103,"decrease"
"UBS Maintains Buy on eBay Inc. - Common Stock, Raises Price Target to $42",0.7,0.85,13298,"EBAY INC",2,NA,128,24,2,"2019-04-24",86356,-1.06438174843788,-1.86916201736563,-2.54413165919871,1.43844159319997,1.91772829899175,1.94605763290392,5.045,5.1601,0.8849,-0.23,0.27,-0.07,0.01,4.4603,3.831,3.9103,"increase"
"Stifel Nicolaus Maintains Hold on eBay Inc. - Common Stock, Raises Price Target to $41",0.5,0.7,13314,"EBAY INC",2,NA,130,35,2,"2019-04-24",86356,-1.06438174843788,-1.86916201736563,-2.54413165919871,1.43844159319997,1.91772829899175,1.94605763290392,5.045,5.1601,0.8849,-0.23,0.27,-0.07,0.01,4.4603,3.831,3.9103,"increase"
"Baird Maintains Outperform on eBay Inc. - Common Stock, Raises Price Target to $44",0.6,0.8,13322,"EBAY INC",2,NA,129,29,2,"2019-04-24",86356,-1.06438174843788,-1.86916201736563,-2.54413165919871,1.43844159319997,1.91772829899175,1.94605763290392,5.045,5.1601,0.8849,-0.23,0.27,-0.07,0.01,4.4603,3.831,3.9103,"increase"
"eBay shares are trading higher after the company reported better-than-expected Q1 EPS and revenue. The company also issued upbeat Q2 and FY19 guidance.",0.8,0.9,13330,"EBAY INC",2,NA,139,33,2,"2019-04-24",86356,-1.06438174843788,-1.86916201736563,-2.54413165919871,1.43844159319997,1.91772829899175,1.94605763290392,5.045,5.1601,0.8849,-0.23,0.27,-0.07,0.01,4.4603,3.831,3.9103,"increase"
"Deutsche Bank Maintains Buy on eBay Inc. - Common Stock, Raises Price Target to $42",0.7,0.85,13338,"EBAY INC",2,NA,129,33,2,"2019-04-24",86356,-1.06438174843788,-1.86916201736563,-2.54413165919871,1.43844159319997,1.91772829899175,1.94605763290392,5.045,5.1601,0.8849,-0.23,0.27,-0.07,0.01,4.4603,3.831,3.9103,"increase"
"Barclays Maintains Overweight on eBay Inc. - Common Stock, Raises Price Target to $49",0.7,0.8,13346,"EBAY INC",2,NA,130,35,2,"2019-04-24",86356,-1.06438174843788,-1.86916201736563,-2.54413165919871,1.43844159319997,1.91772829899175,1.94605763290392,5.045,5.1601,0.8849,-0.23,0.27,-0.07,0.01,4.4603,3.831,3.9103,"increase"
"BMO Capital Maintains Outperform on eBay Inc. - Common Stock, Raises Price Target to $46",0.6,0.8,13354,"EBAY INC",2,NA,130,29,2,"2019-04-24",86356,-1.06438174843788,-1.86916201736563,-2.54413165919871,1.43844159319997,1.91772829899175,1.94605763290392,5.045,5.1601,0.8849,-0.23,0.27,-0.07,0.01,4.4603,3.831,3.9103,"increase"
"Canaccord Genuity Maintains Hold on eBay Inc. - Common Stock, Raises Price Target to $38",0.5,0.7,13362,"EBAY INC",2,NA,131,29,2,"2019-04-24",86356,-1.06438174843788,-1.86916201736563,-2.54413165919871,1.43844159319997,1.91772829899175,1.94605763290392,5.045,5.1601,0.8849,-0.23,0.27,-0.07,0.01,4.4603,3.831,3.9103,"increase"
"eBay Posts Q1 Earnings Beat, Stock Jumps 6%",0.6,0.9,13370,"EBAY INC",2,NA,121,33,2,"2019-04-23",86356,5.04500232636929,5.67221680037406,2.75430100102572,0.472490210086107,0.500417821618004,-0.659516056425302,1.4384,0.3618,0.8924,0.97,0.72,-0.48,0.01,5.5219,5.8804,4.4107,"increase"
"Ebay shares are trading higher after the company reported  better-than-expected Q2 EPS and sales and issued Q2 guidance at the higher end of consensus estimates.",0.8,0.9,13378,"EBAY INC",2,NA,140,33,2,"2019-04-23",86356,5.04500232636929,5.67221680037406,2.75430100102572,0.472490210086107,0.500417821618004,-0.659516056425302,1.4384,0.3618,0.8924,0.97,0.72,-0.48,0.01,5.5219,5.8804,4.4107,"increase"
"eBay Q1 Adj. EPS $0.67 Beats $0.63 Estimate, Sales $2.643B Beat $2.58B Estimate",0.8,0.9,13402,"EBAY INC",2,NA,139,29,2,"2019-04-23",86356,5.04500232636929,5.67221680037406,2.75430100102572,0.472490210086107,0.500417821618004,-0.659516056425302,1.4384,0.3618,0.8924,0.97,0.72,-0.48,0.01,5.5219,5.8804,4.4107,"increase"
"eBay To Report Q1 Earnings After The Closing Bell; Co. Historically Issues Its Report At 4:15 p.m. ET",0.2,0.5,13410,"EBAY INC",2,NA,135,30,1,"2019-04-23",86356,5.04500232636929,5.67221680037406,2.75430100102572,0.472490210086107,0.500417821618004,-0.659516056425302,1.4384,0.3618,0.8924,0.97,0.72,-0.48,0.01,5.5219,5.8804,4.4107,"uncertain"
"The Sell-Side's Takeaways From Amazon's Investor Letter",0.3,0.5,13426,"EBAY INC",2,NA,120,30,1,"2019-04-12",86356,0.16588713042438,-0.0552852386774826,5.75062727118285,-3.71156260371208,-3.7880801046222,-3.94076053410272,-0.413,-0.908,0.8974,0.65,-0.5,0.65,0.01,-0.5687,-0.4807,3.8661,"uncertain"
"eBay shares are trading lower following a YipitData report showing a deceleration in the company's Q1 marketplaces business.",0.7,0.85,13434,"EBAY INC",2,NA,131,30,0,"2019-04-11",86356,-0.412999792024493,-0.936123819466062,5.61674251510553,-0.079466967144981,-0.238032661644871,-0.317121909446405,-3.7116,-3.6654,0.9076,0,-0.31,0.41,0.01,-4.5734,-4.6779,0.7032,"decrease"
"Eagle Bancorp Montana, Inc. - Common Stock Q1 EPS $0.18 Misses $0.31 Estimate",0.7,0.8,13450,"EAGLE BANCORP MONTANA INC",2,NA,149,34,0,"2019-04-23",93368,0.118345906957984,0.591718222555082,0.0591729395913898,-0.358124659396708,-0.990099447259452,-1.39211004469022,-0.5882,-0.7652,0.2298,0.97,0.72,-0.48,0.01,-0.6042,-0.4246,-0.4947,"decrease"
"Shares of several natural gas companies are trading lower after natural gas futures fell following the most recent weather reports forecasting moderate temperatures in the coming Spring weeks.",0.3,0.5,13458,"CENTRAIS ELETRICAS BRASILEIRAS S",2,NA,154,35,1,"2019-04-09",92802,1.48231647908688,-5.70125388238404,-7.06956447445057,-2.3758128285408,-3.52187759786824,-1.95228093091492,-2.9867,-1.8348,1.2643,-0.65,-0.56,-0.14,0.01,-1.0887,-10.3411,-11.3795,"uncertain"
"Emergent BioSolutions Says Interim Analysis Of Phase 2 Of CHIKV-VLP, A Chikungunya Virus Vaccine Candidate, Neutralized Antibody Response In 98% Of Patients",0.7,0.85,13466,"EMERGENT BIOSOLUTIONS INC",2,NA,154,33,2,"2019-04-16",91571,-2.53164581954479,1.22804007439703,-1.13356953645658,-0.414236914366484,-1.28779847210284,-1.04771068904086,0.0756,-0.0844,0.9894,0.13,0.12,0.7,0.01,-1.4551,0.8539,0.00130000000000008,"increase"
"JP Morgan Upgrades Ecopetrol to Neutral, Raises Price Target to $20",0.7,0.85,13482,"ECOPETROL S A",2,NA,131,24,2,"2019-04-05",92793,1.8072260543704,-2.68767346683408,-3.56812094680942,-1.96976773440838,-2.01465439917018,-2.19378222588871,0.8411,0.1462,1.2858,0.52,0.53,-0.08,0.01,1.8294,-3.6744,-4.3367,"increase"
"Encore Capital Shares Tick Higher Over Last Few Mins. As Traders Circulate Automated Alert From Twitter Account Suggesting To Buy The Stock On News A New Buick GX Compact Crossover Is Coming To The US; BZ NOTE: This Is A Mix Up Of The News By The Account",0.2,0.3,13490,"ENCORE CAPITAL GROUP INC",2,NA,168,35,1,"2019-04-22",87077,1.82506460696459,2.54820852306368,-0.206616293971096,1.99370309710503,-0.579611499626353,0.934581111692756,-0.4115,0.5642,1.1236,0.11,-0.46,-0.56,0.01,0.9163,0.7561,-2.2116,"uncertain"
"Encore Capital Gr Option Alert: Dec 20 $45 Calls at the Ask: 1000 @ $0.551 vs 0 OI; Earnings 5/7 After Close [est] Ref=$29.34",0.6,0.7,13498,"ENCORE CAPITAL GROUP INC",2,NA,157,35,2,"2019-04-05",87077,-0.54440232925117,-0.102071280827665,-1.19087587086475,2.27030646055937,3.66774714089102,0.313152825724083,1.9424,0.8392,1.0783,0.52,0.53,-0.08,0.01,0.434,0.021,0.8585,"increase"
"Bank of America Upgrades Consolidated Edison, Inc. Common Stock to Buy",0.7,0.9,13506,"CONSOLIDATED EDISON INC",2,NA,133,29,2,"2019-04-26",11404,-0.576671585440636,1.24749628788123,0.388374620870002,0.237188022583723,0.391963634434655,0.78702124415595,0.5324,0.755,0.0556,0.53,0.43,0.07,0.01,0.3369,2.4134,1.6087,"increase"
"Edap shares are trading higher after the company reported better-than-expected Q4 sales.",0.7,0.85,13514,"EDAP T M S S A",2,NA,133,35,2,"2019-04-02",85285,3.0588261783123,22.1176484997293,20.7058850505809,-0.333333015441894,1.70067869837642,1.35593097059223,42.1405,42.3263,0.9029,-0.05,-0.13,-0.44,0.01,44.9902,62.6369,60.4258,"increase"
"Edap TMS Q4 EPS $0.04, Sales $15.109M Beat $11.57M Estimate",0.8,0.9,13522,"EDAP T M S S A",2,NA,141,35,2,"2019-04-01",85285,42.14046895504,60.8695641077604,75.919741060088,2.04081442207098,1.694913692956,5.12299194422892,-0.3333,-1.5606,0.9704,1.19,-0.3,0.99,0.01,40.7657,52.2607,61.5104,"increase"
"EDAP Q4 EPS €0.04 vs €0.00 YoY",0.6,0.8,13530,"EDAP T M S S A",2,NA,132,29,2,"2019-04-01",85285,42.14046895504,60.8695641077604,75.919741060088,2.04081442207098,1.694913692956,5.12299194422892,-0.3333,-1.5606,0.9704,1.19,-0.3,0.99,0.01,40.7657,52.2607,61.5104,"increase"
"EDAP Announces University Of Chicago Medicine Is First Medical Center In Midwest To Offer Prostate Cancer Therapy Using Its Focal One Technology",0.75,0.85,13538,"EDAP T M S S A",2,NA,141,29,2,"2019-04-01",85285,42.14046895504,60.8695641077604,75.919741060088,2.04081442207098,1.694913692956,5.12299194422892,-0.3333,-1.5606,0.9704,1.19,-0.3,0.99,0.01,40.7657,52.2607,61.5104,"increase"
"Boeing, WWE, Natural Gas And EEM: 'Fast Money Halftime Report' Picks For April 25",0.3,0.5,13546,"ISHARES TRUST",2,NA,134,30,1,"2019-04-25",89730,0.388931576162577,-0.0228742192077913,-4.52985478540583,-1.35226165875793,-1.12943302665993,-1.77289250236644,-0.1371,-0.0606,0.8983,-0.14,-0.75,-0.19,0.01,-0.1292,0.1684,-3.051,"uncertain"
"Energy Focus shares are trading lower after the company reported worse-than-expected Q4 results and said, following a review of strategic alternatives, determined a strategic financing was most favorable at this time.",0.7,0.85,13554,"ENERGY FOCUS INC",2,NA,147,30,0,"2019-04-02",80812,4.90196794271469,57.3333344446743,37.0784371312892,-5.73770925402641,-3.36135140726521,-4.95868293488434,-55.6522,-55.4326,0.9843,-0.05,-0.13,-0.44,0.01,-50.7236,-5.67310000000001,-20.8139,"decrease"
"Energy Focus Shares Resume Trade",0.3,0.5,13562,"ENERGY FOCUS INC",2,NA,115,30,1,"2019-04-01",80812,-55.6521713733673,-45.391298464188,-36.9565150554861,2.52100583165884,0.826445350497029,-0.813007481940464,-5.7377,-7.1819,0.8926,1.19,-0.3,0.99,0.01,-62.6145,-41.7602,-23.9879,"uncertain"
"Energy Focus Shares To Resume Trade At 5:15 p.m. EDT",0.3,0.5,13570,"ENERGY FOCUS INC",2,NA,125,30,1,"2019-04-01",80812,-55.6521713733673,-45.391298464188,-36.9565150554861,2.52100583165884,0.826445350497029,-0.813007481940464,-5.7377,-7.1819,0.8926,1.19,-0.3,0.99,0.01,-62.6145,-41.7602,-23.9879,"uncertain"
"Energy Focus Says Concluded Review Of STrategic Alternatives And Determined That Strategic Financing Was Most Favorable Strategic Alternative Option To Shareholders At This Time",0.4,0.6,13578,"ENERGY FOCUS INC",2,NA,141,35,1,"2019-04-01",80812,-55.6521713733673,-45.391298464188,-36.9565150554861,2.52100583165884,0.826445350497029,-0.813007481940464,-5.7377,-7.1819,0.8926,1.19,-0.3,0.99,0.01,-62.6145,-41.7602,-23.9879,"uncertain"
"Energy Focus Q4 EPS $(0.25) Misses $(0.15) Estimate, Sales $3.1M Miss $5.55M Estimate",0.8,0.9,13586,"ENERGY FOCUS INC",2,NA,142,34,0,"2019-04-01",80812,-55.6521713733673,-45.391298464188,-36.9565150554861,2.52100583165884,0.826445350497029,-0.813007481940464,-5.7377,-7.1819,0.8926,1.19,-0.3,0.99,0.01,-62.6145,-41.7602,-23.9879,"decrease"
"Enterprise Financial Q1 Adj. EPS $0.91, Inline",0.3,0.6,13594,"ENTERPRISE FINANCIAL SVCS CORP",2,NA,133,35,1,"2019-04-22",90591,-0.0235476254601962,2.80264361830755,2.56712250289544,-0.947230495512486,-0.362984722337756,1.29150731149403,-3.3242,-2.2248,0.9198,0.11,-0.46,-0.56,0.01,-3.2779,-1.3856,-1.6776,"uncertain"
"Equifax Buys PayNet To Create 'Premier Set Of Data' In Private Credit Space",0.7,0.8,13602,"EQUIFAX INC",2,NA,128,29,2,"2019-04-24",52476,-0.71759014390409,-0.757452522857482,-4.32147835951715,0.25636893697083,-0.445503211881848,-0.255061102240328,0.2237,0.3975,0.7049,-0.23,0.27,-0.07,0.01,-0.2459,-0.3198,-2.8466,"increase"
"Equifax Reports Purchase Of PayNet, No Terms Disclosed",0.6,0.7,13610,"EQUIFAX INC",2,NA,122,35,2,"2019-04-24",52476,-0.71759014390409,-0.757452522857482,-4.32147835951715,0.25636893697083,-0.445503211881848,-0.255061102240328,0.2237,0.3975,0.7049,-0.23,0.27,-0.07,0.01,-0.2459,-0.3198,-2.8466,"increase"
"Privacy Commissioner Of Canada Says Sought & Received Commitment From Equifax Canada To Submit 3Rd-Party Audit Reports On Security & That Of Equifax",0.5,0.7,13618,"EQUIFAX INC",2,NA,140,35,2,"2019-04-09",52476,0.489720981568098,3.06072488121891,2.36696188290697,-0.412023067474365,0.129961831362002,0.760176823269187,-0.6084,-0.1751,0.7039,-0.65,-0.56,-0.14,0.01,0.0299,1.87,0.7618,"increase"
"Eagle Bancorp Q1 Adj. EPS $1.11 Misses $1.12 Estimate",0.3,0.7,13626,"EAGLE BANCORP INC",2,NA,138,35,0,"2019-04-17",87318,-1.37655921280384,-0.670166580512566,-1.08675685409382,2.05213651061058,0.895634686384517,3.08123541834235,0.0181,-0.2083,1.057,-0.32,-0.7,0.83,0.01,-0.7873,1.1485,-0.0116000000000002,"decrease"
