headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,ret_f11,ret_f12,ret_f13,ret_f14,ret_f15,ret_f16,ret_f17,ret_f18,ret_f19,ret_f20,ret_f21,ret_f22,ret_f23,ret_f24,ret_f25,ret_f26,ret_f27,ret_f28,ret_f29,ret_f30,ret_f31,ret_f32,ret_f33,ret_f34,ret_f35,ret_f36,ret_f37,ret_f38,ret_f39,ret_f40,ret_f41,ret_f42,ret_f43,ret_f44,ret_f45,ret_f46,ret_f47,ret_f48,ret_f49,ret_f50,ret_f51,ret_f52,ret_f53,ret_f54,ret_f55,ret_f56,ret_f57,ret_f58,ret_f59,ret_f60,Mkt-RF,SMB,HML,RF,PERMNO,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret,headline_word_count
"KB Homes Analysts React To Q1 Earnings Beat, Revenue Miss, Note Interest Rate Effect",2019-03-27,KBH,2019-03-27 15:45:00+00:00,K B HOME,70092.0,48666K10,0.02699333988130093,0.0004043764201924205,-0.022644540131306123,-0.02224016371160953,-0.013748490292065374,0.018600931735799797,0.04549921604480245,-0.0034769047535084807,0.008797614835202694,0.05939288851557434,0.05846153281525224,0.07356217280405519,0.0016638512369271385,0.12052117820436825,0.24526628868703582,-0.03110958822071552,0.02747289277613163,-0.00862528569996357,-0.007964144460856915,0.05693855881690979,-0.01640385575592518,-0.008501056581735611,-0.04332741349935532,0.006704492960125208,0.0204553846269846,0.02856948040425777,-0.008999672718346119,-0.02515347488224506,0.001340372255071998,0.01720093749463558,0.003421531058847904,-0.00308197527192533,0.000855126534588635,-0.02681389078497887,-0.005807675421237946,0.01263415720313787,-0.01267775241285563,-0.04361708089709282,-0.02571577951312065,0.001166632631793618,-0.03393780812621117,-0.02731073647737503,0.04700449481606483,-0.04481954500079155,0.03182919695973396,-0.05366076901555061,-0.02995353005826473,-0.07215988636016846,0.04440296813845634,-0.05861808732151985,-0.06968954205513,0.1229691505432129,-0.1961361765861511,0.0493587851524353,-0.08616615831851959,-0.0720386952161789,-0.09834083169698715,-0.1374076008796692,0.2957022488117218,-0.009854581207036972,0.0098312608897686,0.01274044718593359,0.0409446582198143,-0.02177626267075539,-0.06060611084103584,0.01277914177626371,0.01237292867153883,0.1191916540265083,0.02616505324840546,0.05025810375809669,0.05086275935173035,-0.03914079815149307,0.02841530553996563,-0.03497249260544777,-0.03253579139709473,-0.5,0.1,0.5,0.009,70092,252,2.6993%,-0.0002,0.8616,0.9311,0.2764,2.3901%,2.5864%,14.5990%,2.8809%,14
Citigroup Downgrades Kinder Morgan to Neutral,2019-03-27,KMI,2019-03-27 10:58:00+00:00,KINDER MORGAN INC,12558.0,49456B10,-0.005475391168147326,-0.0015014404198154807,0.0015015358281049718,0.003003071698595816,-0.004504511900634056,-0.007006976118536956,-8.190436537147683e-05,0.08354021927537514,-0.0019870346877723932,0.009547765866167568,-0.016160622274389524,0.0019950593097077807,0.011581045227832654,0.09961683952496325,0.3096138941272928,-0.0006123838829807937,-0.02607059292495251,0.005705239716917276,-0.01055780332535505,-0.01290016528218985,0.004356251563876867,0.001927693723700941,-0.03992300480604172,-0.00150300853420049,0.02358253672719002,0.001960766734555364,0.04125894978642464,0.03022710047662258,0.02219518274068832,0.01264126226305962,0.01909242384135723,-0.006485040299594402,-0.01290976721793413,-0.01043360307812691,0.008613036014139652,0.01796232722699642,0.001301764044910669,-0.01978914812207222,0.002799918176606297,-0.01234392262995243,0.01800326071679592,-0.0023384396918118,-0.02446536347270012,-0.01201374735683203,0.02219180762767792,0.005055707413703203,0.006509875413030386,0.02337210066616535,0.02556734718382359,-0.008963576517999172,-0.0084793446585536,-0.00513113709166646,-0.009885421022772789,0.002170474966987967,-0.02122438885271549,-0.02271722815930843,-0.004075421020388603,0.03334338963031769,-0.01100029330700636,0.01646152511239052,-0.01342279184609652,-0.01064775511622429,0.007174823898822069,0.02137136459350586,-0.008137133903801441,-0.007178515661507845,0.003688947996124625,0.007938855327665806,-0.03092174977064133,-0.02001808770000935,-0.006297091953456402,-0.03802156820893288,-0.01028282754123211,0.01314937323331833,0.006409253925085068,-0.5,0.1,0.5,0.009,12558,252,-0.5475%,0.0015,1.02,0.1407,0.6589,1.0704%,1.4242%,43.5138%,-0.3996%,6
Lennar CEO Says 'We Are Optimistic That The Housing Market Has Found Firm Ground And Is Ready To Move Forward',2019-03-27,LEN,2019-03-27 16:20:00+00:00,LENNAR CORP,52708.0,52605710,0.03942866995930672,-0.03696535527706146,-0.04993222602644254,-0.053415878336094735,-0.03599761782320565,-0.016063443019552648,0.002893015747389649,-0.005435376097623457,0.0032290585804730654,0.0390886053462256,0.044986322182514416,0.06696713623071027,0.023681994951290974,0.08088709290477447,0.25960288887762406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,0.1,0.5,0.009,52708,252,3.9429%,-0.0004,0.838,0.783,0.1956,1.8991%,2.1206%,19.7993%,4.1944%,20
Lennar CEO Says 'We Are Optimistic That The Housing Market Has Found Firm Ground And Is Ready To Move Forward',2019-03-27,LEN,2019-03-27 16:20:00+00:00,LENNAR CORP,52708.0,52605710,0.03942866995930672,-0.03696535527706146,-0.04993222602644254,-0.053415878336094735,-0.03599761782320565,-0.016063443019552648,0.002893015747389649,-0.005435376097623457,0.0032290585804730654,0.0390886053462256,0.044986322182514416,0.06696713623071027,0.023681994951290974,0.08088709290477447,0.25960288887762406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,0.1,0.5,0.009,89731,252,3.1550%,-0.0005,0.85,0.7306,0.2278,1.8355%,2.0590%,20.5307%,3.4009%,20
Lennar Ceo Says Co. Expects 5 percent to 7 Percent Unit Growth For Next Year,2019-03-27,LEN,2019-03-27 16:19:00+00:00,LENNAR CORP,52708.0,52605710,0.03942866995930672,-0.03696535527706146,-0.04993222602644254,-0.053415878336094735,-0.03599761782320565,-0.016063443019552648,0.002893015747389649,-0.005435376097623457,0.0032290585804730654,0.0390886053462256,0.044986322182514416,0.06696713623071027,0.023681994951290974,0.08088709290477447,0.25960288887762406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,0.1,0.5,0.009,52708,252,3.9429%,-0.0004,0.838,0.783,0.1956,1.8991%,2.1206%,19.7993%,4.1944%,15
Lennar Ceo Says Co. Expects 5 percent to 7 Percent Unit Growth For Next Year,2019-03-27,LEN,2019-03-27 16:19:00+00:00,LENNAR CORP,52708.0,52605710,0.03942866995930672,-0.03696535527706146,-0.04993222602644254,-0.053415878336094735,-0.03599761782320565,-0.016063443019552648,0.002893015747389649,-0.005435376097623457,0.0032290585804730654,0.0390886053462256,0.044986322182514416,0.06696713623071027,0.023681994951290974,0.08088709290477447,0.25960288887762406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,0.1,0.5,0.009,89731,252,3.1550%,-0.0005,0.85,0.7306,0.2278,1.8355%,2.0590%,20.5307%,3.4009%,15
"Lennar CEO On Conference Call Says 'We Believe That As We Move Into Q2, Into Q3, That The Level Of Incentives Is Going To Start To Dissipate'",2019-03-27,LEN,2019-03-27 16:09:00+00:00,LENNAR CORP,52708.0,52605710,0.03942866995930672,-0.03696535527706146,-0.04993222602644254,-0.053415878336094735,-0.03599761782320565,-0.016063443019552648,0.002893015747389649,-0.005435376097623457,0.0032290585804730654,0.0390886053462256,0.044986322182514416,0.06696713623071027,0.023681994951290974,0.08088709290477447,0.25960288887762406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,0.1,0.5,0.009,52708,252,3.9429%,-0.0004,0.838,0.783,0.1956,1.8991%,2.1206%,19.7993%,4.1944%,27
"Lennar CEO On Conference Call Says 'We Believe That As We Move Into Q2, Into Q3, That The Level Of Incentives Is Going To Start To Dissipate'",2019-03-27,LEN,2019-03-27 16:09:00+00:00,LENNAR CORP,52708.0,52605710,0.03942866995930672,-0.03696535527706146,-0.04993222602644254,-0.053415878336094735,-0.03599761782320565,-0.016063443019552648,0.002893015747389649,-0.005435376097623457,0.0032290585804730654,0.0390886053462256,0.044986322182514416,0.06696713623071027,0.023681994951290974,0.08088709290477447,0.25960288887762406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,0.1,0.5,0.009,89731,252,3.1550%,-0.0005,0.85,0.7306,0.2278,1.8355%,2.0590%,20.5307%,3.4009%,27
From Lennar Q1 Earnings Conference Call; Co. Sees Q2 EPS $1.07-$1.20 vs $1.38 Est.,2019-03-27,LEN,2019-03-27 15:45:00+00:00,LENNAR CORP,52708.0,52605710,0.03942866995930672,-0.03696535527706146,-0.04993222602644254,-0.053415878336094735,-0.03599761782320565,-0.016063443019552648,0.002893015747389649,-0.005435376097623457,0.0032290585804730654,0.0390886053462256,0.044986322182514416,0.06696713623071027,0.023681994951290974,0.08088709290477447,0.25960288887762406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,0.1,0.5,0.009,52708,252,3.9429%,-0.0004,0.838,0.783,0.1956,1.8991%,2.1206%,19.7993%,4.1944%,14
From Lennar Q1 Earnings Conference Call; Co. Sees Q2 EPS $1.07-$1.20 vs $1.38 Est.,2019-03-27,LEN,2019-03-27 15:45:00+00:00,LENNAR CORP,52708.0,52605710,0.03942866995930672,-0.03696535527706146,-0.04993222602644254,-0.053415878336094735,-0.03599761782320565,-0.016063443019552648,0.002893015747389649,-0.005435376097623457,0.0032290585804730654,0.0390886053462256,0.044986322182514416,0.06696713623071027,0.023681994951290974,0.08088709290477447,0.25960288887762406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,0.1,0.5,0.009,89731,252,3.1550%,-0.0005,0.85,0.7306,0.2278,1.8355%,2.0590%,20.5307%,3.4009%,14
"From Lennar Q1 Earnings Conference Call: Sees Q2 New Orders 14K-14.3K, Deliveries 11.7K-12K Homes",2019-03-27,LEN,2019-03-27 15:41:00+00:00,LENNAR CORP,52708.0,52605710,0.03942866995930672,-0.03696535527706146,-0.04993222602644254,-0.053415878336094735,-0.03599761782320565,-0.016063443019552648,0.002893015747389649,-0.005435376097623457,0.0032290585804730654,0.0390886053462256,0.044986322182514416,0.06696713623071027,0.023681994951290974,0.08088709290477447,0.25960288887762406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,0.1,0.5,0.009,52708,252,3.9429%,-0.0004,0.838,0.783,0.1956,1.8991%,2.1206%,19.7993%,4.1944%,14
"From Lennar Q1 Earnings Conference Call: Sees Q2 New Orders 14K-14.3K, Deliveries 11.7K-12K Homes",2019-03-27,LEN,2019-03-27 15:41:00+00:00,LENNAR CORP,52708.0,52605710,0.03942866995930672,-0.03696535527706146,-0.04993222602644254,-0.053415878336094735,-0.03599761782320565,-0.016063443019552648,0.002893015747389649,-0.005435376097623457,0.0032290585804730654,0.0390886053462256,0.044986322182514416,0.06696713623071027,0.023681994951290974,0.08088709290477447,0.25960288887762406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,0.1,0.5,0.009,89731,252,3.1550%,-0.0005,0.85,0.7306,0.2278,1.8355%,2.0590%,20.5307%,3.4009%,14
"Lennar On Conference Call Says As A Result Of Strategic Transactions, Financial Services Headcount Has Been Reduced From About 3,200 At Year-End To About 1,700",2019-03-27,LEN,2019-03-27 15:35:00+00:00,LENNAR CORP,52708.0,52605710,0.03942866995930672,-0.03696535527706146,-0.04993222602644254,-0.053415878336094735,-0.03599761782320565,-0.016063443019552648,0.002893015747389649,-0.005435376097623457,0.0032290585804730654,0.0390886053462256,0.044986322182514416,0.06696713623071027,0.023681994951290974,0.08088709290477447,0.25960288887762406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,0.1,0.5,0.009,52708,252,3.9429%,-0.0004,0.838,0.783,0.1956,1.8991%,2.1206%,19.7993%,4.1944%,25
"Lennar On Conference Call Says As A Result Of Strategic Transactions, Financial Services Headcount Has Been Reduced From About 3,200 At Year-End To About 1,700",2019-03-27,LEN,2019-03-27 15:35:00+00:00,LENNAR CORP,52708.0,52605710,0.03942866995930672,-0.03696535527706146,-0.04993222602644254,-0.053415878336094735,-0.03599761782320565,-0.016063443019552648,0.002893015747389649,-0.005435376097623457,0.0032290585804730654,0.0390886053462256,0.044986322182514416,0.06696713623071027,0.023681994951290974,0.08088709290477447,0.25960288887762406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,0.1,0.5,0.009,89731,252,3.1550%,-0.0005,0.85,0.7306,0.2278,1.8355%,2.0590%,20.5307%,3.4009%,25
"Lennar On Conference Call Says The Industry Still Faces Headwinds Of Ongoing Labor Prices, Which Pressures Labor Costs, Along With Material Cost Pressures From Tariffs, Factory Labor Shortages, Stricter Energy Codes",2019-03-27,LEN,2019-03-27 15:27:00+00:00,LENNAR CORP,52708.0,52605710,0.03942866995930672,-0.03696535527706146,-0.04993222602644254,-0.053415878336094735,-0.03599761782320565,-0.016063443019552648,0.002893015747389649,-0.005435376097623457,0.0032290585804730654,0.0390886053462256,0.044986322182514416,0.06696713623071027,0.023681994951290974,0.08088709290477447,0.25960288887762406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,0.1,0.5,0.009,52708,252,3.9429%,-0.0004,0.838,0.783,0.1956,1.8991%,2.1206%,19.7993%,4.1944%,31
"Lennar On Conference Call Says The Industry Still Faces Headwinds Of Ongoing Labor Prices, Which Pressures Labor Costs, Along With Material Cost Pressures From Tariffs, Factory Labor Shortages, Stricter Energy Codes",2019-03-27,LEN,2019-03-27 15:27:00+00:00,LENNAR CORP,52708.0,52605710,0.03942866995930672,-0.03696535527706146,-0.04993222602644254,-0.053415878336094735,-0.03599761782320565,-0.016063443019552648,0.002893015747389649,-0.005435376097623457,0.0032290585804730654,0.0390886053462256,0.044986322182514416,0.06696713623071027,0.023681994951290974,0.08088709290477447,0.25960288887762406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,0.1,0.5,0.009,89731,252,3.1550%,-0.0005,0.85,0.7306,0.2278,1.8355%,2.0590%,20.5307%,3.4009%,31
"Lennar On Conference Call Says Q1 Deliveries Were Hit By Adverse Weather Conditions; These Deliveries Will Shift Into Q2, And Some Q2 Deliveries Will Shift Into Q3",2019-03-27,LEN,2019-03-27 15:19:00+00:00,LENNAR CORP,52708.0,52605710,0.03942866995930672,-0.03696535527706146,-0.04993222602644254,-0.053415878336094735,-0.03599761782320565,-0.016063443019552648,0.002893015747389649,-0.005435376097623457,0.0032290585804730654,0.0390886053462256,0.044986322182514416,0.06696713623071027,0.023681994951290974,0.08088709290477447,0.25960288887762406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,0.1,0.5,0.009,52708,252,3.9429%,-0.0004,0.838,0.783,0.1956,1.8991%,2.1206%,19.7993%,4.1944%,27
"Lennar On Conference Call Says Q1 Deliveries Were Hit By Adverse Weather Conditions; These Deliveries Will Shift Into Q2, And Some Q2 Deliveries Will Shift Into Q3",2019-03-27,LEN,2019-03-27 15:19:00+00:00,LENNAR CORP,52708.0,52605710,0.03942866995930672,-0.03696535527706146,-0.04993222602644254,-0.053415878336094735,-0.03599761782320565,-0.016063443019552648,0.002893015747389649,-0.005435376097623457,0.0032290585804730654,0.0390886053462256,0.044986322182514416,0.06696713623071027,0.023681994951290974,0.08088709290477447,0.25960288887762406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,0.1,0.5,0.009,89731,252,3.1550%,-0.0005,0.85,0.7306,0.2278,1.8355%,2.0590%,20.5307%,3.4009%,27
"Lennar On Conference Call Says Co. Sees 2019 Deliveries Of Between 50,000 And 51,000 Homes",2019-03-27,LEN,2019-03-27 15:18:00+00:00,LENNAR CORP,52708.0,52605710,0.03942866995930672,-0.03696535527706146,-0.04993222602644254,-0.053415878336094735,-0.03599761782320565,-0.016063443019552648,0.002893015747389649,-0.005435376097623457,0.0032290585804730654,0.0390886053462256,0.044986322182514416,0.06696713623071027,0.023681994951290974,0.08088709290477447,0.25960288887762406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,0.1,0.5,0.009,52708,252,3.9429%,-0.0004,0.838,0.783,0.1956,1.8991%,2.1206%,19.7993%,4.1944%,15
"Lennar On Conference Call Says Co. Sees 2019 Deliveries Of Between 50,000 And 51,000 Homes",2019-03-27,LEN,2019-03-27 15:18:00+00:00,LENNAR CORP,52708.0,52605710,0.03942866995930672,-0.03696535527706146,-0.04993222602644254,-0.053415878336094735,-0.03599761782320565,-0.016063443019552648,0.002893015747389649,-0.005435376097623457,0.0032290585804730654,0.0390886053462256,0.044986322182514416,0.06696713623071027,0.023681994951290974,0.08088709290477447,0.25960288887762406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,0.1,0.5,0.009,89731,252,3.1550%,-0.0005,0.85,0.7306,0.2278,1.8355%,2.0590%,20.5307%,3.4009%,15
Lennar shares are trading higher after the company said it sees the housing market improving.,2019-03-27,LEN,2019-03-27 13:21:00+00:00,LENNAR CORP,52708.0,52605710,0.03942866995930672,-0.03696535527706146,-0.04993222602644254,-0.053415878336094735,-0.03599761782320565,-0.016063443019552648,0.002893015747389649,-0.005435376097623457,0.0032290585804730654,0.0390886053462256,0.044986322182514416,0.06696713623071027,0.023681994951290974,0.08088709290477447,0.25960288887762406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,0.1,0.5,0.009,52708,252,3.9429%,-0.0004,0.838,0.783,0.1956,1.8991%,2.1206%,19.7993%,4.1944%,15
Lennar shares are trading higher after the company said it sees the housing market improving.,2019-03-27,LEN,2019-03-27 13:21:00+00:00,LENNAR CORP,52708.0,52605710,0.03942866995930672,-0.03696535527706146,-0.04993222602644254,-0.053415878336094735,-0.03599761782320565,-0.016063443019552648,0.002893015747389649,-0.005435376097623457,0.0032290585804730654,0.0390886053462256,0.044986322182514416,0.06696713623071027,0.023681994951290974,0.08088709290477447,0.25960288887762406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,0.1,0.5,0.009,89731,252,3.1550%,-0.0005,0.85,0.7306,0.2278,1.8355%,2.0590%,20.5307%,3.4009%,15
"Lennar Q1 EPS $0.74 Misses $0.76 Estimate, Sales $3.868B Miss $4.11B Estimate",2019-03-27,LEN,2019-03-27 10:06:00+00:00,LENNAR CORP,52708.0,52605710,0.03942866995930672,-0.03696535527706146,-0.04993222602644254,-0.053415878336094735,-0.03599761782320565,-0.016063443019552648,0.002893015747389649,-0.005435376097623457,0.0032290585804730654,0.0390886053462256,0.044986322182514416,0.06696713623071027,0.023681994951290974,0.08088709290477447,0.25960288887762406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,0.1,0.5,0.009,52708,252,3.9429%,-0.0004,0.838,0.783,0.1956,1.8991%,2.1206%,19.7993%,4.1944%,12
