"","headline","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3","headline.type"
"9773","Boot Barn Holdings shares are trading higher after it was announced that the company would replace PS Business Parks in the S&P SmallCap 600.",0.6,0.8,8104,"BOOT BARN HOLDINGS INC",8,"the announcement that boot barn holdings will replace ps business parks in the s&p smallcap 600 is likely to increase the stock price because inclusion in a major index often leads to increased visibility and demand from index funds and investors.",165,75,2,"2019-04-05",14953,4.42567393183708,-0.0647054577711969,-1.68230488283275,-6.63215543420401,0.680274702608585,0.338984327151293,-1.95428994299767,"increase"
"9774","B.O.S Secures Bank Financing For Acquisition Of Imdecol Ltd.",0.6,0.8,8112,"B O S BETTER ONLINE SOLNS LTD",8,"securing bank financing for an acquisition typically signals growth and expansion, which is generally viewed positively by investors and can lead to an increase in stock price.",156,60,2,"2019-04-22",83486,2.37153917551041,0.386100029572845,0.386100113070475,0.772200040957349,0.796812027692795,-2.31660014068645,-5.24344943453255,"increase"
"9775","B.O.S Receives  $350K Follow-On Order From Israeli Leading Retail Fashion Chain",0.6,0.8,8120,"B O S BETTER ONLINE SOLNS LTD",8,"the news of b.o.s receiving a $350k follow-on order from a leading retail fashion chain is likely to be perceived positively by investors, as it indicates continued business and revenue growth.",160,68,2,"2019-04-17",83486,-3.08880023658276,0.796812027692795,3.98405998082521,1.99202998797792,-2.99626067280769,-4.42804875503875,-3.35821455066534,"increase"
"9776","BP CFO Gilvary Says 2019 Oil Demand Growth to Remain Relatively Robust, Supply Growth to Be Modest",0.6,0.8,8128,"B P PLC",8,"the news suggests that oil demand growth will remain robust while supply growth will be modest, which is likely to be positive for bp's stock price as it implies higher oil prices and potentially higher revenues for bp.",154,80,2,"2019-04-30",29890,1.65039300918579,-1.48638859391212,-3.45300345515868,-3.58215640367932,-0.669593410566449,-2.13830449459717,-2.51529706968716,"increase"
"9777","BP Agrees to Three-year Framework Crude Oil Deal with China's Shandong Tianhong Chemicals",0.6,0.8,8136,"B P PLC",8,"the long-term crude oil deal with china's shandong tianhong chemicals is likely to be perceived positively by the market, indicating revenue stability and strategic growth.",148,305,2,"2019-04-18",29890,-0.515462923794985,1.46429724991322,-2.43297594035894,-2.95110972066891,0.314746843650937,-0.111930221327083,-0.111930221327083,"increase"
"9778","BP And Schneider Electric Sign Five-Year, Global Frame Agreement Under Terms Of Agreement, Schneider Electric Will Provide Full-Scope Design And Engineering Services",0.5,0.8,8152,"B P PLC",8,"the strategic partnership with schneider electric is likely to be viewed positively by investors, suggesting future operational improvements and potential cost efficiencies for bp.",157,279,2,"2019-04-15",29890,0,-0.425338326022029,0.783528805381595,-2.10431756807841,-0.445733824744821,-0.8214980864239,-0.711276945148975,"increase"
"9779","Popular Q1 EPS $1.69 Up From $0.89 YoY",0.8,0.9,8160,"POPULAR INC",8,"the significant yoy increase in eps from $0.89 to $1.69 indicates strong financial performance, likely boosting investor confidence and increasing the stock price.",146,376,2,"2019-04-18",16505,2.97370683401823,-1.44391562789679,0.528260746158726,3.32804980960284,-1.64080280810595,1.21123110628156,0.841109726407696,"increase"
"9780","BP Prudhoe Bay Royalty Trust shares are trading lower after the company cut its dividend from $1 to $0.35 per share and announced actual average daily production for the quarter of 77,371 BBLS.",0.7,0.9,8168,"B P PRUDHOE BAY ROYALTY TRUST",8,"the significant cut in the dividend from $1 to $0.35 per share and the announcement of lower-than-expected average daily production are likely to negatively impact investor sentiment, leading to a decrease in the stock price.",191,75,0,"2019-04-08",75622,-13.8980597257614,0.425896001979709,-11.0522680000089,-4.72979438058494,-0.764188822358847,-0.691910538973184,-1.15983939153039,"decrease"
"9781","Bio-Path shares are trading higher after the company withdrew its S-1 registration form, indicating it will not dilute shares.",0.6,0.8,8184,"BIO PATH HOLDINGS INC",8,"the withdrawal of the s-1 registration form indicates that the company will not dilute shares, which is generally perceived positively by investors as it maintains the value of existing shares.",158,64,2,"2019-04-15",14536,32.523962855339,0.337510579265654,-12.9701088008981,-15.4291171102489,-3.92879843711853,0.449291935245166,1.03292341730974,"increase"
"9782","Bio-Path Presented Preclinical Data For BP1003 At AACR Meeting",0.4,0.7,8200,"BIO PATH HOLDINGS INC",8,"the presentation of preclinical data for bp1003 at the aacr meeting is a positive development, indicating progress in the company's r&d pipeline, but the impact is moderate as it is still in the preclinical stage.",149,428,2,"2019-04-03",14536,-2.69309282302856,-3.18537205457687,-18.6422967399971,5.58746500014695,-2.04081553965807,-3.48209463533395,6.95652588850146,"increase"
"9783","Broadridge To Acquire TD Ameritrade Retirement Plan Custody And Trust Assets; Terms Not Disclosed",0.5,0.7,8208,"BROADRIDGE FINANCIAL SOLUTNS INC",8,"the acquisition aligns with broadridge's growth strategy and adds valuable assets, but the undisclosed terms introduce some uncertainty.",167,273,2,"2019-04-17",91849,0.662251655012369,-1.06140272691846,2.68420826679634,2.63157884275556,0.711430050432682,1.57861885865616,2.67452119975575,"increase"
"9784","Broadridge Financial Soln Option Alert: Jun 21 $120 Calls Sweep (44) near the Ask: 1217 @ $0.893 vs 82 OI; Earnings 5/7 Before Open [est] Ref=$107.5",0.5,0.7,8216,"BROADRIDGE FINANCIAL SOLUTNS INC",8,"the option alert indicates a significant purchase of call options near the ask price, suggesting bullish sentiment among investors ahead of the earnings report.",198,443,2,"2019-04-04",91849,-0.241637672297656,1.70486476272345,2.75759899376775,5.0773287675848,2.30081584304571,2.48595162273659,3.77085147667433,"increase"
"9785","Deutsche Bank Upgrades Bruker To Buy",0.6,0.8,8256,"BRUKER CORP",8,"an upgrade from a reputable financial institution like deutsche bank typically signals positive sentiment and confidence in the company's future performance, which is likely to increase the stock price.",144,70,2,"2019-04-12",88504,1.27909947186708,-0.0757736270315945,-4.26875125931399,-3.38469355398425,0.205080327577889,1.13841813021003,0.669581029770927,"increase"
"9786","Bruker Announces Acquisition Of RAVE; Terms Not Disclosed",0.3,0.6,8272,"BRUKER CORP",8,"the acquisition of rave by bruker corp could be positive or negative depending on the undisclosed terms and market perception of the strategic fit and financial impact.",147,370,1,"2019-04-03",88504,1.24578131362796,-1.76877379417419,-9.0592089385666e-09,-2.15329455672724,-0.874711014330387,0.234131513331759,0.495562392150983,"uncertain"
"9787","Brown & Brown Q1 EPS $0.41 Beats $0.36 Estimate",0.6,0.8,8280,"BROWN & BROWN INC",8,"the news that brown & brown's q1 eps of $0.41 beats the $0.36 estimate is likely to increase the stock price because it indicates better-than-expected financial performance, which is generally viewed positively by investors.",152,77,2,"2019-04-22",63467,-0.196269107982516,3.47426906228065,3.4087153116598,6.39134338973981,0.526142213493586,-0.520663317546088,-0.3585417082691,"increase"
"9788","Brown & Brown Announces the Asset Acquisition of ALMEA Insurance, Terms Not Disclosed",0.3,0.7,8288,"BROWN & BROWN INC",8,"acquisitions are generally seen as positive, but the lack of disclosed terms introduces some uncertainty.",152,358,2,"2019-04-15",63467,0.557194603607059,0.162970134988427,2.90091078075951,3.48761324130353,0.792863499373198,1.80180497635796,2.72727097124688,"increase"
"9789","Brixmor Property Group Q1 EPS $0.41 Beats $0.2 Estimate, Sales $291.14M Miss $292.63M Estimate",0.6,0.8,8296,"BRIXMOR PROPERTY GROUP INC",8,"the significant beat on eps ($0.41 vs. $0.20) is likely to outweigh the slight miss on sales ($291.14m vs. $292.63m), leading to an increase in stock price.",170,327,2,"2019-04-29",14181,-1.55123984441161,0.619013514369726,2.30725849524276,2.2509825722888,1.12044177949429,1.00726578918302,2.26628684884038,"increase"
"9790","Bassett Furniture Industries Reports Q1 Consolidated Sales $120.8M vs $110.3M In Same Qtr. Last Year, Operating Income $900K vs $2.1M Year Over Year",0.3,0.6,8304,"BASSETT FURNITURE INDUSTRIES INC",8,"while the increase in consolidated sales is positive, the significant decrease in operating income may offset the positive sentiment, leading to an uncertain impact on the stock price.",187,71,1,"2019-04-04",17137,2.65380293130875,1.46886007860303,5.46416160553631,-0.881313566722863,1.71779561787844,-2.24056120100516,1.03595407619079,"uncertain"
"9791","Sierra Q1 EPS $0.58 Beats $0.52 Estimate",0.6,0.8,8312,"SIERRA BANCORP",8,"sierra bancorp's q1 eps of $0.58 beats the $0.52 estimate, which is likely to positively impact the stock price as it indicates better-than-expected company performance.",151,340,2,"2019-04-22",87014,2.20858491957188,2.64105591922998,7.2028858947466,10.9974721367452,-1.09222717583179,-0.407325772710698,-0.407325772710698,"increase"
"9792","Canaccord Maintains Buy, $43 Tgt On Boston Scientific As Firm Would Buy Stock Ahead Of Near-Term Events Like The HRS Meeting In May, Digestive Disease Week Update In Mid May, EuroPCR In Late May, Close Of BTG Acquisition In Mid '19, Analyst Day In June",0.6,0.8,8320,"BOSTON SCIENTIFIC CORP",8,"the news highlights several positive near-term events and milestones for boston scientific, including upcoming meetings, updates, and the closing of an acquisition, which are likely to boost investor confidence and increase the stock price.",200,70,2,"2019-04-25",77605,4.20429371297359,1.21852355077863,-0.108315529244074,0.379093945449282,-1.25383334234357,1.46005808591481,0.939897439837689,"increase"
"9793","From Boston Scientific Corp Conference Call; Co. Says Mesh Market Withdrawal Represents A 30 Basis Point Drag To Q1 And FY19 Organic Growth; Says Peripheral Interventions Business Felt Impact Of Paclitaxel-Related Concerns In Second Half Of Q1",0.6,0.8,8328,"BOSTON SCIENTIFIC CORP",8,"the news indicates a negative impact on boston scientific corp's growth due to the mesh market withdrawal and concerns in the peripheral interventions business, which is likely to decrease investor confidence and lead to a drop in stock price.",191,74,0,"2019-04-24",77605,-1.25383334234357,4.20429371297359,2.65237709113832,3.55531075667816,2.74835117161274,2.22158576523452,2.80721723713397,"decrease"
"9794","Boston Scientific Narrows, Raises Low End Of FY19 Adj. EPS Guidance From $1.53-$1.58 To $1.54-$1.58 vs $1.56 Estimate, Sales Growth From 7-9% Year Over Year To 7-8%",0.3,0.7,8344,"BOSTON SCIENTIFIC CORP",8,"the slight increase in the lower end of the eps guidance is a positive signal, outweighing the minor reduction in the upper end of the sales growth range.",196,373,2,"2019-04-24",77605,-1.25383334234357,4.20429371297359,2.65237709113832,3.55531075667816,2.74835117161274,2.22158576523452,2.80721723713397,"increase"
"9795","Boston Scientific Q1 Adj. EPS $0.35 Misses $0.36 Estimate, Sales $2.493B Miss $2.54B Estimate",0.4,0.8,8352,"BOSTON SCIENTIFIC CORP",8,"both eps and sales missed estimates, indicating underperformance, which is likely to lead to a decrease in stock price.",172,385,0,"2019-04-24",77605,-1.25383334234357,4.20429371297359,2.65237709113832,3.55531075667816,2.74835117161274,2.22158576523452,2.80721723713397,"decrease"
"9796","Boston Scientific shares are trading lower after the FDA ordered manufacturers of urogynecologic surgical mesh implants to stop selling their products. Shares are also down with the overall medical device sector.",0.7,0.9,8360,"BOSTON SCIENTIFIC CORP",8,"the fda ordering manufacturers to stop selling urogynecologic surgical mesh implants is a significant regulatory action that negatively impacts boston scientific's product line, leading to a decrease in stock price.",175,67,0,"2019-04-17",77605,-3.48354540765285,0.572903919965029,5.78630878350632,5.67172578327968,-4.33748513460159,-4.13464451315442,-4.6149790902335,"decrease"
"9797","Canaccord Genuity Maintains Buy on Boston Scientific, Lowers Price Target to $43",0.4,0.7,8368,"BOSTON SCIENTIFIC CORP",8,"while the 'buy' rating is positive, the lowered price target suggests reduced future growth expectations, likely leading to a decrease in stock price.",159,68,0,"2019-04-17",77605,-3.48354540765285,0.572903919965029,5.78630878350632,5.67172578327968,-4.33748513460159,-4.13464451315442,-4.6149790902335,"decrease"
"9798","Boston Scientific Responds To FDA Decision On Premarket Approval Applications: Says Is Disappointed, Will Work Closely With FDA To Understand Direction, Determine Next Steps",0.6,0.8,8392,"BOSTON SCIENTIFIC CORP",8,"the news indicates that boston scientific is disappointed with the fda's decision on their premarket approval applications, which is likely to be perceived negatively by investors, leading to a decrease in stock price.",171,78,0,"2019-04-16",77605,-4.33748513460159,-3.48354540765285,-2.01824603966269,0.580599555876815,0.212037726305425,-0.290075957152447,-1.43378317078461,"decrease"
"9799","Boston Scientific shares are trading lower after the FDA ordered manufacturers of urogynecologic surgical mesh implants to stop selling their products, as they have not demonstrated reasonable assurance of safety and effectiveness.",0.7,0.9,8400,"BOSTON SCIENTIFIC CORP",8,"the fda's order to stop selling urogynecologic surgical mesh implants due to safety and effectiveness concerns is likely to negatively impact boston scientific's stock price as it directly affects their product offerings and could lead to financial and reputational damage.",176,78,0,"2019-04-16",77605,-4.33748513460159,-3.48354540765285,-2.01824603966269,0.580599555876815,0.212037726305425,-0.290075957152447,-1.43378317078461,"decrease"
"9800","FDA Determined Boston Scientific, Coloplast Have Not Showed Reasonable Assurance Of Safety, Effectiveness For Devices",0.7,0.9,8408,"BOSTON SCIENTIFIC CORP",8,"the fda's determination that boston scientific has not shown reasonable assurance of safety and effectiveness for its devices is likely to negatively impact investor confidence, leading to a decrease in stock price.",162,66,0,"2019-04-16",77605,-4.33748513460159,-3.48354540765285,-2.01824603966269,0.580599555876815,0.212037726305425,-0.290075957152447,-1.43378317078461,"decrease"
