custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num
16061,EDWARDS LIFESCIENCES CORP,Edwards Lifesciences Recommends Shareholders Reject Offer By TRC Cap,8,decrease,0.7,0.6,"the recommendation for shareholders to reject an offer suggests potential instability or dissatisfaction with the company's current valuation, which may lead to negative sentiment among investors.",0.0
16062,ISHARES TRUST,UK's Tory Party 1922 Committee To Set Out Plan For Electing New Leader Tomorrow,0,uncertain,0.6,0.3,,1.0
16063,ISHARES TRUST,UK's Tory Party 1922 Committee To Set Out Plan For Electing New Leader Tomorrow,2,uncertain,0.6,0.3,,1.0
16064,ISHARES TRUST,UK's Tory Party 1922 Committee To Set Out Plan For Electing New Leader Tomorrow,3,uncertain,0.6,0.3,,1.0
16065,ISHARES TRUST,UK's Tory Party 1922 Committee To Set Out Plan For Electing New Leader Tomorrow,4,uncertain,0.7,0.3,,1.0
16066,ISHARES TRUST,UK's Tory Party 1922 Committee To Set Out Plan For Electing New Leader Tomorrow,5,uncertain,0.6,0.3,,1.0
16067,ISHARES TRUST,UK's Tory Party 1922 Committee To Set Out Plan For Electing New Leader Tomorrow,6,uncertain,0.7,0.2,"the news about the tory party's leadership election may create uncertainty in the political landscape, which could affect investor sentiment towards ishares trust, but the direct impact is unclear.",1.0
16068,ISHARES TRUST,UK's Tory Party 1922 Committee To Set Out Plan For Electing New Leader Tomorrow,7,uncertain,0.6,0.2,"the news about the tory party's leadership election may create uncertainty in the political landscape, which could affect investor sentiment towards ishares trust, but the direct impact is unclear without further context on how it relates to market conditions.",1.0
16069,ISHARES TRUST,UK's Tory Party 1922 Committee To Set Out Plan For Electing New Leader Tomorrow,8,uncertain,0.6,0.3,"the news about the tory party's 1922 committee planning to elect a new leader introduces political uncertainty, which could affect investor sentiment towards ishares trust, but the specific impact on the trust is unclear.",1.0
1607,ISHARES TRUST,Boris Johnson Makes PM Campaign Official As Trump Arrives In The UK,1,uncertain,0.6,0.2,,1.0
16070,ISHARES TRUST,"'....Fake News will be working hard to find them. Great love all around. Also, big Trade Deal is possible once U.K. gets rid of the shackles. Already starting to talk!' -Trump Tweets",0,uncertain,0.6,0.3,,1.0
16071,ISHARES TRUST,"'....Fake News will be working hard to find them. Great love all around. Also, big Trade Deal is possible once U.K. gets rid of the shackles. Already starting to talk!' -Trump Tweets",2,uncertain,0.6,0.3,,1.0
16072,ISHARES TRUST,"'....Fake News will be working hard to find them. Great love all around. Also, big Trade Deal is possible once U.K. gets rid of the shackles. Already starting to talk!' -Trump Tweets",3,uncertain,0.6,0.3,,1.0
16073,ISHARES TRUST,"'....Fake News will be working hard to find them. Great love all around. Also, big Trade Deal is possible once U.K. gets rid of the shackles. Already starting to talk!' -Trump Tweets",4,uncertain,0.6,0.3,,1.0
16074,ISHARES TRUST,"'....Fake News will be working hard to find them. Great love all around. Also, big Trade Deal is possible once U.K. gets rid of the shackles. Already starting to talk!' -Trump Tweets",5,uncertain,0.6,0.3,,1.0
16075,ISHARES TRUST,"'....Fake News will be working hard to find them. Great love all around. Also, big Trade Deal is possible once U.K. gets rid of the shackles. Already starting to talk!' -Trump Tweets",6,uncertain,0.6,0.3,"the tweet suggests potential positive developments regarding trade, but the vague nature of the statements and the mention of 'fake news' creates ambiguity about the actual impact on investor sentiment towards ishares trust.",1.0
16076,ISHARES TRUST,"'....Fake News will be working hard to find them. Great love all around. Also, big Trade Deal is possible once U.K. gets rid of the shackles. Already starting to talk!' -Trump Tweets",7,uncertain,0.6,0.3,"the tweet suggests potential positive developments regarding trade, but the vague nature of the statements and the mention of 'fake news' creates ambiguity about the actual impact on investor sentiment towards ishares trust.",1.0
16077,ISHARES TRUST,"'....Fake News will be working hard to find them. Great love all around. Also, big Trade Deal is possible once U.K. gets rid of the shackles. Already starting to talk!' -Trump Tweets",8,uncertain,0.6,0.3,"the tweet mentions a potential trade deal which could positively impact investor sentiment, but the reference to 'fake news' introduces ambiguity that may lead to uncertainty among investors.",1.0
16078,ISHARES TRUST,Boris Johnson Makes PM Campaign Official As Trump Arrives In The UK,0,uncertain,0.6,0.2,,1.0
16079,ISHARES TRUST,Boris Johnson Makes PM Campaign Official As Trump Arrives In The UK,2,uncertain,0.5,0.2,,1.0
1608,ISHARES TRUST,"As Brexit Woes Continue, Trading Sterling Is Painful",1,decrease,0.7,0.5,,0.0
16080,ISHARES TRUST,Boris Johnson Makes PM Campaign Official As Trump Arrives In The UK,3,uncertain,0.6,0.3,,1.0
16081,ISHARES TRUST,Boris Johnson Makes PM Campaign Official As Trump Arrives In The UK,4,uncertain,0.6,0.3,,1.0
16082,ISHARES TRUST,Boris Johnson Makes PM Campaign Official As Trump Arrives In The UK,5,uncertain,0.6,0.3,,1.0
16083,ISHARES TRUST,Boris Johnson Makes PM Campaign Official As Trump Arrives In The UK,6,uncertain,0.6,0.2,"the news about boris johnson's campaign and trump's arrival may create political volatility, leading to mixed investor sentiment regarding ishares trust, as political events can influence market stability and investor confidence.",1.0
16084,ISHARES TRUST,Boris Johnson Makes PM Campaign Official As Trump Arrives In The UK,7,uncertain,0.6,0.3,"the news about boris johnson's campaign and trump's arrival may create political volatility, leading to mixed investor sentiment regarding ishares trust, as political events can influence market stability and investor confidence.",1.0
16085,ISHARES TRUST,Boris Johnson Makes PM Campaign Official As Trump Arrives In The UK,8,uncertain,0.6,0.2,"the news about boris johnson's campaign and trump's arrival may create political volatility, leading to mixed investor sentiment regarding ishares trust.",1.0
16086,ISHARES TRUST,"As Brexit Woes Continue, Trading Sterling Is Painful",0,decrease,0.8,0.7,,0.0
16087,ISHARES TRUST,"As Brexit Woes Continue, Trading Sterling Is Painful",2,decrease,0.8,0.6,,0.0
16088,ISHARES TRUST,"As Brexit Woes Continue, Trading Sterling Is Painful",3,decrease,0.75,0.6,,0.0
16089,ISHARES TRUST,"As Brexit Woes Continue, Trading Sterling Is Painful",4,decrease,0.75,0.6,,0.0
1609,ISHARES TRUST,Boris Johnson Launched Campaign for UK PM,1,uncertain,0.6,0.3,,1.0
16090,ISHARES TRUST,"As Brexit Woes Continue, Trading Sterling Is Painful",5,decrease,0.75,0.6,,0.0
16091,ISHARES TRUST,"As Brexit Woes Continue, Trading Sterling Is Painful",6,decrease,0.8,0.7,"the ongoing brexit issues and the associated difficulties in trading sterling are likely to create uncertainty and negative sentiment among investors regarding ishares trust, particularly if it is exposed to uk assets.",0.0
16092,ISHARES TRUST,"As Brexit Woes Continue, Trading Sterling Is Painful",7,decrease,0.8,0.7,"the ongoing brexit issues and the associated difficulties in trading sterling are likely to create uncertainty and risk aversion among investors, negatively impacting sentiment towards ishares trust, particularly if it has exposure to uk assets.",0.0
16093,ISHARES TRUST,"As Brexit Woes Continue, Trading Sterling Is Painful",8,decrease,0.7,0.6,"the ongoing brexit issues and the associated difficulties in trading sterling may lead to decreased investor confidence in ishares trust, particularly if it holds significant uk assets.",0.0
16094,ISHARES TRUST,Boris Johnson Launched Campaign for UK PM,0,uncertain,0.6,0.3,,1.0
16095,ISHARES TRUST,Boris Johnson Launched Campaign for UK PM,2,uncertain,0.6,0.3,,1.0
16096,ISHARES TRUST,Boris Johnson Launched Campaign for UK PM,3,uncertain,0.6,0.3,,1.0
16097,ISHARES TRUST,Boris Johnson Launched Campaign for UK PM,4,uncertain,0.6,0.3,,1.0
16098,ISHARES TRUST,Boris Johnson Launched Campaign for UK PM,5,uncertain,0.6,0.3,,1.0
16099,ISHARES TRUST,Boris Johnson Launched Campaign for UK PM,6,uncertain,0.6,0.3,boris johnson's campaign for uk pm could lead to mixed investor sentiment depending on perceptions of his policies and their potential impact on the economy.,1.0
161,ZOETIS INC,"Barclays Initiates Coverage On Zoetis with Overweight Rating, Announces $120 Price Target",1,increase,0.8,0.5,,2.0
1610,ISHARES INC,"Trump Tweets: 'As a sign of good faith, Mexico should immediately stop the flow of people and drugs through their country and to our Southern Border. They can do it if they want!'",1,decrease,0.7,0.5,,0.0
16100,ISHARES TRUST,Boris Johnson Launched Campaign for UK PM,7,uncertain,0.6,0.3,"boris johnson's campaign for uk pm may create mixed investor sentiment due to potential political instability, impacting market confidence in ishares trust.",1.0
16101,ISHARES TRUST,Boris Johnson Launched Campaign for UK PM,8,uncertain,0.6,0.3,"boris johnson's campaign for uk pm may create political volatility, which could lead to mixed investor sentiment regarding ishares trust, depending on how investors perceive the potential impact on the uk economy.",1.0
16102,ISHARES INC,"Trump Tweets: 'As a sign of good faith, Mexico should immediately stop the flow of people and drugs through their country and to our Southern Border. They can do it if they want!'",0,uncertain,0.6,0.3,,1.0
16103,ISHARES INC,"Trump Tweets: 'As a sign of good faith, Mexico should immediately stop the flow of people and drugs through their country and to our Southern Border. They can do it if they want!'",2,uncertain,0.6,0.3,,1.0
16104,ISHARES INC,"Trump Tweets: 'As a sign of good faith, Mexico should immediately stop the flow of people and drugs through their country and to our Southern Border. They can do it if they want!'",3,uncertain,0.6,0.3,,1.0
16105,ISHARES INC,"Trump Tweets: 'As a sign of good faith, Mexico should immediately stop the flow of people and drugs through their country and to our Southern Border. They can do it if they want!'",4,uncertain,0.6,0.3,,1.0
16106,ISHARES INC,"Trump Tweets: 'As a sign of good faith, Mexico should immediately stop the flow of people and drugs through their country and to our Southern Border. They can do it if they want!'",5,uncertain,0.6,0.3,,1.0
16107,ISHARES INC,"Trump Tweets: 'As a sign of good faith, Mexico should immediately stop the flow of people and drugs through their country and to our Southern Border. They can do it if they want!'",6,uncertain,0.6,0.2,"the tweet reflects political tensions that could impact trade and economic relations, leading to mixed investor sentiment about ishares inc, particularly if it affects sectors related to trade and border policies.",1.0
16108,ISHARES INC,"Trump Tweets: 'As a sign of good faith, Mexico should immediately stop the flow of people and drugs through their country and to our Southern Border. They can do it if they want!'",7,uncertain,0.6,0.3,"the tweet reflects political tensions and immigration issues that could impact market sentiment, but the direct effect on ishares inc is unclear without additional context on how these factors influence the broader market or specific sectors.",1.0
16109,ISHARES INC,"Trump Tweets: 'As a sign of good faith, Mexico should immediately stop the flow of people and drugs through their country and to our Southern Border. They can do it if they want!'",8,uncertain,0.6,0.3,"the tweet reflects political tensions that could impact trade and economic relations, leading to mixed investor sentiment about ishares inc.",1.0
1611,ISHARES INC,Mexico's Foreign Secretary Ebrard Says Mexican Pres Obrador Will Decide In Coming Days If He Will Attend G20,1,uncertain,0.6,0.2,,1.0
16110,ISHARES INC,Mexico's Foreign Secretary Ebrard Says Mexican Pres Obrador Will Decide In Coming Days If He Will Attend G20,0,uncertain,0.6,0.3,,1.0
16111,ISHARES INC,Mexico's Foreign Secretary Ebrard Says Mexican Pres Obrador Will Decide In Coming Days If He Will Attend G20,2,uncertain,0.6,0.3,,1.0
16112,ISHARES INC,Mexico's Foreign Secretary Ebrard Says Mexican Pres Obrador Will Decide In Coming Days If He Will Attend G20,3,uncertain,0.6,0.3,,1.0
16113,ISHARES INC,Mexico's Foreign Secretary Ebrard Says Mexican Pres Obrador Will Decide In Coming Days If He Will Attend G20,4,uncertain,0.6,0.3,,1.0
16114,ISHARES INC,Mexico's Foreign Secretary Ebrard Says Mexican Pres Obrador Will Decide In Coming Days If He Will Attend G20,5,uncertain,0.6,0.3,,1.0
16115,ISHARES INC,Mexico's Foreign Secretary Ebrard Says Mexican Pres Obrador Will Decide In Coming Days If He Will Attend G20,6,uncertain,0.6,0.3,"the decision of president obrador to attend the g20 could have mixed implications for investor sentiment, depending on the outcomes of the summit and mexico's economic policies discussed there.",1.0
16116,ISHARES INC,Mexico's Foreign Secretary Ebrard Says Mexican Pres Obrador Will Decide In Coming Days If He Will Attend G20,7,uncertain,0.6,0.2,"the decision of whether mexican president obrador will attend the g20 could have mixed implications for investor sentiment, depending on the outcomes of the summit and its impact on mexico's economic policies.",1.0
16117,ISHARES INC,Mexico's Foreign Secretary Ebrard Says Mexican Pres Obrador Will Decide In Coming Days If He Will Attend G20,8,uncertain,0.6,0.2,"the decision of whether mexican president obrador will attend the g20 could impact investor sentiment, but the lack of immediate economic implications makes the overall effect uncertain.",1.0
16118,ISHARES INC,"Mexico's Foreign Secretary Ebrard Says Mexican Officials Will Meet With US Trade Rep Lighthizer, Acting US Homeland Security Secretary McAllenan This Week",0,uncertain,0.6,0.3,,1.0
16119,ISHARES INC,"Mexico's Foreign Secretary Ebrard Says Mexican Officials Will Meet With US Trade Rep Lighthizer, Acting US Homeland Security Secretary McAllenan This Week",2,uncertain,0.6,0.3,,1.0
1612,ISHARES INC,"Mexico's Foreign Secretary Ebrard Says Mexican Officials Will Meet With US Trade Rep Lighthizer, Acting US Homeland Security Secretary McAllenan This Week",1,uncertain,0.6,0.3,,1.0
16120,ISHARES INC,"Mexico's Foreign Secretary Ebrard Says Mexican Officials Will Meet With US Trade Rep Lighthizer, Acting US Homeland Security Secretary McAllenan This Week",3,uncertain,0.6,0.3,,1.0
16121,ISHARES INC,"Mexico's Foreign Secretary Ebrard Says Mexican Officials Will Meet With US Trade Rep Lighthizer, Acting US Homeland Security Secretary McAllenan This Week",4,uncertain,0.6,0.3,,1.0
16122,ISHARES INC,"Mexico's Foreign Secretary Ebrard Says Mexican Officials Will Meet With US Trade Rep Lighthizer, Acting US Homeland Security Secretary McAllenan This Week",5,uncertain,0.6,0.3,,1.0
16123,ISHARES INC,"Mexico's Foreign Secretary Ebrard Says Mexican Officials Will Meet With US Trade Rep Lighthizer, Acting US Homeland Security Secretary McAllenan This Week",6,uncertain,0.6,0.3,"the meeting between mexican officials and us representatives could lead to positive trade discussions or raise concerns about trade tensions, making the impact on investor sentiment ambiguous.",1.0
