"headline","headline.type","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3","ret","exret","b_mkt","mkt.rf","smb","hml","rf","sum_exret_1","sum_exret_5","sum_exret_10"
"Intercontinental Exchange Extends Global Product Licensing Agreement With Eris Innovations","positive",0.7,0.8,23219,"INTERCONTINENTALEXCHANGE GRP INC",0,NA,121,29,2,"2019-03-13",90993,0.15529552474618,-0.779978512676771,0.114633189712166,0.785664562135935,0.855176160571935,-0.719618185448967,1.2719,0.7841,0.7061,0.68,-0.31,0.07,0.009,1.001,-0.2815,1.1853
"IFF Acquires Major Stake In Leagel","positive",0.7,0.85,23227,"INTERNATIONAL FLAVORS & FRAG INC",0,NA,115,29,2,"2019-03-13",40272,-0.382655719295144,-2.31186344014501,1.69201813300075,-0.12663925299421,0.622008602444213,1.34125626074426,-0.5865,-1.07,0.6956,0.68,-0.31,0.07,0.009,-1.3921,-3.6932,0.972
"Independent Bank Corp Raises Quarterly Dividend From $0.38 To $0.44/Share","positive",0.8,0.9,23235,"INDEPENDENT BANK CORP MA",0,NA,122,29,2,"2019-03-13",10252,-0.122697511687875,-4.76073296313204,-2.08692307639423,-0.867227371782064,0.769807244438336,0.607419757142935,0.4189,-0.1249,0.7864,0.68,-0.31,0.07,0.009,-0.178,-5.2792,-1.6929
"Coffee Holding Q1 EPS $0.06 Misses $0.12 Estimate, Sales $23.63M Miss $26.6M Estimate","negative",0.8,0.9,23243,"COFFEE HOLDING CO INC",0,NA,134,29,0,"2019-03-13",90679,-0.167227908968925,-4.18060201151873,-8.5284318609201,-3.17919440567493,0.149473158519253,2.29007044654208,-10.7463,-10.9594,0.2731,0.68,-0.31,0.07,0.009,-11.1083,-15.2345,-19.5685
"Kingstone Companies Q4 EPS $0.08 May Not Compare To $0.28 Estimate, Net Written Premiums $32.03M Up From $24.16M YoY","negative",0.6,0.8,23251,"KINGSTONE COMPANIES INC",0,NA,140,29,0,"2019-03-13",33770,-1.59901734441519,-5.965561259913,-7.81058084287766,-1.4652001671493,0.124060472552157,0.623431849345613,0.7435,0.2637,0.6933,0.68,-0.31,0.07,0.009,-1.275,-6.056,-7.4708
"Kearny Financial Reports ~9.2M Share Buyback","positive",0.7,0.85,23259,"KEARNY FINANCIAL CORP NEW",0,NA,121,29,2,"2019-03-13",90600,2.89514791220427,1.56494385817219,1.01721554621528,-0.623052380979061,-0.0783103595275225,-0.156490679365184,0.1567,-0.1208,0.3946,0.68,-0.31,0.07,0.009,2.8048,1.2928,1.1351
"Leidos Wins US Navy Contract With Five-Year Base Period, Total Potential Of $12.6B","positive",0.8,0.9,23267,"LEIDOS HOLDINGS INC",0,NA,120,29,2,"2019-03-13",91547,-0.457769213244319,0.367248733991765,0.383117918511533,-0.237419316545129,0.944907410384732,0.961073991140715,0.5077,-0.0975,0.8765,0.68,-0.31,0.07,0.009,-0.4766,-0.0844,0.6554
"Analysts Encouraged By Lumber Liquidators Legal Process","positive",0.7,0.8,23275,"L L FLOORING HOLDINGS INC",0,NA,114,29,2,"2019-03-13",92400,-6.22141174972057,-8.50869445675162,-4.11711570408249,-3.1468503177166,-1.07142760940311,-0.805731034879065,-1.3538,-2.0373,0.9877,0.68,-0.31,0.07,0.009,-8.1689,-11.016,-5.2866
"Lexicon Pharmaceuticals shares are trading higher after the company reported better-than-expected Q4 EPS and sales results.","positive",0.8,0.9,23283,"LEXICON PHARMACEUTICALS INC",0,NA,131,29,2,"2019-03-13",88173,-6.74300491809845,-1.52672192243122,-32.315519912402,3.4632071852684,9.46564674199901,7.98193098308009,9.6234,8.6454,1.447,0.68,-0.31,0.07,0.009,2.0381,6.8563,-26.1112
"Lexicon Pharmaceuticals Q4 EPS $(0.16) Beats $(0.29) Estimate, Sales $17.1M Beat $13.33M Estimate","positive",0.7,0.85,23291,"LEXICON PHARMACEUTICALS INC",0,NA,142,29,2,"2019-03-13",88173,-6.74300491809845,-1.52672192243122,-32.315519912402,3.4632071852684,9.46564674199901,7.98193098308009,9.6234,8.6454,1.447,0.68,-0.31,0.07,0.009,2.0381,6.8563,-26.1112
"HHS Secretary Azar Says Not Going To Support The Nomination Of A New FDA Commissioner Who Doesn't Support Agenda On Tackling E-Cigarettes","negative",0.7,0.8,23299,"ALTRIA GROUP INC",0,NA,129,29,0,"2019-03-13",13901,0.481026992201805,-0.730446839639021,1.73781319644668,-0.464199855923653,0.686294157235623,1.84508271574289,0.6816,0.4079,0.3905,0.68,-0.31,0.07,0.009,0.919,-0.4756,2.3176
"Bulls And Bud Of The Week: Aleafia Health And Kikoko Tea","neutral",0.1,0.7,23307,"ALTRIA GROUP INC",0,NA,115,24,1,"2019-03-13",13901,0.481026992201805,-0.730446839639021,1.73781319644668,-0.464199855923653,0.686294157235623,1.84508271574289,0.6816,0.4079,0.3905,0.68,-0.31,0.07,0.009,0.919,-0.4756,2.3176
"Morgan Stanley Upgrades Momo to Overweight, Raises Price Target to $44","positive",0.8,0.9,23315,"HELLO GROUP INC",0,NA,114,29,2,"2019-03-13",15135,-1.50833465158939,0.740933716940528,-1.27017567256792,11.9508430361748,11.1992616494402,11.3691845673635,3.7047,2.7576,1.3859,0.68,-0.31,0.07,0.009,1.3789,3.0377,2.2923
"H.C. Wainwright Downgrades NovaBay Pharmaceuticals, Inc. Common Stock to Neutral","negative",0.7,0.9,23323,"NOVABAY PHARMACEUTICALS INC",0,NA,129,29,0,"2019-03-13",92345,4.43065240979195,-1.98012750640686e-07,-8.57663873737464,7.91366994380951,4.89510859738038,-3.22580388808441,-8.6667,-8.948,0.3781,0.68,-0.31,0.07,0.009,-4.4885,-8.9216,-16.6977
"NICE Robotic Process Automation Announces Partnership With CallVU To Offer Interactive Voice Response","positive",0.7,0.85,23331,"NICE LTD",0,NA,110,29,2,"2019-03-13",82830,1.43103767186403,3.24138118662305,1.43965361582941,-0.112756749149412,0.585209038088608,1.28408685572805,0.7294,0.241,0.705,0.68,-0.31,0.07,0.009,1.7335,3.158,1.9691
"Noah shares are trading lower after the company reported that its total number of active clients in Q4 decreased 25% from last year; the company also reported Q4 total transaction value decreased 10.7% from last year.","negative",0.8,0.9,23339,"NOAH HOLDINGS LTD",0,NA,146,29,0,"2019-03-13",12377,-3.55939045548439,-4.12805193430664,-4.25442377422589,0.675289425998926,1.01632258164841e-08,-1.45060763624089,-11.5334,-12.3861,1.2102,0.68,-0.31,0.07,0.009,-15.8335,-16.9296,-16.0613
"Noah Holdings Late Tuesday Issued FY19 Guidance; Sees Net Income RMB1.13B-RMB1.18B, Representing 11.9%-16.8% YoY Increase","positive",0.7,0.85,23347,"NOAH HOLDINGS LTD",0,NA,141,29,2,"2019-03-13",12377,-3.55939045548439,-4.12805193430664,-4.25442377422589,0.675289425998926,1.01632258164841e-08,-1.45060763624089,-11.5334,-12.3861,1.2102,0.68,-0.31,0.07,0.009,-15.8335,-16.9296,-16.0613
"Noah Holdings Late Tuesday Reported Q4 EPS $0.53 Up From $0.48 YoY, Sales $119.57M Up From $110.987M YoY","positive",0.7,0.9,23355,"NOAH HOLDINGS LTD",0,NA,138,29,2,"2019-03-13",12377,-3.55939045548439,-4.12805193430664,-4.25442377422589,0.675289425998926,1.01632258164841e-08,-1.45060763624089,-11.5334,-12.3861,1.2102,0.68,-0.31,0.07,0.009,-15.8335,-16.9296,-16.0613
"JP Morgan Downgrades NuStar Energy to Underweight","negative",0.8,0.9,23363,"NUSTAR ENERGY L P",0,NA,113,29,0,"2019-03-13",88960,0.451470445841551,2.44544631874735,0.714825279814746,-2.12298650294542,0.0748521668364254,-0.223878457913051,-0.5984,-1.2718,0.9752,0.68,-0.31,0.07,0.009,-0.7318,0.7481,-0.1179
"Northwest Pipe Q4 EPS $0.27 Up From $(0.11) YoY, Sales $57.544M Miss $60M Estimate","negative",0.6,0.8,23371,"NORTHWEST PIPE CO",0,NA,129,29,0,"2019-03-13",82599,0,-0.244098739171827,-2.23758847877482,0.660065375268459,1.8363962466311,2.65039605322164,0.7377,0.3425,0.5694,0.68,-0.31,0.07,0.009,0.3904,-0.1359,-1.5976
"Pacira Highlights EXPAREL Data","positive",0.7,0.85,23379,"PACIRA BIOSCIENCES INC",0,NA,109,29,2,"2019-03-13",12583,1.44591117277741,2.50452165189183,-1.3168042224907,-0.502907996997237,3.07101436000401,2.369278176954,3.0327,2.3846,0.9459,0.68,-0.31,0.07,0.009,3.9161,4.6133,1.653
"Morgan Stanley Upgrades Paramount Group to Equal-Weight","positive",0.6,0.8,23387,"PARAMOUNT GROUP INC",0,NA,108,29,2,"2019-03-13",15048,0.829301215708256,-2.07325631656542,-2.55701379521964,0.486446777358651,1.40252320222012,1.61630713047729,0.0692,-0.2914,0.5167,0.68,-0.31,0.07,0.009,0.5806,-2.5978,-2.652
"Papa John's Announces National Partnership With DoorDash With $0 Delivery Fees","positive",0.8,0.9,23395,"PAPA JOHNS INTL INC",0,NA,117,29,2,"2019-03-13",79299,-0.301918038167059,1.63899541682697,8.86349108316908,1.58836487680674,1.56564706929452,1.99910020182352,2.1141,1.7171,0.5756,0.68,-0.31,0.07,0.009,1.4637,3.1176,10.684
"Rite Aid Corp shares are trading higher after the company announced leadership transition and organizational restructuring; the company expects to generate $55 million in annual cost savings through this restructuring.","positive",0.7,0.85,23403,"RITE AID CORP",0,NA,135,29,2,"2019-03-13",46922,1.38888750225306,-3.36111411734453,-10.7222293994773,-2.02136859297752,-1.893880199513,1.40466353195383,6.1008,5.4917,0.8962,0.68,-0.31,0.07,0.009,6.9612,1.8583,-5.1646
"The Marvelous Mortgage REIT ETFs","neutral",0.1,0.7,23411,"ISHARES TRUST",0,NA,105,24,1,"2019-03-13",92061,0.0686470884829759,-0.36997463859959,0.304609004482881,-0.0688835338223725,1.18577577524706,1.39795508094172,0.4136,0.1819,0.3282,0.68,-0.31,0.07,0.009,0.2744,-0.3486,0.5682
"Sientra shares are trading lower after the company reported worse-than-expected Q4 EPS.","negative",0.8,0.9,23419,"SIENTRA INC",0,NA,116,29,0,"2019-03-13",15016,2.70936284214258,20.1970487381269,5.41872563577612,0.797166954725981,5.17560468005276,3.0797113723027,-28.6467,-29.5766,1.2814,0.68,-0.31,0.07,0.009,-26.7481,-10.7371,-22.484
"Signet Jewelers To Replace CFO Santana In April","neutral",0.1,0.7,23427,"SIGNET JEWELERS LTD",0,NA,114,29,1,"2019-03-13",12076,-0.474103447049856,-3.46462711716276,-0.656456490885926,-2.84983795136213,1.48854719582725,2.19062134150354,3.1215,2.3877,1.0715,0.68,-0.31,0.07,0.009,2.0118,-1.5395,2.3318
"Signet Reports CFO Michele Santana To Leave Co., Joan Hilson Named Replacement","neutral",0.1,0.7,23435,"SIGNET JEWELERS LTD",0,NA,119,29,1,"2019-03-13",12076,-0.474103447049856,-3.46462711716276,-0.656456490885926,-2.84983795136213,1.48854719582725,2.19062134150354,3.1215,2.3877,1.0715,0.68,-0.31,0.07,0.009,2.0118,-1.5395,2.3318
"Smith Micro Software Q4 EPS $0.03 Beats $0.01 Estimate, Sales $7.352M Beat $6.7M Estimate","positive",0.8,0.9,23443,"SMITH MICRO SOFTWARE INC",0,NA,130,29,2,"2019-03-13",82281,29.0322631597519,47.8494618941952,48.9247298640958,-4.92610968649387,0.520832772465707,2.65957176797991,-3.6269,-4.2452,0.8842,0.68,-0.31,0.07,0.009,24.8665,38.3986,39.9679
"Synchronoss Technologies shares are trading lower after the company reported worse-than-expected Q4 results.","negative",0.8,0.9,23451,"SYNCHRONOSS TECHNOLOGIES INC",0,NA,124,29,0,"2019-03-13",91366,-7.17488825321198,-2.54110698839066,-11.8086685512672,1.47783113643527,3.38770373029673,3.51758455319344,-18.8107,-19.1114,0.3745,0.68,-0.31,0.07,0.009,-26.2578,-20.8865,-30.5043
"StarTek Q4 EPS $(0.26) Misses $(0.06) Estimate, Sales $158.585M Miss $160M Estimate","negative",0.8,0.9,23459,"STARTEK INC",0,NA,128,29,0,"2019-03-13",85077,-5.16129173338413,-1.67742098325009,1.93548479851668,-1.64765063673258,0.779226237749131,-1.14649261605241,-0.1289,-0.4948,0.5241,0.68,-0.31,0.07,0.009,-5.6127,-2.1774,1.8852
"Shutterstock Names Stan Pavlovsky Co-COO","positive",0.7,0.8,23467,"SHUTTERSTOCK INC",0,NA,113,29,2,"2019-03-13",13625,-3.36887389421463,-1.2366778515992,-1.83369007964458,1.48100154474378,4.69441760313667,3.18637963633026,-0.8037,-1.5753,1.1171,0.68,-0.31,0.07,0.009,-4.8415,-3.1663,-2.8119
"Team shares are trading higher after the company reported better-than-expected Q4 EPS.","positive",0.8,0.9,23475,"TEAM INC",0,NA,110,29,2,"2019-03-13",65752,3.34394462406635,-4.72398805877734,-5.78556307163962,2.0408172160387,5.65568576011737,6.91824160668844,10.8235,10.2593,0.842,0.68,-0.31,0.07,0.009,13.6784,5.3013,4.8443
"Team, Inc. Late Tuesday Reported Q4 EPS $0.54 May Not Compare To $(0.02) Estimate, Sales $309.799M Miss $322.25M Estimate","negative",0.7,0.85,23483,"TEAM INC",0,NA,133,29,0,"2019-03-13",65752,3.34394462406635,-4.72398805877734,-5.78556307163962,2.0408172160387,5.65568576011737,6.91824160668844,10.8235,10.2593,0.842,0.68,-0.31,0.07,0.009,13.6784,5.3013,4.8443
"Top Ships Inc. Announces Delivery And Charter Employment Of M/T Eco Marina Del Ray","positive",0.7,0.85,23491,"TOP SHIPS INC",0,NA,114,29,2,"2019-03-13",90298,-1.85422915965319,-4.60641360582499,1.45772410831166,-2.17391736805439,1.12359462224902,7.1301021704052,-4.7222,-5.6176,1.2932,0.68,-0.31,0.07,0.009,-7.3515,-10.8142,-2.3448
"Value Line Q3 EPS $0.25 Down From $0.31 YoY","negative",0.7,0.9,23499,"VALUE LINE INC",0,NA,113,29,0,"2019-03-13",80179,6.37974813580513,19.7974675951441,22.278479038725,2.24233418703079,3.24522023981035,0.748612861816289,-1.2431,-1.6569,0.591,0.68,-0.31,0.07,0.009,4.7729,16.5981,19.4966
"Vera Bradley shares are trading higher after the company reported better-than-expected Q4 EPS and sales and issued strong FY20 guidance.","positive",0.8,0.9,23507,"VERA BRADLEY INC",0,NA,128,29,2,"2019-03-13",12363,2.86343861371279,-5.94713281234669,-3.52422596842862,7.3967382311821,10.8027763789918,11.6883122031658,21.8247,21.3692,0.7086,0.68,-0.31,0.07,0.009,24.2945,15.0988,18.3705
"CORRECTION: Vera Bradley Q4 Sales $118.193M Beat $116.34M Estimate. An Earlier Headline Had Indicated Sales Were $18.193M, This Was An Error","positive",0.7,0.9,23515,"VERA BRADLEY INC",0,NA,143,29,2,"2019-03-13",12363,2.86343861371279,-5.94713281234669,-3.52422596842862,7.3967382311821,10.8027763789918,11.6883122031658,21.8247,21.3692,0.7086,0.68,-0.31,0.07,0.009,24.2945,15.0988,18.3705
"Vera Bradley Sees Q1 EPS $(0.08)-$(0.06) vs $(0.04) Est., Sales $86M-$91M vs $85.14M Est.; Sees FY20 EPS $0.64-$0.74 vs $0.60 Est., Sales $420M-$440M vs $405.44M Est.","neutral",0.1,0.7,23523,"VERA BRADLEY INC",0,NA,177,29,1,"2019-03-13",12363,2.86343861371279,-5.94713281234669,-3.52422596842862,7.3967382311821,10.8027763789918,11.6883122031658,21.8247,21.3692,0.7086,0.68,-0.31,0.07,0.009,24.2945,15.0988,18.3705
"Vera Bradley Q4 Adj. EPS $0.33 Beats $0.24 Estimate, Sales $118.193M Beat $116.34M Estimate","positive",0.8,0.9,23531,"VERA BRADLEY INC",0,NA,134,29,2,"2019-03-13",12363,2.86343861371279,-5.94713281234669,-3.52422596842862,7.3967382311821,10.8027763789918,11.6883122031658,21.8247,21.3692,0.7086,0.68,-0.31,0.07,0.009,24.2945,15.0988,18.3705
"Verastem Oncology shares are trading lower after the company reported worse-than-expected Q4 sales.","negative",0.8,0.9,23539,"VERASTEM INC",0,NA,117,29,0,"2019-03-13",13202,-5.37312924861908,6.86567275255365,-5.37312859380782,9.09090861678124,16.1290347947578,15.302494385652,3.3951,2.3251,1.5668,0.68,-0.31,0.07,0.009,-2.9003,9.0144,-1.3204
"RBC Remains Bullish On Workday After Meeting With Management","positive",0.8,0.9,23547,"WORKDAY INC",0,NA,109,29,2,"2019-03-13",13628,0.472706044092774,3.51848025418633,1.89084082367805,0.991911813616753,3.15511023207586,3.07565134715972,-0.6299,-1.7191,1.5843,0.68,-0.31,0.07,0.009,-1.097,1.1501,0.9658
"Willis Lease Finance Q4 EPS $2.91 Down From $6.75 YoY, Sales $118.19M Up From $63.189M YoY","negative",0.7,0.8,23555,"WILLIS LEASE FINANCE CORP",0,NA,141,29,0,"2019-03-13",83969,1.02016674354672,-2.84697698582349,-1.35231270021839,-1.97607465088367,-1.20544827345187,-3.97350379574687,11.8037,11.385,0.6298,0.68,-0.31,0.07,0.009,12.4591,8.4992,10.6523
"Exxon Mobil Expresses Interest In Bidding In Israel'S Coming Auction Of Offshore Natural Gas Blocks; Co. Met With Israeli Energy Minister At Ceraweek Conference In Houston, Visited Auction Data Center In Jerusalem In Recent Weeks","positive",0.7,0.8,23563,"EXXON MOBIL CORP",0,NA,149,29,2,"2019-03-13",11850,-0.334526877850294,0.755793117341064,-0.45843493211446,0.275759864598513,1.25300317093335,-0.199605397749769,0.8875,0.3182,0.8249,0.68,-0.31,0.07,0.009,0.0572,0.7402,0.2102
"Citigroup Maintains Buy on Accenture, Raises Price Target to $194","positive",0.8,0.9,23571,"ACCENTURE PLC IRELAND",0,NA,119,29,2,"2019-03-29",89071,0.170436908956617,1.21008386452803,2.3256009979957,5.19612766802311,4.8999595415474,6.08189550926481,0.5139,-0.2055,1.0748,0.66,-0.22,-0.92,0.009,-1.3241,-1.2985,-0.8263
"Cantor Fitzgerald Maintains Overweight on Accenture, Raises Price Target to $199","positive",0.8,0.9,23579,"ACCENTURE PLC IRELAND",0,NA,121,29,2,"2019-03-29",89071,0.170436908956617,1.21008386452803,2.3256009979957,5.19612766802311,4.8999595415474,6.08189550926481,0.5139,-0.2055,1.0748,0.66,-0.22,-0.92,0.009,-1.3241,-1.2985,-0.8263
"Baird Maintains Neutral on Accenture, Raises Price Target to $182","neutral",0.1,0.8,23587,"ACCENTURE PLC IRELAND",0,NA,119,29,1,"2019-03-29",89071,0.170436908956617,1.21008386452803,2.3256009979957,5.19612766802311,4.8999595415474,6.08189550926481,0.5139,-0.2055,1.0748,0.66,-0.22,-0.92,0.009,-1.3241,-1.2985,-0.8263
"Morgan Stanley Maintains Overweight on Accenture, Raises Price Target to $184","positive",0.8,0.9,23595,"ACCENTURE PLC IRELAND",0,NA,120,29,2,"2019-03-29",89071,0.170436908956617,1.21008386452803,2.3256009979957,5.19612766802311,4.8999595415474,6.08189550926481,0.5139,-0.2055,1.0748,0.66,-0.22,-0.92,0.009,-1.3241,-1.2985,-0.8263
"KeyBanc Maintains Overweight on Accenture, Raises Price Target to $195","positive",0.8,0.9,23603,"ACCENTURE PLC IRELAND",0,NA,121,29,2,"2019-03-29",89071,0.170436908956617,1.21008386452803,2.3256009979957,5.19612766802311,4.8999595415474,6.08189550926481,0.5139,-0.2055,1.0748,0.66,-0.22,-0.92,0.009,-1.3241,-1.2985,-0.8263
"Guggenheim: Adobe Summit Focused On Extracting Value From Data","positive",0.7,0.8,23611,"ADOBE INC",0,NA,113,29,2,"2019-03-29",75510,2.13142093271017,0.360247020487203,2.01508337116698,0.453610764816403,-0.775630649125869,0.4804246984073,1.1232,0.0478,1.6157,0.66,-0.22,-0.92,0.009,0.2466,-3.0522,-2.3799
"Autodesk Analysts Talk Growth Drivers After Investor Day","positive",0.7,0.8,23619,"AUTODESK INC",0,NA,107,29,2,"2019-03-29",85631,5.1341287791729,6.74495814235627,10.3003380958131,-0.0457265326986089,-1.84722261373043,-1.07311631829657,1.8232,0.6548,1.7546,0.66,-0.22,-0.92,0.009,3.6909,3.5185,5.7563
"ADDvantage Technologies Reports Deal To Sell Properties In Sedalia, Missouri, Warminster, Pennsylvania For $2.1M","positive",0.6,0.8,23627,"ADDVANTAGE TECHNOLOGIES GRP INC",0,NA,135,29,2,"2019-03-29",76869,-0.36496315151453,-1.45985263141354,-0.729926277009485,0.370370014570653,0.370370014570653,-1.81159253510754,1.107,1.0006,0.15,0.66,-0.22,-0.92,0.009,0.4472,-0.7697,-0.1298
"Northland Securities Initiates Coverage On Agilysys with Outperform Rating","positive",0.8,0.9,23635,"AGILYSYS INC",0,NA,115,29,2,"2019-03-29",63125,-1.27539187669754,-6.61313003886452,-4.58195233661347,0.387033983133733,-0.3840610808171,-0.67017422164336,2.0241,1.6232,0.5972,0.66,-0.22,-0.92,0.009,-0.3728,-6.4438,-4.6324
"Albany International Corp. Names Stephen M. Nolan CFO","positive",0.7,0.8,23643,"ALBANY INTERNATIONAL CORP NEW",0,NA,115,29,2,"2019-03-29",11731,0.474932231009007,2.45844701277904,2.22098618168904,0.43563456274569,0.506258778767865,1.37588823444301,0.1679,-0.5593,1.0851,0.66,-0.22,-0.92,0.009,-1.3857,-0.473,-1.3371
"Buckingham Maintains Neutral on Albemarle, Lowers Price Target to $88","neutral",0.2,0.8,23651,"ALBEMARLE CORP",0,NA,121,29,1,"2019-03-29",80191,2.70796958357096,5.07440324771538,2.04928080578253,1.27260964363813,0.160411181097575,-0.502578692516509,0.9979,0.2564,1.1051,0.66,-0.22,-0.92,0.009,1.6393,2.9062,-0.570499999999999
"UPDATE: Rosenblatt Initiates Coverage On Arista Networks With Neutral As Firm Believes Co. 'is poised to sustain strong revenue growth due to its industry leading product portfolio and ongoing expansion into the enterprise and international markets'","neutral",0.1,0.8,23659,"ARISTA NETWORKS INC",0,NA,143,29,1,"2019-03-29",14714,1.24021945521235,-1.08121668055878,3.27863581102035,0.311566912569106,0.806972261873296,3.6749249058756,0.6916,-0.4427,1.6996,0.66,-0.22,-0.92,0.009,-1.235,-5.1542,-1.8304
"Rosenblatt Initiates Coverage On Arista Networks with Neutral Rating","neutral",0.1,0.8,23667,"ARISTA NETWORKS INC",0,NA,113,29,1,"2019-03-29",14714,1.24021945521235,-1.08121668055878,3.27863581102035,0.311566912569106,0.806972261873296,3.6749249058756,0.6916,-0.4427,1.6996,0.66,-0.22,-0.92,0.009,-1.235,-5.1542,-1.8304
"Sphere 3D FY18 EPS $(15.80) vs $(42.08) YoY, Sales $9.03M vs $12.60M YoY","negative",0.7,0.85,23675,"SPHERE 3D CORP NEW",0,NA,141,29,0,"2019-03-29",14791,-1.2500086799264,5.83332715911102,13.3333292746482,3.16878408193588,-2.5856544891308,-2.60505446702756,-1.8445,-1.4614,-0.593,0.66,-0.22,-0.92,0.009,-2.0157,6.6598,14.1515
"Altisource Portfolio Solutions Reports Deal To Sell Its Financial Services Unit To Transworld Systems For $44M","positive",0.7,0.8,23683,"ALTISOURCE PORTFOLIO SLTNS S A",0,NA,135,29,2,"2019-03-29",92981,4.64723445475101,5.19644930624161,5.19644916211739,0.296608870849013,-3.42717313090094,-4.47942121642654,0,-0.5493,0.8217,0.66,-0.22,-0.92,0.009,3.1101,2.8828,2.4376
