StrategyID,BillID,Description,PromptingStrategy,Model,Major,MajorText,MajorLLM,MajorTextLLM,ConfidenceLLM,ExplanationLLM
2,82-S-552,A bill to amend Public Law 717 of the Eighty-first Congress to permit the admission of alien spouses and minor children of citizen members of the United States Armed Forces,Persona Modification,gpt-3.5-turbo,9,Immigration,9,Immigration,0.95,
3,82-S-552,A bill to amend Public Law 717 of the Eighty-first Congress to permit the admission of alien spouses and minor children of citizen members of the United States Armed Forces,Persona Modification,gpt-3.5-turbo,9,Immigration,9,Immigration,0.95,
4,82-S-552,A bill to amend Public Law 717 of the Eighty-first Congress to permit the admission of alien spouses and minor children of citizen members of the United States Armed Forces,Persona Modification,gpt-3.5-turbo,9,Immigration,9,Immigration,0.95,
5,82-S-552,A bill to amend Public Law 717 of the Eighty-first Congress to permit the admission of alien spouses and minor children of citizen members of the United States Armed Forces,Persona Modification,gpt-3.5-turbo,9,Immigration,9,Immigration,0.95,
6,82-S-552,A bill to amend Public Law 717 of the Eighty-first Congress to permit the admission of alien spouses and minor children of citizen members of the United States Armed Forces,Chain-of-Thoughts Prompting,gpt-3.5-turbo,9,Immigration,15,Defense,0.9,The bill pertains to the admission of alien spouses and minor children of citizen members of the United States Armed Forces.
7,82-S-552,A bill to amend Public Law 717 of the Eighty-first Congress to permit the admission of alien spouses and minor children of citizen members of the United States Armed Forces,Chain-of-Thoughts Prompting,gpt-3.5-turbo,9,Immigration,9,Immigration,0.95,"The bill focuses on amending laws related to immigration, specifically allowing the admission of alien spouses and minor children of U.S. Armed Forces members."
8,82-S-552,A bill to amend Public Law 717 of the Eighty-first Congress to permit the admission of alien spouses and minor children of citizen members of the United States Armed Forces,Chain-of-Thoughts Prompting,gpt-3.5-turbo,9,Immigration,9,Immigration,0.95,"The bill focuses on amending laws related to the admission of alien spouses and minor children of U.S. Armed Forces members, which falls under the Immigration category."
9,82-S-552,A bill to amend Public Law 717 of the Eighty-first Congress to permit the admission of alien spouses and minor children of citizen members of the United States Armed Forces,Few-Shot Prompting,gpt-3.5-turbo,9,Immigration,15,Defense,0.92,
10,82-S-552,A bill to amend Public Law 717 of the Eighty-first Congress to permit the admission of alien spouses and minor children of citizen members of the United States Armed Forces,Few-Shot Prompting,gpt-3.5-turbo,9,Immigration,15,Defense,0.85,
11,82-S-552,A bill to amend Public Law 717 of the Eighty-first Congress to permit the admission of alien spouses and minor children of citizen members of the United States Armed Forces,Few-Shot Prompting,gpt-3.5-turbo,9,Immigration,15,Defense,0.85,
1,101-S-358,"A bill to amend the Immigration and Nationality Act to change the level, and preference system for admission, of immigrants to the United States, and to provide for administrative naturalization, and for other purposes.",No Modification,gpt-3.5-turbo,9,Immigration,9,Immigration,0.95,
2,101-S-358,"A bill to amend the Immigration and Nationality Act to change the level, and preference system for admission, of immigrants to the United States, and to provide for administrative naturalization, and for other purposes.",Persona Modification,gpt-3.5-turbo,9,Immigration,9,Immigration,0.95,
3,101-S-358,"A bill to amend the Immigration and Nationality Act to change the level, and preference system for admission, of immigrants to the United States, and to provide for administrative naturalization, and for other purposes.",Persona Modification,gpt-3.5-turbo,9,Immigration,9,Immigration,0.95,
4,101-S-358,"A bill to amend the Immigration and Nationality Act to change the level, and preference system for admission, of immigrants to the United States, and to provide for administrative naturalization, and for other purposes.",Persona Modification,gpt-3.5-turbo,9,Immigration,9,Immigration,0.95,
5,101-S-358,"A bill to amend the Immigration and Nationality Act to change the level, and preference system for admission, of immigrants to the United States, and to provide for administrative naturalization, and for other purposes.",Persona Modification,gpt-3.5-turbo,9,Immigration,9,Immigration,0.95,
6,101-S-358,"A bill to amend the Immigration and Nationality Act to change the level, and preference system for admission, of immigrants to the United States, and to provide for administrative naturalization, and for other purposes.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,9,Immigration,9,Immigration,0.95,"The bill focuses on amending the Immigration and Nationality Act, specifically addressing the admission of immigrants to the United States."
7,101-S-358,"A bill to amend the Immigration and Nationality Act to change the level, and preference system for admission, of immigrants to the United States, and to provide for administrative naturalization, and for other purposes.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,9,Immigration,9,Immigration,0.95,"The bill focuses on amending the Immigration and Nationality Act, indicating it falls under the Immigration category."
8,101-S-358,"A bill to amend the Immigration and Nationality Act to change the level, and preference system for admission, of immigrants to the United States, and to provide for administrative naturalization, and for other purposes.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,9,Immigration,9,Immigration,0.95,"The bill focuses on amending the Immigration and Nationality Act, which falls under the category of Immigration."
9,101-S-358,"A bill to amend the Immigration and Nationality Act to change the level, and preference system for admission, of immigrants to the United States, and to provide for administrative naturalization, and for other purposes.",Few-Shot Prompting,gpt-3.5-turbo,9,Immigration,9,Immigration,0.95,
10,101-S-358,"A bill to amend the Immigration and Nationality Act to change the level, and preference system for admission, of immigrants to the United States, and to provide for administrative naturalization, and for other purposes.",Few-Shot Prompting,gpt-3.5-turbo,9,Immigration,9,Immigration,0.92,
11,101-S-358,"A bill to amend the Immigration and Nationality Act to change the level, and preference system for admission, of immigrants to the United States, and to provide for administrative naturalization, and for other purposes.",Few-Shot Prompting,gpt-3.5-turbo,9,Immigration,9,Immigration,0.98,
1,83-HR-220,"To repeal the Immigration and Nationality Act (Public Law 414, 82d Coil,-.), and for other purposes",No Modification,gpt-3.5-turbo,9,Immigration,9,Immigration,0.85,
2,83-HR-220,"To repeal the Immigration and Nationality Act (Public Law 414, 82d Coil,-.), and for other purposes",Persona Modification,gpt-3.5-turbo,9,Immigration,9,Immigration,0.95,
3,83-HR-220,"To repeal the Immigration and Nationality Act (Public Law 414, 82d Coil,-.), and for other purposes",Persona Modification,gpt-3.5-turbo,9,Immigration,9,Immigration,0.95,
4,83-HR-220,"To repeal the Immigration and Nationality Act (Public Law 414, 82d Coil,-.), and for other purposes",Persona Modification,gpt-3.5-turbo,9,Immigration,9,Immigration,0.95,
5,83-HR-220,"To repeal the Immigration and Nationality Act (Public Law 414, 82d Coil,-.), and for other purposes",Persona Modification,gpt-3.5-turbo,9,Immigration,9,Immigration,0.95,
6,83-HR-220,"To repeal the Immigration and Nationality Act (Public Law 414, 82d Coil,-.), and for other purposes",Chain-of-Thoughts Prompting,gpt-3.5-turbo,9,Immigration,9,Immigration,0.95,The bill is related to immigration policy and repealing the Immigration and Nationality Act.
7,83-HR-220,"To repeal the Immigration and Nationality Act (Public Law 414, 82d Coil,-.), and for other purposes",Chain-of-Thoughts Prompting,gpt-3.5-turbo,9,Immigration,9,Immigration,0.95,"The bill focuses on repealing the Immigration and Nationality Act, indicating it falls under the Immigration category."
8,83-HR-220,"To repeal the Immigration and Nationality Act (Public Law 414, 82d Coil,-.), and for other purposes",Chain-of-Thoughts Prompting,gpt-3.5-turbo,9,Immigration,9,Immigration,0.95,"The bill focuses on repealing the Immigration and Nationality Act, indicating it falls under the Immigration category."
9,83-HR-220,"To repeal the Immigration and Nationality Act (Public Law 414, 82d Coil,-.), and for other purposes",Few-Shot Prompting,gpt-3.5-turbo,9,Immigration,9,Immigration,0.98,
10,83-HR-220,"To repeal the Immigration and Nationality Act (Public Law 414, 82d Coil,-.), and for other purposes",Few-Shot Prompting,gpt-3.5-turbo,9,Immigration,9,Immigration,0.95,
11,83-HR-220,"To repeal the Immigration and Nationality Act (Public Law 414, 82d Coil,-.), and for other purposes",Few-Shot Prompting,gpt-3.5-turbo,9,Immigration,9,Immigration,0.95,
1,114-S-2365,"A bill to amend the Immigration and Nationality Act to protect American jobs, and for other purposes.",No Modification,gpt-3.5-turbo,9,Immigration,5,Labor and Employment,0.85,
2,114-S-2365,"A bill to amend the Immigration and Nationality Act to protect American jobs, and for other purposes.",Persona Modification,gpt-3.5-turbo,9,Immigration,5,Labor and Employment,0.85,
3,114-S-2365,"A bill to amend the Immigration and Nationality Act to protect American jobs, and for other purposes.",Persona Modification,gpt-3.5-turbo,9,Immigration,5,Labor and Employment,0.85,
4,114-S-2365,"A bill to amend the Immigration and Nationality Act to protect American jobs, and for other purposes.",Persona Modification,gpt-3.5-turbo,9,Immigration,5,Labor and Employment,0.85,
5,114-S-2365,"A bill to amend the Immigration and Nationality Act to protect American jobs, and for other purposes.",Persona Modification,gpt-3.5-turbo,9,Immigration,5,Labor and Employment,0.85,
6,114-S-2365,"A bill to amend the Immigration and Nationality Act to protect American jobs, and for other purposes.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,9,Immigration,5,Labor and Employment,0.85,"The bill focuses on amending immigration laws to protect American jobs, which falls under the category of Labor and Employment."
7,114-S-2365,"A bill to amend the Immigration and Nationality Act to protect American jobs, and for other purposes.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,9,Immigration,5,Labor and Employment,0.9,"The bill focuses on amending immigration laws to protect American jobs, which falls under the Labor and Employment category."
8,114-S-2365,"A bill to amend the Immigration and Nationality Act to protect American jobs, and for other purposes.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,9,Immigration,5,Labor and Employment,0.85,"The bill focuses on amending immigration laws to protect American jobs, which falls under the Labor and Employment category."
